annual_return,max_drawdown,sharpe,total_return,month_win_rate,avg_day_return,trade_days,variant
-0.13103899202582148,-0.24960330618148519,-0.8431229848415348,-0.1464002205588706,0.35714285714285715,-0.0002556931427320453,284,A
-0.06655013604091209,-0.2285816038596885,-0.31805998878717784,-0.07467770124882711,0.5,6.721759674039525e-05,284,B
