date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,factor,side
2025-06-13,A,605589,圣泉集团,-0.125,观察,watch,0.46321463868737367,39.506795244559086,33.16,1000.0,short
2025-06-20,A,002891,中宠股份,0.125,缩量回踩确认,confirming,-0.1615395700732556,49.54462680437133,32.55,4016.0,long
2025-06-20,A,003032,传智教育,0.125,缩量回踩确认,confirming,,,8.01,4016.0,long
2025-06-20,A,002187,广百股份,0.125,观察,watch,-0.7319654449726525,1.6859373511220164,5.21,1006.0,long
2025-06-20,A,601949,中国出版,0.125,观察,watch,0.7718118420919067,11.375032026230041,5.36,1006.0,long
2025-06-20,A,000008,神州高铁,0.125,观察,watch,,,2.35,1000.0,long
2025-06-20,A,000417,合百集团,0.125,观察,watch,0.0,5.4,5.64,1000.0,long
2025-06-20,A,000430,张家界,0.125,观察,watch,,,6.29,1000.0,long
2025-06-20,A,000596,古井贡酒,0.125,观察,watch,0.18687162314054717,167.4557173088998,92.59,1000.0,long
2025-06-20,A,603739,蔚蓝生物,-0.125,观察,watch,0.0,12.76,11.12,1000.0,short
2025-06-20,A,603755,日辰股份,-0.125,观察,watch,-0.1618207406947786,20.677882327059812,21.26,1000.0,short
2025-06-20,A,603777,来伊份,-0.125,观察,watch,,,12.83,1000.0,short
2025-06-20,A,603779,威龙股份,-0.125,观察,watch,-0.7859213948888751,0.05357234576417242,6.66,1000.0,short
2025-06-20,A,605016,百龙创园,-0.125,观察,watch,0.0,19.35,21.59,1000.0,short
2025-06-20,A,605108,同庆楼,-0.125,观察,watch,-0.3886779699008486,11.54787314857297,12.76,1000.0,short
2025-06-20,A,605388,均瑶健康,-0.125,观察,watch,,,6.12,1000.0,short
2025-06-20,A,605589,圣泉集团,-0.125,观察,watch,0.45313735774286745,38.653453715960275,33.16,1000.0,short
2025-06-27,A,002891,中宠股份,0.125,缩量回踩确认,confirming,-0.1377989476757019,51.55962292899302,32.55,4016.0,long
2025-06-27,A,003032,传智教育,0.125,缩量回踩确认,confirming,,,8.01,4016.0,long
2025-06-27,A,002187,广百股份,0.125,观察,watch,-0.7301470292715586,1.7702354879785753,5.21,1006.0,long
2025-06-27,A,601949,中国出版,0.125,观察,watch,0.7935867686990865,11.83767267341397,5.36,1006.0,long
2025-06-27,A,000008,神州高铁,0.125,观察,watch,,,2.35,1000.0,long
2025-06-27,A,000417,合百集团,0.125,观察,watch,0.0,5.67,5.64,1000.0,long
2025-06-27,A,000430,张家界,0.125,观察,watch,,,6.29,1000.0,long
2025-06-27,A,000596,古井贡酒,0.125,观察,watch,0.21739563118873484,160.55013584117034,92.59,1000.0,long
2025-06-27,A,603739,蔚蓝生物,-0.125,观察,watch,0.0,13.11,11.12,1000.0,short
2025-06-27,A,603755,日辰股份,-0.125,观察,watch,-0.1842664492588979,21.233544325790888,21.26,1000.0,short
2025-06-27,A,603777,来伊份,-0.125,观察,watch,,,12.83,1000.0,short
2025-06-27,A,603779,威龙股份,-0.125,观察,watch,-0.7958759135566104,0.05575119219641018,6.66,1000.0,short
2025-06-27,A,605016,百龙创园,-0.125,观察,watch,0.0,19.87,21.59,1000.0,short
2025-06-27,A,605108,同庆楼,-0.125,观察,watch,-0.37893772298876327,12.017555060167432,12.76,1000.0,short
2025-06-27,A,605388,均瑶健康,-0.125,观察,watch,,,6.12,1000.0,short
2025-06-27,A,605589,圣泉集团,-0.125,观察,watch,0.4474783052171072,40.225422101983405,33.16,1000.0,short
2025-07-04,A,002891,中宠股份,0.125,缩量回踩确认,confirming,-0.1558872400423792,51.73567105780258,32.55,4016.0,long
2025-07-04,A,003032,传智教育,0.125,缩量回踩确认,confirming,,,8.01,4016.0,long
2025-07-04,A,002187,广百股份,0.125,观察,watch,-0.7261971064864579,1.7687666920974823,5.21,1006.0,long
2025-07-04,A,601949,中国出版,0.125,观察,watch,0.8078473548463307,11.96794948908271,5.36,1006.0,long
2025-07-04,A,000008,神州高铁,0.125,观察,watch,,,2.35,1000.0,long
2025-07-04,A,000417,合百集团,0.125,观察,watch,0.0,5.64,5.64,1000.0,long
2025-07-04,A,000430,张家界,0.125,观察,watch,,,6.29,1000.0,long
2025-07-04,A,000596,古井贡酒,0.125,观察,watch,0.19942295466770998,160.95056628686,92.59,1000.0,long
