date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,side
2025-08-08,A,000905.SH,中证500,-1.0,,,,,6323.4999,short_index
2025-08-15,A,002891,中宠股份,0.5,缩量回踩确认,confirming,0.018004847750340947,60.19462664747766,32.55,long
2025-08-15,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-08-15,A,000905.SH,中证500,-1.0,,,,,6568.57,short_index
2025-08-22,A,002891,中宠股份,0.5,缩量回踩确认,confirming,0.029213162994858877,62.555576046827525,32.55,long
2025-08-22,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-08-22,A,000905.SH,中证500,-1.0,,,,,6822.8469,short_index
2025-08-29,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,155.08451021761405,32.55,long
2025-08-29,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-08-29,A,000905.SH,中证500,-1.0,,,,,7043.9416,short_index
2025-09-05,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,153.86507444007665,32.55,long
2025-09-05,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-09-05,A,000905.SH,中证500,-1.0,,,,,6913.9532,short_index
2025-09-12,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,159.47348844980544,32.55,long
2025-09-12,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-09-12,A,000905.SH,中证500,-1.0,,,,,7147.7489,short_index
2025-09-19,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,151.42505792756583,32.55,long
2025-09-19,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-09-19,A,000905.SH,中证500,-1.0,,,,,7170.3488,short_index
2025-09-26,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,150.93739608163636,32.55,long
2025-09-26,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-09-26,A,000905.SH,中证500,-1.0,,,,,7240.9114,short_index
2025-09-30,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,151.66890101596192,32.55,long
2025-09-30,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-09-30,A,000905.SH,中证500,-1.0,,,,,7412.3684,short_index
2025-10-10,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,151.66880654504195,32.55,long
2025-10-10,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-10-10,A,000905.SH,中证500,-1.0,,,,,7398.2241,short_index
2025-10-17,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,154.3089644781034,32.55,long
2025-10-17,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-10-17,A,000905.SH,中证500,-1.0,,,,,7016.0661,short_index
2025-10-24,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,159.32533074338232,32.55,long
2025-10-24,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-10-24,A,000905.SH,中证500,-1.0,,,,,7258.5343,short_index
2025-10-31,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,225.39845210579074,32.55,long
2025-10-31,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-10-31,A,000905.SH,中证500,-1.0,,,,,7331.0031,short_index
2025-11-07,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,225.98906434625434,32.55,long
2025-11-07,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-11-07,A,000905.SH,中证500,-1.0,,,,,7327.9108,short_index
2025-11-14,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,229.7473514981245,32.55,long
2025-11-14,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-11-14,A,000905.SH,中证500,-1.0,,,,,7235.4617,short_index
2025-11-21,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,240.084823976532,32.55,long
2025-11-21,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-11-21,A,000905.SH,中证500,-1.0,,,,,6817.4103,short_index
2025-11-28,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,237.28285311218175,32.55,long
2025-11-28,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-11-28,A,000905.SH,中证500,-1.0,,,,,7031.5505,short_index
2025-12-05,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,254.73515850932682,32.55,long
2025-12-05,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-12-05,A,000905.SH,中证500,-1.0,,,,,7097.8389,short_index
2025-12-12,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,265.701726237078,32.55,long
2025-12-12,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-12-12,A,000905.SH,中证500,-1.0,,,,,7169.791,short_index
2025-12-19,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,257.4329167323702,32.55,long
2025-12-19,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-12-19,A,000905.SH,中证500,-1.0,,,,,7169.5511,short_index
2025-12-26,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,256.0700042251071,32.55,long
2025-12-26,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-12-26,A,000905.SH,中证500,-1.0,,,,,7458.8386,short_index
2025-12-31,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,259.65365770408795,32.55,long
2025-12-31,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2025-12-31,A,000905.SH,中证500,-1.0,,,,,7465.5742,short_index
2026-01-09,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,266.57532727151727,32.55,long
2026-01-09,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-01-09,A,000905.SH,中证500,-1.0,,,,,8056.6858,short_index
2026-01-16,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,255.34583925629298,32.55,long
2026-01-16,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-01-16,A,000905.SH,中证500,-1.0,,,,,8232.674,short_index
2026-01-23,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,256.1250636589969,32.55,long
2026-01-23,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-01-23,A,000905.SH,中证500,-1.0,,,,,8590.1659,short_index
2026-01-30,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,245.65532780202668,32.55,long
2026-01-30,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-01-30,A,000905.SH,中证500,-1.0,,,,,8370.5203,short_index
2026-02-06,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,246.57454525542477,32.55,long
2026-02-06,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-02-06,A,000905.SH,中证500,-1.0,,,,,8146.4128,short_index
2026-02-13,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,236.13039035722105,32.55,long
2026-02-13,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-02-13,A,000905.SH,中证500,-1.0,,,,,8299.585,short_index
2026-02-27,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,238.73740400954568,32.55,long
2026-02-27,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-02-27,A,000905.SH,中证500,-1.0,,,,,8658.4503,short_index
2026-03-06,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,226.09643738554595,32.55,long
2026-03-06,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-03-06,A,000905.SH,中证500,-1.0,,,,,8360.3347,short_index
2026-03-13,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,221.3195749955371,32.55,long
2026-03-13,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-03-13,A,000905.SH,中证500,-1.0,,,,,8239.798,short_index
2026-03-20,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,204.43874399978375,32.55,long
2026-03-20,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-03-20,A,000905.SH,中证500,-1.0,,,,,7760.0365,short_index
2026-03-27,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,183.37075739644973,32.55,long
2026-03-27,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-03-27,A,000905.SH,中证500,-1.0,,,,,7737.6144,short_index
2026-04-03,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,202.72956632597229,32.55,long
2026-04-03,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-04-03,A,000905.SH,中证500,-1.0,,,,,7534.938,short_index
2026-04-10,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,214.8879188474564,32.55,long
2026-04-10,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-04-10,A,000905.SH,中证500,-1.0,,,,,7969.3646,short_index
2026-04-17,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,207.07433513154155,32.55,long
2026-04-17,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-04-17,A,000905.SH,中证500,-1.0,,,,,8214.1939,short_index
2026-04-24,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,160.2402531624177,32.55,long
2026-04-24,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-04-24,A,000905.SH,中证500,-1.0,,,,,8247.8759,short_index
2026-04-30,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,118.99824232267822,32.55,long
2026-04-30,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-04-30,A,000905.SH,中证500,-1.0,,,,,8349.5081,short_index
2026-05-08,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,134.73344298962567,32.55,long
2026-05-08,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-05-08,A,000905.SH,中证500,-1.0,,,,,8694.1709,short_index
2026-05-15,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,127.42776485550178,32.55,long
2026-05-15,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-05-15,A,000905.SH,中证500,-1.0,,,,,8536.3444,short_index
2026-05-22,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,128.83255374934453,32.55,long
2026-05-22,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-05-22,A,000905.SH,中证500,-1.0,,,,,8576.9402,short_index
2026-05-29,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,117.59303216897774,32.55,long
2026-05-29,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-05-29,A,000905.SH,中证500,-1.0,,,,,8359.5596,short_index
2026-06-05,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,102.98189469533833,32.55,long
2026-06-05,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-06-05,A,000905.SH,中证500,-1.0,,,,,8251.1407,short_index
2026-06-12,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,104.66803491387711,32.55,long
2026-06-12,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-06-12,A,000905.SH,中证500,-1.0,,,,,8106.203,short_index
2026-06-18,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,102.5604702229859,32.55,long
2026-06-18,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-06-18,A,000905.SH,中证500,-1.0,,,,,8673.0899,short_index
2026-06-26,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,97.78364099236262,32.55,long
2026-06-26,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-06-26,A,000905.SH,中证500,-1.0,,,,,8703.5652,short_index
2026-07-03,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,109.16344025351677,32.55,long
2026-07-03,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-07-03,A,000905.SH,中证500,-1.0,,,,,8745.2607,short_index
2026-07-10,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,113.7999450942946,32.55,long
2026-07-10,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-07-10,A,000905.SH,中证500,-1.0,,,,,8503.9705,short_index
2026-07-17,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,101.7173894246385,32.55,long
2026-07-17,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-07-17,A,000905.SH,中证500,-1.0,,,,,7513.7627,short_index
2026-07-24,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,97.64323018408291,32.55,long
2026-07-24,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-07-24,A,000905.SH,中证500,-1.0,,,,,7532.7006,short_index
2026-07-30,A,002891,中宠股份,0.5,缩量回踩确认,confirming,1.5,99.75059128280209,32.55,long
2026-07-30,A,003032,传智教育,0.5,缩量回踩确认,confirming,,,8.01,long
2026-07-30,A,000905.SH,中证500,-1.0,,,,,7309.5753,short_index
2025-06-06,B,002124,天邦食品,0.1,观察,watch,1.1833107886952696,25.764256529157006,2.19,long
2025-06-06,B,600827,百联股份,0.1,观察,watch,1.1833107886952696,32.01548054963101,8.05,long
2025-06-06,B,603391,力聚热能,0.1,观察,watch,1.1833107886952696,95.88180541405909,50.24,long
2025-06-06,B,600597,光明乳业,0.1,观察,watch,1.1256606503249293,18.259424986291144,7.1,long
2025-06-06,B,603345,安井食品,0.1,观察,watch,0.9323825634665974,157.70174100450902,90.85,long
2025-06-06,B,601949,中国出版,0.1,观察,watch,0.8210599965016621,11.873311177190836,5.36,long
2025-06-06,B,600826,兰生股份,0.1,观察,watch,0.8166023550995587,14.24216246398054,7.77,long
2025-06-06,B,002661,克明食品,0.1,观察,watch,0.7228349837640553,17.624601883906287,7.52,long
2025-06-06,B,603043,广州酒家,0.1,观察,watch,0.6587344650285505,26.755386920910517,14.19,long
2025-06-06,B,600600,青岛啤酒,0.1,观察,watch,0.6141871807707133,119.07858832545551,57.45,long
2025-06-06,B,000905.SH,中证500,-1.0,,,,,5762.0778,short_index
2025-06-13,B,002124,天邦食品,0.1,观察,watch,1.175036311897751,25.444945066350357,2.19,long
2025-06-13,B,600827,百联股份,0.1,观察,watch,1.175036311897751,31.349158619832497,8.05,long
2025-06-13,B,603391,力聚热能,0.1,观察,watch,1.175036311897751,93.84871246992927,50.24,long
2025-06-13,B,600597,光明乳业,0.1,观察,watch,1.131030095979837,17.879342505270834,7.1,long
2025-06-13,B,603345,安井食品,0.1,观察,watch,0.9941676625834082,157.39965360770842,90.85,long
2025-06-13,B,601949,中国出版,0.1,观察,watch,0.7941664529559957,11.626198615154854,5.36,long
2025-06-13,B,600826,兰生股份,0.1,观察,watch,0.7810637448210451,13.945729121948784,7.77,long
2025-06-13,B,002661,克明食品,0.1,观察,watch,0.7399391734100909,17.590785043176016,7.52,long
2025-06-13,B,603043,广州酒家,0.1,观察,watch,0.7107012606993921,26.70404667951751,14.19,long
2025-06-13,B,600600,青岛啤酒,0.1,观察,watch,0.6733599407196189,116.59972066934306,57.45,long
2025-06-13,B,000905.SH,中证500,-1.0,,,,,5740.2397,short_index
2025-06-20,B,002124,天邦食品,0.1,观察,watch,1.1620962852653327,23.978915212919937,2.19,long
2025-06-20,B,600827,百联股份,0.1,观察,watch,1.1620962852653327,30.67211738404616,8.05,long
2025-06-20,B,603391,力聚热能,0.1,观察,watch,1.1620962852653327,91.67023579553718,50.24,long
2025-06-20,B,600597,光明乳业,0.1,观察,watch,1.1203799874876244,17.4931348967729,7.1,long
2025-06-20,B,603345,安井食品,0.1,观察,watch,0.9135753977708092,146.00580284991273,90.85,long
2025-06-20,B,600826,兰生股份,0.1,观察,watch,0.7882671748295453,13.64447854394943,7.77,long
2025-06-20,B,601949,中国出版,0.1,观察,watch,0.7718118420919067,11.375032026230041,5.36,long
2025-06-20,B,002661,克明食品,0.1,观察,watch,0.6650456063288583,16.317446942022812,7.52,long
2025-06-20,B,603043,广州酒家,0.1,观察,watch,0.6053847026475148,24.771085961851153,14.19,long
2025-06-20,B,600600,青岛啤酒,0.1,观察,watch,0.6042876838235294,114.08089719669117,57.45,long
2025-06-20,B,000905.SH,中证500,-1.0,,,,,5639.513,short_index
2025-06-27,B,002124,天邦食品,0.1,观察,watch,1.2013916259671313,24.636749323715062,2.19,long
2025-06-27,B,600827,百联股份,0.1,观察,watch,1.2013916259671313,31.919346366944815,8.05,long
2025-06-27,B,603391,力聚热能,0.1,观察,watch,1.2013916259671313,95.45312602093722,50.24,long
2025-06-27,B,600597,光明乳业,0.1,观察,watch,1.1595028205600695,18.204608777321386,7.1,long
2025-06-27,B,603345,安井食品,0.1,观察,watch,0.96447883407148,149.92902461633534,90.85,long
2025-06-27,B,601949,中国出版,0.1,观察,watch,0.7935867686990865,11.83767267341397,5.36,long
2025-06-27,B,600826,兰生股份,0.1,观察,watch,0.7358673579090713,14.199394987696202,7.77,long
2025-06-27,B,600600,青岛啤酒,0.1,观察,watch,0.7138874080643867,118.72098075662005,57.45,long
2025-06-27,B,002661,克明食品,0.1,观察,watch,0.6806366339905274,16.75594724088556,7.52,long
2025-06-27,B,603043,广州酒家,0.1,观察,watch,0.6295113655173887,25.436672415726438,14.19,long
2025-06-27,B,000905.SH,中证500,-1.0,,,,,5863.7282,short_index
2025-07-04,B,002124,天邦食品,0.1,观察,watch,1.229517649213487,24.97487995786455,2.19,long
2025-07-04,B,600827,百联股份,0.1,观察,watch,1.229517649213487,32.270684748352586,8.05,long
2025-07-04,B,603391,力聚热能,0.1,观察,watch,1.229517649213487,96.99656856481678,50.24,long
2025-07-04,B,600597,光明乳业,0.1,观察,watch,1.1858566922573348,18.404913348806758,7.1,long
2025-07-04,B,603345,安井食品,0.1,观察,watch,1.1411833550901247,163.58640832888554,90.85,long
2025-07-04,B,601949,中国出版,0.1,观察,watch,0.8078473548463307,11.96794948908271,5.36,long
2025-07-04,B,002661,克明食品,0.1,观察,watch,0.7976752221658334,18.282357009426526,7.52,long
2025-07-04,B,600826,兰生股份,0.1,观察,watch,0.7967043987007396,14.35566814561891,7.77,long
2025-07-04,B,603043,广州酒家,0.1,观察,watch,0.7882618946599569,27.75382460512253,14.19,long
2025-07-04,B,600600,青岛啤酒,0.1,观察,watch,0.7560720808590797,120.0275267267181,57.45,long
2025-07-04,B,000905.SH,中证500,-1.0,,,,,5911.4352,short_index
2025-07-11,B,002124,天邦食品,0.1,观察,watch,1.2172805872826489,25.40719196396654,2.19,long
2025-07-11,B,600827,百联股份,0.1,观察,watch,1.2172805872826489,32.57563496751329,8.05,long
2025-07-11,B,603391,力聚热能,0.1,观察,watch,1.2172805872826489,99.8601948422077,50.24,long
2025-07-11,B,600597,光明乳业,0.1,观察,watch,1.1678955462130824,18.57886483104612,7.1,long
2025-07-11,B,603345,安井食品,0.1,观察,watch,0.8613774472880906,142.09755432597285,90.85,long
2025-07-11,B,600600,青岛啤酒,0.1,观察,watch,0.7608115424435558,121.16144223554107,57.45,long
2025-07-11,B,601949,中国出版,0.1,观察,watch,0.7585232123546264,12.081054468876284,5.36,long
2025-07-11,B,603043,广州酒家,0.1,观察,watch,0.720816142746445,27.395392992523405,14.19,long
2025-07-11,B,002661,克明食品,0.1,观察,watch,0.7137903524369196,18.046212411160763,7.52,long
2025-07-11,B,600826,兰生股份,0.1,观察,watch,0.6119369242073136,14.491312948623749,7.77,long
2025-07-11,B,000905.SH,中证500,-1.0,,,,,6027.0789,short_index
2025-07-18,B,002124,天邦食品,0.1,观察,watch,1.2288268597849221,26.215419235511714,2.19,long
2025-07-18,B,600827,百联股份,0.1,观察,watch,1.2288268597849221,32.89783509882148,8.05,long
2025-07-18,B,603391,力聚热能,0.1,观察,watch,1.2288268597849221,98.01696555512021,50.24,long
2025-07-18,B,600597,光明乳业,0.1,观察,watch,1.186782733628076,18.762595854528893,7.1,long
2025-07-18,B,603345,安井食品,0.1,观察,watch,0.8517138075901374,136.82313324283524,90.85,long
2025-07-18,B,601949,中国出版,0.1,观察,watch,0.8182623855171276,12.200540606819926,5.36,long
2025-07-18,B,600600,青岛啤酒,0.1,观察,watch,0.7805631378218236,122.36029883111571,57.45,long
2025-07-18,B,603043,广州酒家,0.1,观察,watch,0.672704496923825,26.37854991648872,14.19,long
2025-07-18,B,002661,克明食品,0.1,观察,watch,0.664399915851478,17.37633512148943,7.52,long
2025-07-18,B,000957,中通客车,0.1,观察,watch,0.5890080463087135,17.908120681899202,10.59,long
2025-07-18,B,000905.SH,中证500,-1.0,,,,,6099.6104,short_index
2025-07-25,B,002124,天邦食品,0.1,观察,watch,1.2969220928036442,26.572306537808764,2.19,long
2025-07-25,B,600827,百联股份,0.1,观察,watch,1.2969220928036442,34.33825912569583,8.05,long
2025-07-25,B,603391,力聚热能,0.1,观察,watch,1.2969220928036442,103.65501425272049,50.24,long
2025-07-25,B,600597,光明乳业,0.1,观察,watch,1.245872529695374,19.584008458943664,7.1,long
2025-07-25,B,601949,中国出版,0.1,观察,watch,0.8590734600876209,12.734653201600203,5.36,long
2025-07-25,B,600600,青岛啤酒,0.1,观察,watch,0.8376568722875022,127.7171526239814,57.45,long
2025-07-25,B,603345,安井食品,0.1,观察,watch,0.6908976305761683,127.5782262269719,90.85,long
2025-07-25,B,000957,中通客车,0.1,观察,watch,0.6659704164712901,18.692188072807877,10.59,long
2025-07-25,B,002946,新乳业,0.1,观察,watch,0.5643500154105405,26.39058475997582,17.8,long
2025-07-25,B,603043,广州酒家,0.1,观察,watch,0.5411174246380748,24.596234097223675,14.19,long
2025-07-25,B,000905.SH,中证500,-1.0,,,,,6299.5908,short_index
2025-08-01,B,002124,天邦食品,0.1,观察,watch,1.317211610020598,27.774882659713167,2.19,long
2025-08-01,B,600827,百联股份,0.1,观察,watch,1.317211610020598,34.008134768583695,8.05,long
2025-08-01,B,603391,力聚热能,0.1,观察,watch,1.317211610020598,102.60781136503326,50.24,long
2025-08-01,B,600597,光明乳业,0.1,观察,watch,1.271175003667302,19.39583453131876,7.1,long
2025-08-01,B,600600,青岛啤酒,0.1,观察,watch,0.858780422213258,126.49000773161221,57.45,long
2025-08-01,B,601949,中国出版,0.1,观察,watch,0.8493134322653391,12.612317608049613,5.36,long
2025-08-01,B,000957,中通客车,0.1,观察,watch,0.6875651260229418,18.512589432471675,10.59,long
2025-08-01,B,603345,安井食品,0.1,观察,watch,0.620942243753603,120.35496159870502,90.85,long
2025-08-01,B,002946,新乳业,0.1,观察,watch,0.6114078508594813,26.137035340940784,17.8,long
2025-08-01,B,002661,克明食品,0.1,观察,watch,0.47823893626737757,15.284990601004683,7.52,long
2025-08-01,B,000905.SH,中证500,-1.0,,,,,6213.2014,short_index
2025-08-08,B,002124,天邦食品,0.1,观察,watch,1.3618538596065286,27.96297245004043,2.19,long
2025-08-08,B,600827,百联股份,0.1,观察,watch,1.3618538596065286,34.465714460913134,8.05,long
2025-08-08,B,603391,力聚热能,0.1,观察,watch,1.3618538596065286,108.38768220598895,50.24,long
2025-08-08,B,600597,光明乳业,0.1,观察,watch,1.299031789197299,19.65672179763691,7.1,long
2025-08-08,B,600600,青岛啤酒,0.1,观察,watch,0.8918345398338066,128.19070841913873,57.45,long
2025-08-08,B,601949,中国出版,0.1,观察,watch,0.8824652919412037,12.781939332280773,5.36,long
2025-08-08,B,000957,中通客车,0.1,观察,watch,0.6963393803109255,18.761513546238838,10.59,long
2025-08-08,B,603345,安井食品,0.1,观察,watch,0.6943540748671908,124.51808096198984,90.85,long
2025-08-08,B,600576,祥源文旅,0.1,观察,watch,0.5489252466520276,11.80281037948845,5.45,long
2025-08-08,B,002946,新乳业,0.1,观察,watch,0.52759063826473,26.488421667510416,17.8,long
2025-08-08,B,000905.SH,中证500,-1.0,,,,,6323.4999,short_index
2025-08-15,B,002124,天邦食品,0.1,观察,watch,1.436775465864343,28.489037415770188,2.19,long
2025-08-15,B,600827,百联股份,0.1,观察,watch,1.436775465864343,35.425107059306754,8.05,long
2025-08-15,B,603391,力聚热能,0.1,观察,watch,1.436775465864343,114.45326214490478,50.24,long
2025-08-15,B,600597,光明乳业,0.1,观察,watch,1.3575250112557966,20.203989346462176,7.1,long
2025-08-15,B,601949,中国出版,0.1,观察,watch,0.9608645115480574,13.137792227371985,5.36,long
2025-08-15,B,600600,青岛啤酒,0.1,观察,watch,0.9491102635128279,131.75985381346715,57.45,long
2025-08-15,B,000957,中通客车,0.1,观察,watch,0.7483067236729137,19.28382316211224,10.59,long
2025-08-15,B,603345,安井食品,0.1,观察,watch,0.7290468569552653,127.51720570045082,90.85,long
2025-08-15,B,002946,新乳业,0.1,观察,watch,0.5912314559382439,27.225970211103352,17.8,long
2025-08-15,B,600576,祥源文旅,0.1,观察,watch,0.5641515056167601,11.79370235235037,5.45,long
2025-08-15,B,000905.SH,中证500,-1.0,,,,,6568.57,short_index
2025-08-22,B,002124,天邦食品,0.1,观察,watch,1.5,28.545408845517994,2.19,long
2025-08-22,B,600827,百联股份,0.1,观察,watch,1.5,36.81440932098175,8.05,long
2025-08-22,B,603391,力聚热能,0.1,观察,watch,1.5,122.65787166220086,50.24,long
2025-08-22,B,600597,光明乳业,0.1,观察,watch,1.3886576898081109,20.996301093413294,7.1,long
2025-08-22,B,600600,青岛啤酒,0.1,观察,watch,0.9969022099157876,136.92758453392554,57.45,long
2025-08-22,B,601949,中国出版,0.1,观察,watch,0.9366056572379367,13.653069883527452,5.36,long
2025-08-22,B,000957,中通客车,0.1,观察,watch,0.7625427486150078,20.04011105175264,10.59,long
2025-08-22,B,603345,安井食品,0.1,观察,watch,0.706084371020439,128.00751035766353,90.85,long
2025-08-22,B,605589,圣泉集团,0.1,观察,watch,0.6252812213929961,51.35888659601868,33.16,long
2025-08-22,B,600576,祥源文旅,0.1,观察,watch,0.6145065653089035,12.786891997246515,5.45,long
2025-08-22,B,000905.SH,中证500,-1.0,,,,,6822.8469,short_index
2025-08-29,B,002124,天邦食品,0.1,观察,watch,1.5,26.938511254158207,2.19,long
2025-08-29,B,002891,中宠股份,0.1,缩量回踩确认,confirming,1.5,155.08451021761405,32.55,long
2025-08-29,B,600826,兰生股份,0.1,观察,watch,1.5,49.351211009234916,7.77,long
2025-08-29,B,600827,百联股份,0.1,观察,watch,1.5,36.72133002516697,8.05,long
2025-08-29,B,603391,力聚热能,0.1,观察,watch,1.5,112.03789544529317,50.24,long
2025-08-29,B,600597,光明乳业,0.1,观察,watch,1.3826091418016806,20.94313435643677,7.1,long
2025-08-29,B,600576,祥源文旅,0.1,观察,watch,1.088280543368921,16.748009957818745,5.45,long
2025-08-29,B,600600,青岛啤酒,0.1,观察,watch,1.0311172668513389,141.16265004616804,57.45,long
2025-08-29,B,000957,中通客车,0.1,观察,watch,1.0124761647951614,23.183725418440257,10.59,long
2025-08-29,B,601949,中国出版,0.1,观察,watch,0.954895623336592,13.625622494656046,5.36,long
2025-08-29,B,000905.SH,中证500,-1.0,,,,,7043.9416,short_index
2025-09-05,B,002124,天邦食品,0.1,观察,watch,1.5,26.86476160793239,2.19,long
2025-09-05,B,002891,中宠股份,0.1,缩量回踩确认,confirming,1.5,153.86507444007665,32.55,long
2025-09-05,B,600826,兰生股份,0.1,观察,watch,1.5,107.29942714056673,7.77,long
2025-09-05,B,600827,百联股份,0.1,观察,watch,1.5,37.94467891610987,8.05,long
2025-09-05,B,603391,力聚热能,0.1,观察,watch,1.5,151.25730310470018,50.24,long
