date,variant,equity,day_return,n_long,n_short
2026-03-16,B,842966.9577899287,-0.01212438102291209,5,5
2026-03-17,B,849415.2349853482,0.007649501722256577,5,5
2026-03-18,B,842395.5296221467,-0.008264162301400813,5,5
2026-03-19,B,839415.1825081409,-0.0035379426993667334,5,5
2026-03-20,B,838407.8842891312,0.0,5,5
2026-03-23,B,833021.7420639273,-0.006424250446750719,5,5
2026-03-24,B,830509.4475564243,-0.003015881075659005,5,5
2026-03-25,B,840357.5080328268,0.01185785484485222,5,5
2026-03-26,B,835527.5894486042,-0.005747456931192142,5,5
2026-03-27,B,834524.9563412658,0.0,5,5
2026-03-30,B,842759.2871827278,0.009867087591440105,5,5
2026-03-31,B,829941.6730279472,-0.01520910460403091,5,5
2026-04-01,B,836812.0374683222,0.00827812925131142,5,5
2026-04-02,B,841522.8906547071,0.005629523686868955,5,5
2026-04-03,B,840513.0631859215,0.0,5,5
2026-04-07,B,849548.6080172318,0.010750034981088352,5,5
2026-04-08,B,854470.8695991429,0.005793972864483004,5,5
2026-04-09,B,847259.138986488,-0.008439995872578068,5,5
2026-04-10,B,846242.4280197042,0.0,5,5
2026-04-13,B,843968.2145815156,-0.0026874254503055812,5,5
2026-04-14,B,866621.0435001338,0.02684085552896174,5,5
2026-04-15,B,903613.8965547627,0.04268630831444067,5,5
2026-04-16,B,899038.8628900395,-0.005063040400514683,5,5
2026-04-17,B,897960.0162545714,0.0,5,5
2026-04-20,B,897379.7326468617,-0.0006462243275931593,5,5
2026-04-21,B,896105.0649351302,-0.0014204329174804624,5,5
2026-04-22,B,896368.478291129,0.0002939536515372829,5,5
2026-04-23,B,891760.8670396858,-0.005140309329292038,5,5
2026-04-24,B,890690.7539992383,0.0,5,5
2026-04-27,B,884885.8489718753,-0.0065173069343077185,5,5
2026-04-28,B,868403.4358068665,-0.018626598203778745,5,5
2026-04-29,B,848094.5462225428,-0.023386468485645785,5,5
2026-04-30,B,847076.8327670757,0.0,5,5
2026-05-06,B,829322.8189221872,-0.020959154067397907,5,5
2026-05-07,B,816771.0153528436,-0.015135003261644674,5,5
2026-05-08,B,815790.8901344201,0.0,5,5
2026-05-11,B,815340.5966838154,-0.0005519716584853947,5,5
2026-05-12,B,826119.7248049891,0.013220399137507676,5,5
2026-05-13,B,834401.5511352648,0.010024971056381428,5,5
2026-05-14,B,852449.8184351417,0.02163019385009639,5,5
2026-05-15,B,851426.8786530196,0.0,5,5
2026-05-18,B,823516.7599462519,-0.032780405935648044,5,5
2026-05-19,B,831840.8783519818,0.01010801335272533,5,5
2026-05-20,B,843635.1249448579,0.014178488818970348,5,5
2026-05-21,B,861868.7397079567,0.02161315268172433,5,5
2026-05-22,B,860834.4972203071,0.0,5,5
2026-05-25,B,853219.5382713247,-0.008846019732679955,5,5
2026-05-26,B,866078.6311951411,0.01507125932660869,5,5
2026-05-27,B,876913.3500217462,0.012510086770821105,5,5
2026-05-28,B,882375.6195799656,0.006228972974449266,5,5
2026-05-29,B,881316.7688364696,0.0,5,5
2026-06-01,B,897622.7975829259,0.018501893215970178,5,5
2026-06-02,B,870877.2603795581,-0.029795964714116965,5,5
2026-06-03,B,881144.882529489,0.011789976173515026,5,5
2026-06-04,B,876215.3806524181,-0.005594428311176052,5,5
2026-06-05,B,875163.9221956353,0.0,5,5
2026-06-08,B,848100.2420888197,-0.030924126806915656,5,5
2026-06-09,B,833293.1277623657,-0.017459155877594078,5,5
2026-06-10,B,822477.8540950946,-0.012978954592261326,5,5
2026-06-11,B,825510.2497562981,0.003686902505769995,5,5
2026-06-12,B,824519.6374565907,0.0,5,5
2026-06-15,B,821696.501487045,-0.00342397662990088,5,5
2026-06-16,B,805767.137696934,-0.019385945737000344,5,5
2026-06-17,B,793863.9153314069,-0.01477253391041649,5,5
2026-06-18,B,792911.2786330092,0.0,5,5
2026-06-22,B,784326.6081429396,-0.010826773084713337,5,5
2026-06-23,B,780554.7386496356,-0.0048090546134023976,5,5
2026-06-24,B,776852.8514767895,-0.004742636216968514,5,5
2026-06-25,B,763549.1697625446,-0.017125098645071148,5,5
2026-06-26,B,762632.9107588296,0.0,5,5
2026-06-29,B,784100.5563692285,0.028149382628974796,5,5
2026-06-30,B,775626.0676143195,-0.010807910651345587,5,5
2026-07-01,B,774255.1491801429,-0.0017674991744324638,5,5
2026-07-02,B,780947.5088519179,0.008643610157273884,5,5
2026-07-03,B,780010.3718412956,0.0,5,5
2026-07-06,B,788072.5248784219,0.01033595619772949,5,5
2026-07-07,B,802232.0113664385,0.017967237837914766,5,5
2026-07-08,B,790921.4281566651,-0.014098892900705966,5,5
2026-07-09,B,782803.6386998672,-0.01026371162520821,5,5
2026-07-10,B,781864.2743334273,0.0,5,5
2026-07-13,B,814752.7602349811,0.042064188096575465,5,5
2026-07-14,B,817832.1870856795,0.0037795844346820923,5,5
2026-07-15,B,842911.3746962853,0.03066544458218829,5,5
2026-07-16,B,855047.2997851595,0.014397628805575068,5,5
2026-07-17,B,854021.2430254173,0.0,5,5
2026-07-20,B,881512.9122859115,0.03219084944901767,5,5
2026-07-21,B,887268.7667323585,0.006529518020922854,5,5
2026-07-22,B,879325.3098753969,-0.008952706502017203,5,5
2026-07-23,B,865228.7548496439,-0.0160311034692616,5,5
2026-07-24,B,864190.4803438244,0.0,5,5
2026-07-27,B,858070.6871879789,-0.007081532711874679,5,5
2026-07-28,B,892670.9191674283,0.04032328862420331,5,5
2026-07-29,B,926434.0195746624,0.03782256112781637,5,5
2026-07-30,B,925322.2987511728,0.0,5,5
2025-06-03,C,1000000.0,0.0,0,0
2025-06-04,C,1000000.0,0.0,0,0
2025-06-05,C,1000000.0,0.0,0,0
2025-06-06,C,998800.0,0.0,8,8
2025-06-09,C,1018048.5099770437,0.019271635940171908,8,8
2025-06-10,C,1029048.0896858724,0.010804573260538186,8,8
2025-06-11,C,1029285.1672473126,0.0002303853083411994,8,8
2025-06-12,C,1043235.1600415205,0.013553088335582858,8,8
2025-06-13,C,1041983.2778494707,0.0,8,8
2025-06-16,C,1038151.898596773,-0.003677006468477323,8,8
2025-06-17,C,1024926.6489579971,-0.012739224054449022,8,8
2025-06-18,C,1006520.2700164779,-0.017958728032130125,8,8
2025-06-19,C,1016342.5478838931,0.009758648841969614,8,8
2025-06-20,C,1015122.9368264325,0.0,8,8
2025-06-23,C,1005843.2940473254,-0.009141397994727615,8,8
2025-06-24,C,1007385.9984766827,0.0015337423219773105,8,8
2025-06-25,C,1002734.5896476825,-0.004617305418214937,8,8
2025-06-26,C,996770.150259346,-0.005948173574457219,8,8
2025-06-27,C,995574.0260790348,0.0,8,8
2025-06-30,C,995099.1241912051,-0.00047701313552754587,8,8
2025-07-01,C,1006260.643861001,0.011216490295745868,8,8
2025-07-02,C,1015146.4888542484,0.008830560001981805,8,8
2025-07-03,C,1003747.3834208018,-0.01122902512947889,8,8
2025-07-04,C,1002542.8865606969,0.0,8,8
2025-07-07,C,1000892.9567533365,-0.0016457448648612427,8,8
2025-07-08,C,1008504.823732602,0.007605075975313749,8,8
2025-07-09,C,999815.6004237105,-0.008615946205127234,8,8
2025-07-10,C,1004805.198185629,0.004990518011325287,8,8
2025-07-11,C,1003599.4319478063,0.0,8,8
2025-07-14,C,1009941.3206620117,0.006319143387613191,8,8
2025-07-15,C,1016543.5767152224,0.006537266985851248,8,8
2025-07-16,C,1005074.2775602739,-0.01128264387052598,8,8
2025-07-17,C,1012785.687512117,0.007672477670567696,8,8
2025-07-18,C,1011570.3446871025,0.0,8,8
2025-07-21,C,996859.3857308206,-0.014542694962882005,8,8
2025-07-22,C,986477.4187106424,-0.010414675498658182,8,8
2025-07-23,C,975407.5081249042,-0.011221656345876505,8,8
2025-07-24,C,964408.6153923713,-0.011276202654700612,8,8
2025-07-25,C,963251.3250539005,0.0,8,8
2025-07-28,C,958895.8821848885,-0.004521605894254321,8,8
2025-07-29,C,955990.5142968426,-0.003029909651322965,8,8
2025-07-30,C,950012.8509338895,-0.006252847987042814,8,8
2025-07-31,C,936822.2027390643,-0.013884705014104215,8,8
2025-08-01,C,935698.0160957775,0.0,8,8
2025-08-04,C,930933.7167620084,-0.005091706140030433,8,8
2025-08-05,C,937977.6423804804,0.007566516811714913,8,8
2025-08-06,C,951361.5749480876,0.014268924932624522,8,8
2025-08-07,C,948639.860766104,-0.002860862004156653,8,8
2025-08-08,C,947501.4929331846,0.0,8,8
2025-08-11,C,935926.9337412046,-0.012215874358306955,8,8
2025-08-12,C,940839.7332610725,0.005249127194395395,8,8
2025-08-13,C,948194.9735679055,0.007817739883644884,8,8
2025-08-14,C,940567.9010747408,-0.008043780768490383,8,8
2025-08-15,C,939439.2195934511,0.0,8,8
2025-08-18,C,934965.5200882368,-0.004762095739573632,8,8
2025-08-19,C,919696.7100304455,-0.01633088036909669,8,8
2025-08-20,C,906789.2724634799,-0.01403445008141678,8,8
2025-08-21,C,902033.312963835,-0.005244834322669409,8,8
2025-08-22,C,900950.8729882784,0.0,8,8
2025-08-25,C,916376.7908812667,0.017121819130740734,8,8
2025-08-26,C,915538.112039783,-0.0009152117882396255,8,8
2025-08-27,C,923311.3744860904,0.00849037559888012,8,8
2025-08-28,C,913145.0923939869,-0.011010675675648368,8,8
2025-08-29,C,912049.3182831141,0.0,8,8
2025-09-01,C,919785.8817485778,0.008482615260353779,8,8
2025-09-02,C,918688.3023956501,-0.0011932987608389845,8,8
2025-09-03,C,920493.6561920402,0.00196514290176808,8,8
2025-09-04,C,905321.1463460254,-0.01648301402617086,8,8
2025-09-05,C,904234.7609704102,0.0,8,8
2025-09-08,C,897836.8875670307,-0.007075456153126991,8,8
2025-09-09,C,899085.9001330577,0.0013911352755973383,8,8
2025-09-10,C,893724.5308678899,-0.005963133516357452,8,8
2025-09-11,C,881723.129897524,-0.01342852361757535,8,8
2025-09-12,C,880665.062141647,0.0,8,8
2025-09-15,C,877646.3870710297,-0.003427722070949754,8,8
2025-09-16,C,874588.6875260064,-0.0034839766790675797,8,8
2025-09-17,C,872479.2850673967,-0.002411879422516555,8,8
2025-09-18,C,869069.8390934668,-0.003907767247065999,8,8
2025-09-19,C,868026.9552865546,0.0,8,8
2025-09-22,C,864272.4942181631,-0.004325281658047284,8,8
2025-09-23,C,868764.1194868062,0.005197001291480902,8,8
2025-09-24,C,861177.7723572466,-0.008732343980827631,8,8
2025-09-25,C,866955.0428391973,0.006708568970767867,8,8
2025-09-26,C,865914.6967877903,0.0,8,8
2025-09-29,C,846594.7533825093,-0.022311601220016852,8,8
2025-09-30,C,845578.8396784504,0.0,8,8
2025-10-09,C,828962.268193415,-0.019651120280344464,8,8
2025-10-10,C,827967.5134715829,0.0,8,8
2025-10-13,C,826120.4008727034,-0.002230899846703882,8,8
2025-10-14,C,820461.0128022404,-0.006850560843775888,8,8
2025-10-15,C,823796.8089112167,0.00406575822242064,8,8
2025-10-16,C,813723.8058495582,-0.012227533479974989,8,8
2025-10-17,C,812747.3372825388,0.0,8,8
2025-10-20,C,807363.1722484692,-0.006624648014316198,8,8
2025-10-21,C,808570.0544583075,0.0014948442675148943,8,8
2025-10-22,C,822490.8627468495,0.017216576611742182,8,8
2025-10-23,C,823138.1539559761,0.0007869889362233928,8,8
2025-10-24,C,822150.3881712289,0.0,8,8
2025-10-27,C,813993.376904484,-0.009921556182548558,8,8
2025-10-28,C,819914.026607254,0.007273584614761311,8,8
2025-10-29,C,817393.4978287122,-0.0030741378934222297,8,8
2025-10-30,C,823921.1057088512,0.007985881827392391,8,8
2025-10-31,C,822932.4003820006,0.0,8,8
2025-11-03,C,829365.3411491683,0.007817095017988746,8,8
2025-11-04,C,818417.8774469686,-0.013199808527121396,8,8
2025-11-05,C,827189.1165590328,0.010717311233994456,8,8
2025-11-06,C,829041.0093541209,0.002238777998907454,8,8
2025-11-07,C,828046.160142896,0.0,8,8
2025-11-10,C,813591.937029214,-0.0174558180563118,8,8
2025-11-11,C,791137.9988999903,-0.02759852587921774,8,8
2025-11-12,C,810092.6847230094,0.023958760480945085,8,8
2025-11-13,C,814421.7374354864,0.0053438980429222765,8,8
2025-11-14,C,813444.4313505639,0.0,8,8
2025-11-17,C,820414.4913324274,0.008568575446869744,8,8
2025-11-18,C,823125.1138421516,0.003303967126813953,8,8
2025-11-19,C,820080.7424952184,-0.0036985523776850715,8,8
2025-11-20,C,817902.960416071,-0.002655570319236175,8,8
2025-11-21,C,816921.4768635717,0.0,8,8
2025-11-24,C,817268.9073614137,0.0004252924028584626,8,8
2025-11-25,C,809146.97021417,-0.00993790057848358,8,8
2025-11-26,C,805227.431546489,-0.004844037995524519,8,8
2025-11-27,C,810893.7360554009,0.007036899498107499,8,8
2025-11-28,C,809920.6635721345,0.0,8,8
2025-12-01,C,808378.3515019271,-0.0019042754921265587,8,8
2025-12-02,C,807473.4798789031,-0.0011193664715820478,8,8
2025-12-03,C,815258.1945874987,0.009640830197622019,8,8
2025-12-04,C,807544.1733597582,-0.009462059110787083,8,8
2025-12-05,C,806575.1203517265,0.0,8,8
2025-12-08,C,806607.4405119302,4.007086183058228e-05,8,8
2025-12-09,C,814965.0598383655,0.010361445861608976,8,8
2025-12-10,C,824775.0033021516,0.012037256499967813,8,8
2025-12-11,C,837090.4640096255,0.014931903438109323,8,8
2025-12-12,C,836085.955452814,0.0,8,8
2025-12-15,C,838781.0085012122,0.0032234162418607326,8,8
2025-12-16,C,851349.5752118233,0.014984324374569993,8,8
2025-12-17,C,828527.013386618,-0.02680750949987487,8,8
2025-12-18,C,842264.8375759432,0.01658102146020754,8,8
2025-12-19,C,841254.1197708522,0.0,8,8
2025-12-22,C,812216.693646421,-0.03451683081485617,8,8
2025-12-23,C,806205.9329948843,-0.007400439683837967,8,8
2025-12-24,C,798162.9892950649,-0.00997628939536778,8,8
2025-12-25,C,805447.2326600666,0.009126260504054615,8,8
2025-12-26,C,804480.6959808745,0.0,8,8
2025-12-29,C,807440.8671036855,0.0036796049148223597,8,8
2025-12-30,C,791516.5105038071,-0.01972200968350732,8,8
2025-12-31,C,790566.6906912025,0.0,8,8
2026-01-05,C,783568.8166753089,-0.008851718771221415,8,8
2026-01-06,C,785615.6749318225,0.00261222526082458,8,8
2026-01-07,C,802124.9440011835,0.021014434406230256,8,8
2026-01-08,C,799036.626920983,-0.0038501696067390206,8,8
2026-01-09,C,798077.7829686778,0.0,8,8
2026-01-12,C,788566.4797825076,-0.011917764645433745,8,8
2026-01-13,C,787392.4430344299,-0.0014888240600862135,8,8
2026-01-14,C,783084.7773583556,-0.005470798855363085,8,8
2026-01-15,C,791756.2024939749,0.011073418084912162,8,8
2026-01-16,C,790806.0950509822,0.0,8,8
2026-01-19,C,779542.3349056357,-0.014243390656492647,8,8
2026-01-20,C,773429.7880553147,-0.007841199350720252,8,8
2026-01-21,C,762607.782959512,-0.013992226913076652,8,8
2026-01-22,C,751523.9220967153,-0.014534156496256306,8,8
2026-01-23,C,750622.0933901992,0.0,8,8
2026-01-26,C,750525.0068482686,-0.00012934143930166953,8,8
2026-01-27,C,739177.3873709309,-0.015119575462236107,8,8
2026-01-28,C,734026.0750073922,-0.006968979911385828,8,8
2026-01-29,C,723669.7208939625,-0.014108973054295551,8,8
2026-01-30,C,722801.3172288898,0.0,8,8
2026-02-02,C,717064.6156892782,-0.007936761324128697,8,8
2026-02-03,C,723291.5603248542,0.008683937959468854,8,8
2026-02-04,C,728037.3949363753,0.006561440602721194,8,8
2026-02-05,C,721262.6782719735,-0.009305451494004524,8,8
2026-02-06,C,720397.1630580472,0.0,8,8
2026-02-09,C,713541.1494023817,-0.009516991469763772,8,8
2026-02-10,C,703394.1857315565,-0.014220572533656467,8,8
2026-02-11,C,708591.424420604,0.007388799615456132,8,8
2026-02-12,C,703298.5809939237,-0.007469527917315824,8,8
2026-02-13,C,702454.622696731,0.0,8,8
2026-02-24,C,724250.4634304685,0.03102811203670784,8,8
2026-02-25,C,729885.9154632529,0.00778108170768943,8,8
2026-02-26,C,743139.4996633229,0.0181584325978644,8,8
2026-02-27,C,742247.732263727,0.0,8,8
2026-03-02,C,749725.9979314086,0.010075161354651876,8,8
2026-03-03,C,752761.5748642752,0.004048915125315258,8,8
2026-03-04,C,748581.9027345018,-0.0055524514923959295,8,8
2026-03-05,C,743840.5839995194,-0.006333734114681119,8,8
2026-03-06,C,742947.97529872,0.0,8,8
2026-03-09,C,738816.3625926117,-0.005561106353977191,8,8
2026-03-10,C,740487.209243464,0.002261518200529611,8,8
2026-03-11,C,751430.8058112175,0.014778913708630145,8,8
2026-03-12,C,759817.6421161306,0.01116115581109163,8,8
2026-03-13,C,758905.8609455912,0.0,8,8
2026-03-16,C,746737.6970705953,-0.016033825143785818,8,8
2026-03-17,C,739944.0153428224,-0.009097815410182272,8,8
2026-03-18,C,743470.4349424271,0.004765792447109479,8,8
2026-03-19,C,741512.4965283978,-0.002633512137144939,8,8
2026-03-20,C,740622.6815325638,0.0,8,8
2026-03-23,C,736679.1020443633,-0.0053246809563543135,8,8
2026-03-24,C,735029.9799400723,-0.002238589502151639,8,8
2026-03-25,C,728579.2870049574,-0.008776095004506976,8,8
2026-03-26,C,732234.8884287693,0.005017438031815688,8,8
2026-03-27,C,731356.2065626548,0.0,8,8
2026-03-30,C,728244.7549263986,-0.004254358694622901,8,8
2026-03-31,C,729220.6418769932,0.0013400535245779999,8,8
2026-04-01,C,729421.2011463455,0.0002750323534945337,8,8
2026-04-02,C,725471.8068228496,-0.005414422171015912,8,8
2026-04-03,C,724601.2406546621,0.0,8,8
2026-04-07,C,730044.7826935422,0.007512465799757617,8,8
2026-04-08,C,734016.2442758414,0.0054400246073209035,8,8
2026-04-09,C,740940.6037765892,0.009433523514972356,8,8
2026-04-10,C,740051.4750520573,0.0,8,8
2026-04-13,C,720462.0579014753,-0.026470344038168336,8,8
2026-04-14,C,714912.7256897048,-0.007702462816618433,8,8
2026-04-15,C,702565.4618489626,-0.017271008609939492,8,8
2026-04-16,C,706173.8375215452,0.005135999232137645,8,8
2026-04-17,C,705326.4289165194,0.0,8,8
2026-04-20,C,702829.6216107485,-0.00353993158828092,8,8
2026-04-21,C,707995.8825637737,0.007350659098837017,8,8
2026-04-22,C,715005.9783058615,0.00990132275445306,8,8
2026-04-23,C,695179.3248393753,-0.027729353415286775,8,8
2026-04-24,C,694345.1096495681,0.0,8,8
2026-04-27,C,692206.5298177432,-0.0030799955268701745,8,8
2026-04-28,C,677918.1598472847,-0.02064177287408818,8,8
2026-04-29,C,680866.5453319451,0.00434917613849517,8,8
2026-04-30,C,680049.5054775467,0.0,8,8
2026-05-06,C,671399.9994270954,-0.012718935872731027,8,8
2026-05-07,C,687685.2393601168,0.02425564484199813,8,8
2026-05-08,C,686860.0170728846,0.0,8,8
2026-05-11,C,703878.5169750178,0.024777246424473903,8,8
2026-05-12,C,709007.225614675,0.007286354841028922,8,8
2026-05-13,C,711328.2455100833,0.0032736195225599313,8,8
2026-05-14,C,708279.1226538119,-0.004286520148071529,8,8
2026-05-15,C,707429.1877066274,0.0,8,8
2026-05-18,C,709270.58834132,0.0026029469333351263,8,8
2026-05-19,C,717479.7343305921,0.01157406795687052,8,8
2026-05-20,C,705900.7938002994,-0.016138352034564166,8,8
2026-05-21,C,700586.4227937545,-0.007528495580709546,8,8
2026-05-22,C,699745.719086402,0.0,8,8
2026-05-25,C,707005.786868511,0.01037529431632385,8,8
2026-05-26,C,724374.3082470616,0.02456630723700269,8,8
2026-05-27,C,719878.2517336692,-0.006206813883657097,8,8
2026-05-28,C,717483.8795731083,-0.003326079312431826,8,8
2026-05-29,C,716622.8989176205,0.0,8,8
2026-06-01,C,728297.1390379693,0.01629063226695844,8,8
2026-06-02,C,717734.1639137624,-0.014503661428850081,8,8
2026-06-03,C,715265.7622883933,-0.0034391586042233913,8,8
2026-06-04,C,708062.3257508882,-0.010070993073202278,8,8
2026-06-05,C,707212.6509599872,0.0,8,8
2026-06-08,C,665169.904985297,-0.059448520777478225,8,8
2026-06-09,C,651854.0007484646,-0.020018801417551635,8,8
2026-06-10,C,627619.2911303819,-0.03717812514804873,8,8
2026-06-11,C,649954.6320851332,0.03558740349507733,8,8
2026-06-12,C,649174.6865266311,0.0,8,8
2026-06-15,C,637192.7481001118,-0.01845718675604552,8,8
2026-06-16,C,613900.828985471,-0.03655396139408247,8,8
2026-06-17,C,613619.8663841729,-0.00045766773399284755,8,8
2026-06-18,C,612883.522544512,0.0,8,8
2026-06-22,C,611470.5382452948,-0.0023054695504797634,8,8
2026-06-23,C,615826.2318507181,0.0071233090279746725,8,8
2026-06-24,C,615775.1884042337,-8.288611924026079e-05,8,8
2026-06-25,C,624767.6960736754,0.014603556360797243,8,8
2026-06-26,C,624017.974838387,0.0,8,8
2026-06-29,C,635337.0314711041,0.018138991325768627,8,8
2026-06-30,C,636636.743568314,0.0020457049295558444,8,8
2026-07-01,C,626277.4010518092,-0.016271983389524916,8,8
2026-07-02,C,640589.6732922791,0.0228529278183007,8,8
2026-07-03,C,639820.9656843285,0.0,8,8
2026-07-06,C,642329.7955524528,0.0039211435740324485,8,8
2026-07-07,C,655766.8145478339,0.02091918993703884,8,8
2026-07-08,C,641034.3991452509,-0.022465936176934084,8,8
2026-07-09,C,643030.4949815868,0.0031138669609578062,8,8
2026-07-10,C,642258.8583876089,0.0,8,8
2026-07-13,C,657604.7085624593,0.02389355938721699,8,8
2026-07-14,C,667928.7658892481,0.015699488145937246,8,8
2026-07-15,C,662055.8777110627,-0.008792686403267289,8,8
2026-07-16,C,652092.4274498669,-0.015049258826373604,8,8
2026-07-17,C,651309.9165369271,0.0,8,8
2026-07-20,C,652254.6491656195,0.001450511660739895,8,8
2026-07-21,C,650891.388930644,-0.0020900736188226854,8,8
2026-07-22,C,645551.2686182032,-0.008204318574891775,8,8
2026-07-23,C,651555.3757659462,0.009300744092091681,8,8
2026-07-24,C,650773.5093150272,0.0,8,8
2026-07-27,C,653298.0189020276,0.0038792445464746472,8,8
2026-07-28,C,667516.4771112615,0.021764122648236822,8,8
2026-07-29,C,663313.5922495453,-0.0062963012986654715,8,8
2026-07-30,C,662517.6159388458,0.0,8,8
