date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,factor,side
2025-08-01,A,603660,苏州科达,0.125,缩量回踩确认,confirming,,,7.29,4042.0,long
2025-08-01,A,603636,南威软件,0.125,缩量回踩确认,confirming,,,13.4,4036.0,long
2025-08-01,A,600730,*ST高科,0.125,试仓·放量破压,trial,-0.6599419099094034,2.897294927571883,7.18,3032.0,long
2025-08-01,A,000008,神州高铁,0.125,止跌缩量候选,candidate,,,2.76,2006.0,long
2025-08-01,A,000793,*ST华闻,0.125,止跌缩量候选,candidate,,,2.52,2006.0,long
2025-08-01,A,000980,众泰汽车,0.125,止跌缩量候选,candidate,,,1.99,2006.0,long
2025-08-01,A,001211,双枪科技,0.125,止跌缩量候选,candidate,-0.39238839170082274,14.515841322267345,17.2,2006.0,long
2025-08-01,A,003005,竞业达,-0.125,作废,invalid,-0.6725230358700498,7.869271448042702,21.61,5.0,short
2025-08-01,A,600186,莲花控股,-0.125,作废,invalid,-0.3684873177515182,3.9469542640530113,6.25,5.0,short
2025-08-01,A,601956,东贝集团,-0.125,作废,invalid,0.18741793773698356,7.741964954045132,6.38,5.0,short
2025-08-01,A,603668,天马科技,-0.125,作废,invalid,-0.7896531054650032,2.831269200441057,13.46,5.0,short
2025-08-01,A,603755,日辰股份,-0.125,作废,invalid,-0.2750943307787854,19.369479481590854,26.31,5.0,short
2025-08-01,A,603779,威龙股份,-0.125,作废,invalid,-0.7993109701451381,0.059399587070123286,7.52,5.0,short
2025-08-01,A,605016,百龙创园,-0.125,作废,invalid,0.0,19.66,19.44,5.0,short
2025-08-01,A,600826,兰生股份,-0.125,作废,invalid,0.3765786207362569,15.128599041891464,10.67,0.0,short
2025-08-08,A,605589,圣泉集团,0.125,建仓,entry,0.40563803217125494,43.43421519409178,32.73,5056.0,long
2025-08-08,A,000980,众泰汽车,0.125,试仓·放量破压,trial,,,2.23,3038.0,long
2025-08-08,A,603206,嘉环科技,0.125,试仓·放量破压,trial,-0.5443372928568276,8.229268491005692,18.02,3038.0,long
2025-08-08,A,002354,天娱数科,0.125,试仓·放量破压,trial,,,7.45,3032.0,long
2025-08-08,A,600730,*ST高科,0.125,试仓·放量破压,trial,-0.6414829465171924,2.936254668024194,7.18,3032.0,long
2025-08-08,A,603389,亚振家居,0.125,试仓·放量破压,trial,,,27.4,3032.0,long
2025-08-08,A,600113,浙江东日,0.125,试仓·放量破压,trial,-0.6018630539632017,13.066854568927718,32.73,3026.0,long
2025-08-08,A,000417,合百集团,0.125,止跌缩量候选,candidate,0.0,5.68,5.64,2006.0,long
2025-08-08,A,600186,莲花控股,-0.125,作废,invalid,-0.3381712893811615,4.083483144518234,6.17,5.0,short
2025-08-08,A,601956,东贝集团,-0.125,作废,invalid,0.12569231210721132,7.846075415387262,6.82,5.0,short
2025-08-08,A,603636,南威软件,-0.125,作废,invalid,,,13.4,5.0,short
2025-08-08,A,603668,天马科技,-0.125,作废,invalid,-0.7935724175239531,2.8693433964170523,13.9,5.0,short
2025-08-08,A,603755,日辰股份,-0.125,作废,invalid,-0.2610821766682915,20.039451368755937,26.31,5.0,short
2025-08-08,A,603779,威龙股份,-0.125,作废,invalid,-0.7978637221468167,0.06019835403494635,7.66,5.0,short
2025-08-08,A,605016,百龙创园,-0.125,作废,invalid,0.0,20.34,20.11,5.0,short
2025-08-08,A,600826,兰生股份,-0.125,作废,invalid,0.4027477793194203,15.332033227961263,10.61,0.0,short
2025-08-15,A,000980,众泰汽车,0.125,建仓,entry,,,2.5,5062.0,long
2025-08-15,A,605589,圣泉集团,0.125,建仓,entry,0.3446826818213655,44.64346503646934,32.73,5056.0,long
2025-08-15,A,001211,双枪科技,0.125,缩量回踩确认,confirming,-0.3746649916247905,15.120600502512566,17.76,4042.0,long
2025-08-15,A,603206,嘉环科技,0.125,缩量回踩确认,confirming,-0.5285187064846495,8.458374405665388,18.35,4036.0,long
2025-08-15,A,002354,天娱数科,0.125,试仓·放量破压,trial,,,7.45,3032.0,long
2025-08-15,A,600113,浙江东日,0.125,试仓·放量破压,trial,-0.7361365523821863,13.430649483746713,32.73,3032.0,long
2025-08-15,A,600730,*ST高科,0.125,试仓·放量破压,trial,-0.6574345249474287,3.018001835213153,7.18,3032.0,long
2025-08-15,A,603081,大丰实业,0.125,试仓·放量破压,trial,-0.5540422568315067,6.02934868763803,13.31,3032.0,long
2025-08-15,A,600238,*ST椰岛,-0.125,作废,invalid,,,6.6,5.0,short
2025-08-15,A,600576,祥源文旅,-0.125,作废,invalid,0.5641515056167601,11.79370235235037,7.54,5.0,short
2025-08-15,A,600965,*ST福成,-0.125,作废,invalid,-0.19264904012300854,4.1336369145701966,5.12,5.0,short
2025-08-15,A,601956,东贝集团,-0.125,作废,invalid,0.16707963064810283,8.064520247778391,6.76,5.0,short
2025-08-15,A,603636,南威软件,-0.125,作废,invalid,,,13.4,5.0,short
2025-08-15,A,603755,日辰股份,-0.125,作废,invalid,-0.28118404570069366,20.522195495245196,26.31,5.0,short
2025-08-15,A,605016,百龙创园,-0.125,作废,invalid,0.0,20.83,20.6,5.0,short
2025-08-15,A,600826,兰生股份,-0.125,作废,invalid,0.4378572880521807,15.758915877051901,10.64,0.0,short
2025-08-22,A,603739,蔚蓝生物,0.125,缩量回踩确认,confirming,0.0,15.19,15.48,4048.0,long
2025-08-22,A,001215,千味央厨,0.125,缩量回踩确认,confirming,-0.2933742875962997,21.5026204284446,30.43,4042.0,long
2025-08-22,A,002534,西子洁能,0.125,缩量回踩确认,confirming,-0.12831829034794207,13.476199231220816,16.06,4042.0,long
2025-08-22,A,600841,动力新科,0.125,缩量回踩确认,confirming,,,7.38,4042.0,long
2025-08-22,A,603206,嘉环科技,0.125,缩量回踩确认,confirming,-0.5230542449474398,8.790110265618685,18.35,4042.0,long
2025-08-22,A,000417,合百集团,0.125,止跌缩量候选,candidate,1.0776713676996508e-05,6.13006606125484,6.09,2006.0,long
2025-08-22,A,000681,视觉中国,0.125,止跌缩量候选,candidate,-0.6696010648364266,7.242344658785531,21.91,2006.0,long
2025-08-22,A,000793,*ST华闻,0.125,止跌缩量候选,candidate,,,2.48,2006.0,long
2025-08-22,A,600186,莲花控股,-0.125,作废,invalid,-0.3501681210822959,4.1979139378083685,6.46,5.0,short
2025-08-22,A,600238,*ST椰岛,-0.125,作废,invalid,,,7.1,5.0,short
2025-08-22,A,600576,祥源文旅,-0.125,作废,invalid,0.6145065653089035,12.786891997246515,7.92,5.0,short
2025-08-22,A,600730,*ST高科,-0.125,作废,invalid,-0.6766632584161281,3.136366393363557,7.18,5.0,short
2025-08-22,A,600883,博闻科技,-0.125,作废,invalid,0.14163805787150574,9.555510544384502,8.34,5.0,short
2025-08-22,A,600965,*ST福成,-0.125,作废,invalid,-0.20806616303200642,4.141813967342607,5.23,5.0,short
2025-08-22,A,605016,百龙创园,-0.125,作废,invalid,0.0,20.91,20.68,5.0,short
2025-08-22,A,600826,兰生股份,-0.125,作废,invalid,0.4609266858898142,16.376988148824818,10.88,0.0,short
2025-08-29,A,002650,ST加加,0.125,缩量回踩确认,confirming,,,6.86,4048.0,long
2025-08-29,A,000980,众泰汽车,0.125,试仓·放量破压,trial,,,2.62,3038.0,long
2025-08-29,A,000929,兰州黄河,0.125,试仓·放量破压,trial,,,8.76,3032.0,long
2025-08-29,A,600113,浙江东日,0.125,试仓·放量破压,trial,-0.7614453361339741,14.105737274398109,61.03,3032.0,long
2025-08-29,A,000008,神州高铁,0.125,止跌缩量候选,candidate,,,2.86,2006.0,long
2025-08-29,A,000417,合百集团,0.125,止跌缩量候选,candidate,0.043662605194972004,6.439398274052977,6.13,2006.0,long
2025-08-29,A,000681,视觉中国,0.125,止跌缩量候选,candidate,-0.690462118653608,6.6860182370820676,21.59,2006.0,long
2025-08-29,A,002023,海特高新,0.125,止跌缩量候选,candidate,-0.6063351016133043,4.936557825769164,12.54,2006.0,long
2025-08-29,A,600576,祥源文旅,-0.125,作废,invalid,1.088280543368921,16.748009957818745,8.02,5.0,short
2025-08-29,A,600730,*ST高科,-0.125,作废,invalid,0.0,9.65,7.18,5.0,short
2025-08-29,A,600783,鲁信创投,-0.125,作废,invalid,0.09757363454389467,14.202602830997996,13.26,5.0,short
2025-08-29,A,600965,*ST福成,-0.125,作废,invalid,-0.2388675946804616,3.9578885076616,5.2,5.0,short
2025-08-29,A,603739,蔚蓝生物,-0.125,作废,invalid,0.0,14.64,15.48,5.0,short
2025-08-29,A,603755,日辰股份,-0.125,作废,invalid,-0.21437433255857774,21.41615569445317,28.79,5.0,short
2025-08-29,A,001215,千味央厨,-0.125,作废,invalid,-0.36249291134885075,18.583331634181,29.15,0.0,short
2025-08-29,A,600826,兰生股份,-0.125,作废,invalid,1.5,49.351211009234916,11.25,0.0,short
2025-09-05,A,000929,兰州黄河,0.125,缩量回踩确认,confirming,,,8.78,4036.0,long
2025-09-05,A,600113,浙江东日,0.125,缩量回踩确认,confirming,-0.7640227279088645,14.227069734374563,59.93,4036.0,long
2025-09-05,A,603231,索宝蛋白,0.125,试仓·放量破压,trial,0.1559595482627001,22.67992633691418,19.31,3038.0,long
2025-09-05,A,603777,来伊份,0.125,试仓·放量破压,trial,,,14.78,3032.0,long
2025-09-05,A,000980,众泰汽车,0.125,试仓·放量破压,trial,,,2.62,3026.0,long
2025-09-05,A,000417,合百集团,0.125,止跌缩量候选,candidate,0.05628402839143698,6.52783529545908,6.14,2006.0,long
2025-09-05,A,001313,粤海饲料,0.125,止跌缩量候选,candidate,,,7.51,2006.0,long
2025-09-05,A,002124,天邦食品,0.125,止跌缩量候选,candidate,1.5,26.86476160793239,3.01,2006.0,long
2025-09-05,A,600841,动力新科,-0.125,作废,invalid,,,6.5,5.0,short
2025-09-05,A,600965,*ST福成,-0.125,作废,invalid,-0.1758813947044705,4.252452003324932,5.16,5.0,short
2025-09-05,A,603389,亚振家居,-0.125,作废,invalid,,,23.38,5.0,short
2025-09-05,A,603466,风语筑,-0.125,作废,invalid,-0.25266649247324446,7.450915070041753,9.95,5.0,short
2025-09-05,A,603636,南威软件,-0.125,作废,invalid,,,12.53,5.0,short
2025-09-05,A,603739,蔚蓝生物,-0.125,作废,invalid,0.0,14.6,15.48,5.0,short
2025-09-05,A,603755,日辰股份,-0.125,作废,invalid,-0.222251933356455,20.96031039604354,28.79,5.0,short
2025-09-05,A,605589,圣泉集团,-0.125,作废,invalid,0.6667576084678677,51.6694858625039,30.67,5.0,short
2025-09-12,A,600113,浙江东日,0.125,缩量回踩确认,confirming,-0.7489610225158371,14.85397629773792,59.93,4036.0,long
2025-09-12,A,002124,天邦食品,0.125,试仓·放量破压,trial,1.5,26.423029784178624,3.18,3038.0,long
2025-09-12,A,000980,众泰汽车,0.125,试仓·放量破压,trial,,,2.62,3032.0,long
2025-09-12,A,000417,合百集团,0.125,止跌缩量候选,candidate,0.018425246390137984,6.487368819505179,6.32,2006.0,long
2025-09-12,A,000430,张家界,0.125,止跌缩量候选,candidate,,,7.04,2006.0,long
2025-09-12,A,001211,双枪科技,0.125,止跌缩量候选,candidate,-0.4161617983967144,15.541772926679464,19.16,2006.0,long
2025-09-12,A,001215,千味央厨,0.125,止跌缩量候选,candidate,-0.4530419123488353,18.372322164202625,33.59,2006.0,long
2025-09-12,A,001313,粤海饲料,0.125,止跌缩量候选,candidate,,,7.61,2006.0,long
2025-09-12,A,603231,索宝蛋白,-0.125,作废,invalid,0.21025070046861027,22.91004575987079,19.31,5.0,short
2025-09-12,A,603389,亚振家居,-0.125,作废,invalid,,,26.28,5.0,short
2025-09-12,A,603466,风语筑,-0.125,作废,invalid,-0.22057115286383244,7.755317029004867,9.93,5.0,short
2025-09-12,A,603636,南威软件,-0.125,作废,invalid,,,12.24,5.0,short
2025-09-12,A,603755,日辰股份,-0.125,作废,invalid,-0.23258448178214097,21.17299414763073,28.79,5.0,short
2025-09-12,A,603777,来伊份,-0.125,作废,invalid,,,14.78,5.0,short
2025-09-12,A,605589,圣泉集团,-0.125,作废,invalid,0.6743119964087618,53.946332524290305,31.88,5.0,short
2025-09-12,A,600826,兰生股份,-0.125,作废,invalid,1.5,111.6829327553145,10.41,0.0,short
2025-09-19,A,001215,千味央厨,0.125,缩量回踩确认,confirming,-0.5482308611052769,17.844880986341565,38.3,4042.0,long
2025-09-19,A,603721,中广天择,0.125,缩量回踩确认,confirming,,,20.81,4028.0,long
2025-09-19,A,600576,祥源文旅,0.125,试仓·放量破压,trial,1.2094826901583868,19.332973538885884,8.75,3032.0,long
2025-09-19,A,603668,天马科技,0.125,试仓·放量破压,trial,-0.5991570352776587,6.0928130637795865,15.2,3032.0,long
2025-09-19,A,000417,合百集团,0.125,止跌缩量候选,candidate,0.043204265013201404,6.342681931280264,6.04,2006.0,long
2025-09-19,A,001313,粤海饲料,0.125,止跌缩量候选,candidate,,,7.43,2006.0,long
2025-09-19,A,002306,ST云网,0.125,止跌缩量候选,candidate,,,1.86,2006.0,long
2025-09-19,A,002515,金字火腿,0.125,止跌缩量候选,candidate,-0.8,1.2972284968235805,7.2,2006.0,long
2025-09-19,A,603389,亚振家居,-0.125,作废,invalid,,,30.26,5.0,short
2025-09-19,A,603636,南威软件,-0.125,作废,invalid,,,11.79,5.0,short
2025-09-19,A,603660,苏州科达,-0.125,作废,invalid,,,8.22,5.0,short
2025-09-19,A,603755,日辰股份,-0.125,作废,invalid,-0.33121562985822683,20.565119381859525,28.79,5.0,short
2025-09-19,A,603777,来伊份,-0.125,作废,invalid,,,14.78,5.0,short
2025-09-19,A,603779,威龙股份,-0.125,作废,invalid,,,7.01,5.0,short
2025-09-19,A,605589,圣泉集团,-0.125,作废,invalid,0.6636399614692463,54.617299935035355,32.48,5.0,short
2025-09-19,A,600826,兰生股份,-0.125,作废,invalid,1.5,105.90451711785309,10.28,0.0,short
2025-09-26,A,001215,千味央厨,0.125,缩量回踩确认,confirming,-0.5462277074706032,17.924005554911176,38.3,4042.0,long
2025-09-26,A,000980,众泰汽车,0.125,缩量回踩确认,confirming,,,3.63,4036.0,long
