date,symbol,combo_id,state_code,state,score,entry,close,stock_name,pattern_ok,pe_ttm,pb,fair_price,upside,upside_raw,undervalued,pe_ref,industry,close_basic,mud_plus,mud_minus,r60,r20,vol_ratio,company_q,roe,ocf_to_or,pattern_factor,composite_ac
2025-06-06,000008,6.0,invalid,作废,5.0,False,2.85,神州高铁,False,,2.5895,,,,False,35.3659,运输设备,2.85,0.5034722222222221,0.5347222222222222,0.028880866425992746,0.014234875444839812,0.7986108302282644,,,,5.0,0.19116379310344828
2025-06-06,000056,6.0,watch,观察,0.0,False,3.11,*ST皇庭,False,,32.4611,,,,False,35.3659,其他商业,3.11,0.15763888888888888,0.8958333333333334,-0.1479452054794521,-0.06886227544910184,0.6061524010266376,,,,1000.0,0.5447198275862069
2025-06-06,000060,6.0,watch,观察,0.0,False,4.47,中金岭南,False,15.3787,1.231,4.199921482309948,-0.0849844265119939,-0.0849844265119939,False,14.07175,铅锌,4.59,0.4354166666666666,0.5625,-0.04487179487179482,0.009029345372460584,1.4352802392182642,,,,1000.0,0.48270815607730877
2025-06-06,000417,6.0,watch,观察,0.0,False,5.47,合百集团,False,27.2859,0.9173,5.712190911789605,0.016404076830890624,0.016404076830890624,True,27.7335,百货,5.62,0.4173611111111111,0.8472222222222222,0.02434456928838946,-0.04703832752613246,0.49466476492719524,,,,1000.0,0.5507061755524696
2025-06-06,000430,6.0,watch,观察,0.0,False,6.63,张家界,False,,11.929,,,,False,69.9606,旅游景点,7.62,0.5743055555555556,0.20833333333333334,0.11055276381909551,0.08866995073891637,0.5528553037425312,,,,1000.0,0.5447198275862069
2025-06-06,000506,4.0,watch,观察,0.0,False,8.92,招金黄金,False,,15.6702,,,,False,35.3659,黄金,8.92,0.9861111111111112,0.034722222222222224,0.7055449330783938,0.2908827785817656,4.023023100048643,,,,1000.0,0.5447198275862069
2025-06-06,000539,6.0,candidate,止跌缩量候选,6.0,False,4.7,粤电力A,False,54.6872,1.0971,3.0653309366725674,-0.35330570956274954,-0.35330570956274954,False,35.3659,火力发电,4.74,0.5993055555555555,0.2222222222222222,0.058558558558558405,0.08294930875576045,1.1079731141687186,,,,2006.0,0.5801412813511959
2025-06-06,000596,,,,,,,,,,,,,,,,,,0.20277777777777775,0.9652777777777778,-0.1498397435897436,-0.09619291003210806,0.8746480298596125,,,,0.0,0.034698275862068965
2025-06-06,000601,6.0,invalid,作废,5.0,False,5.11,韶能股份,False,78.0168,1.3638,2.316420937541658,-0.5466886619292255,-0.5466886619292255,False,35.3659,水力发电,5.11,0.5680555555555555,1.0,0.20235294117647062,-0.15815485996705103,0.3456109764079053,,,,5.0,0.20087980049626944
2025-06-06,000628,6.0,invalid,作废,5.0,False,44.29,高新发展,False,528.0657,7.4054,2.9775990260302843,-0.7994349126018895,-0.9330274623025128,False,35.3659,建筑工程,44.46,0.23263888888888887,0.9097222222222222,-0.14662813102119465,-0.07536534446764087,0.5732931147404681,,,,5.0,0.12343302710131979
2025-06-06,000681,6.0,invalid,作废,5.0,False,20.35,视觉中国,False,117.8501,3.9785,19.073433747616676,-0.06365077331287794,-0.06365077331287794,False,110.34885,互联网,20.37,0.20694444444444443,0.9513888888888888,-0.1908548707753478,-0.09515340151178286,0.6396916652733895,,,,5.0,0.312284322694652
2025-06-06,000688,6.0,watch,观察,0.0,False,12.82,国城矿业,False,29.1957,4.1521,6.198265669259515,-0.5180197768849522,-0.5180197768849522,False,14.07175,铅锌,12.86,0.4979166666666667,0.19444444444444445,-0.0243531202435312,0.09106382978723415,1.0990512567540336,,,,1000.0,0.3868177451184046
2025-06-06,000793,6.0,watch,观察,0.0,False,2.55,*ST华闻,False,,28.7402,,,,False,35.3659,出版业,2.67,0.33194444444444443,0.8541666666666666,-0.0957446808510638,-0.04850746268656725,1.0606370874312026,,,,1000.0,0.5447198275862069
2025-06-06,000890,6.0,candidate,止跌缩量候选,6.0,False,4.03,法尔胜,False,,102.6381,,,,False,35.3659,环境保护,4.03,0.7381944444444444,0.1111111111111111,0.14488636363636376,0.1288515406162467,1.57685803217669,,,,2006.0,0.8630387931034482
2025-06-06,000929,6.0,confirming,缩量回踩确认,42.0,False,8.49,兰州黄河,True,,3.2138,,,,False,35.3659,啤酒,8.54,0.7104166666666666,0.04861111111111111,0.31587057010785813,0.21999999999999997,0.5944127356105061,,,,4042.0,0.9872306034482758
2025-06-06,000957,,,,,,,,,,,,,,,,,,0.38541666666666663,0.8263888888888888,0.01851851851851838,-0.04013961605584648,0.49750303632880805,,,,0.0,0.034698275862068965
2025-06-06,000980,6.0,candidate,止跌缩量候选,6.0,False,2.05,众泰汽车,False,,78.4328,,,,False,35.3659,汽车配件,2.05,0.10416666666666666,0.9166666666666666,-0.1992187500000001,-0.08071748878923779,0.5255781546676861,,,,2006.0,0.8630387931034482
2025-06-06,001211,6.0,watch,观察,0.0,False,16.13,双枪科技,False,60.3162,1.8495,13.263048036845824,-0.41365835380876115,-0.41365835380876115,False,35.3659,家居用品,22.62,0.6124999999999999,0.5486111111111112,0.03067092651757175,0.010018785222291715,0.9766282750724052,,,,1000.0,0.40827343087513013
2025-06-06,001215,6.0,candidate,止跌缩量候选,6.0,False,29.38,千味央厨,False,40.4546,1.6097,23.311777152660017,-0.20654264286385238,-0.20654264286385238,False,32.099,食品,29.38,0.4652777777777777,0.2361111111111111,-0.0033921302578019397,0.07304601899196483,0.8333351020668508,,,,2006.0,0.6141402910887764
2025-06-06,001313,6.0,watch,观察,0.0,False,7.79,粤海饲料,False,,2.1685,,,,False,35.3659,饲料,7.91,0.3534722222222222,0.9444444444444444,-0.13636363636363635,-0.09101516919486585,2.345848166626964,,,,1000.0,0.5447198275862069
2025-06-06,002023,6.0,invalid,作废,5.0,False,11.02,海特高新,False,120.577,1.7943,3.0533104903920316,-0.7066944773878931,-0.7066944773878931,False,35.3659,航空,10.41,0.5138888888888888,0.375,-0.032527881040892215,0.03685258964143445,1.160688248582052,,,,5.0,0.1614343474512125
2025-06-06,002124,6.0,invalid,作废,5.0,False,3.03,天邦食品,False,6.8577,1.7705,25.764256529157006,1.412248701846714,7.503054960117824,True,58.3114,农业综合,3.03,0.45902777777777776,0.9930555555555556,0.09782608695652173,-0.15598885793871864,0.3309669138717394,,,,5.0,0.5374452403378275
2025-06-06,002131,6.0,invalid,作废,5.0,False,3.55,利欧股份,False,281.0282,1.8766,1.4135800606487177,-0.6073388720420229,-0.6073388720420229,False,110.34885,互联网,3.6,0.11319444444444443,0.9375,-0.20403587443946192,-0.08740359897172245,0.5388773819830107,,,,5.0,0.1800842896859047
2025-06-06,002132,6.0,invalid,作废,5.0,False,3.32,恒星科技,False,223.8065,1.3489,0.5356877525898489,-0.7994349126018895,-0.8419800139852953,False,35.3659,钢加工,3.39,0.8173611111111111,0.4375,0.14089347079037795,0.02786377708978316,1.185913291842023,,,,5.0,0.12343302710131979
2025-06-06,002149,6.0,watch,观察,0.0,False,17.93,西部材料,False,58.2118,2.9579,15.15653800432215,-0.17041390233595244,-0.17041390233595244,False,48.2917,小金属,18.27,0.3222222222222222,0.9236111111111112,-0.16175783076203842,-0.0842696629213483,1.1450078735826226,,,,1000.0,0.46356308263284596
2025-06-06,002151,6.0,watch,观察,0.0,False,27.22,北斗星通,False,,2.9118,,,,False,81.178,通信设备,27.22,0.4013888888888889,0.6111111111111112,0.0044280442804427445,0.0014716703458423908,0.5961597065643117,,,,1000.0,0.5447198275862069
2025-06-06,002169,6.0,invalid,作废,5.0,False,6.34,智光电气,False,,1.8626,,,,False,30.515500000000003,电气设备,6.38,0.6375,0.5555555555555556,0.034653465346534684,0.009661835748792313,1.425367318362076,,,,5.0,0.19116379310344828
2025-06-06,002187,4.0,watch,观察,0.0,False,6.67,广百股份,False,104.3463,1.1512,1.783405688558195,-0.7342167379197921,-0.7342167379197921,False,27.7335,百货,6.71,0.19166666666666665,0.9861111111111112,-0.08379120879120883,-0.11420982735723773,0.4019704852439048,,,,1000.0,0.32748452181422905
2025-06-06,002194,6.0,candidate,止跌缩量候选,6.0,False,15.67,武汉凡谷,False,183.6193,4.2947,6.927699103525609,-0.5579005039230627,-0.5579005039230627,False,81.178,通信设备,15.67,0.5381944444444444,0.06944444444444445,0.16505576208178452,0.19709702062643242,0.6785335218783577,,,,2006.0,0.5333513820278752
2025-06-06,002212,4.0,watch,观察,0.0,False,7.4,天融信,False,84.1997,0.9385,4.01128215421195,-0.4593959360900336,-0.4593959360900336,False,45.5187,软件服务,7.42,0.31805555555555554,0.7777777777777778,-0.1894852135815992,-0.02759526938239154,1.9908357419098368,,,,1000.0,0.398865937889489
2025-06-06,002266,6.0,watch,观察,0.0,False,3.1,浙富控股,False,17.8747,1.4444,6.311558851337366,0.978545094463124,0.978545094463124,True,35.3659,环境保护,3.19,0.24861111111111112,0.7361111111111112,-0.051987767584097844,-0.02208201892744477,0.8375569889986272,,,,1000.0,0.6777073308586258
2025-06-06,002294,6.0,candidate,止跌缩量候选,6.0,False,46.29,信立泰,False,87.1458,6.2708,19.085925850700782,-0.5941755081713633,-0.5941755081713633,False,35.3659,化学制药,47.03,0.7527777777777777,0.0763888888888889,0.6078499478985759,0.1775629610786058,0.6091615679567052,,,,2006.0,0.521303189256791
2025-06-06,002306,6.0,watch,观察,0.0,False,1.97,ST云网,False,,,,,,False,35.3659,酒店餐饮,1.97,0.3,0.125,-0.24230769230769234,0.12571428571428567,1.1197049720787573,,,,1000.0,0.5447198275862069
2025-06-06,002315,4.0,watch,观察,0.0,False,30.91,焦点科技,False,26.9476,5.8145,169.202989579777,1.412248701846714,3.0949416645638195,True,110.34885,互联网,41.32,0.28194444444444444,0.8333333333333334,-0.12287173666288309,-0.04273768968720959,0.7650764481810278,,,,1000.0,0.7142232575792067
2025-06-06,002354,6.0,invalid,作废,5.0,False,6.39,天娱数科,False,,8.6215,,,,False,110.34885,互联网,6.39,0.26111111111111107,0.9583333333333334,-0.13297150610583452,-0.09618104667609628,0.6194471494678694,,,,5.0,0.19116379310344828
2025-06-06,002364,6.0,invalid,作废,5.0,False,15.92,中恒电气,False,76.1137,3.6932,6.438774228555437,-0.5990800604884534,-0.5990800604884534,False,30.515500000000003,电气设备,16.06,0.49097222222222214,0.5138888888888888,-0.07172011661807576,0.01790281329923271,1.1265516439384353,,,,5.0,0.18346768628600374
2025-06-06,002380,6.0,watch,观察,0.0,False,24.38,科远智慧,False,21.809,2.572,51.1978408455225,1.0871520931725436,1.0871520931725436,True,45.5187,软件服务,24.53,0.28125,0.7569444444444444,-0.14426114426114423,-0.02635782747603832,1.1049936431132086,,,,1000.0,0.6870323019759719
2025-06-06,002434,6.0,candidate,止跌缩量候选,6.0,False,6.92,万里扬,False,36.1171,1.5892,6.932742994315713,-0.020799012102300507,-0.020799012102300507,False,35.3659,汽车配件,7.08,0.21319444444444444,0.9722222222222222,-0.09660574412532641,-0.10129870129870133,0.5266522168819244,,,,2006.0,0.6574642719437029
2025-06-06,002443,6.0,trial,试仓·放量破压,32.0,False,6.37,金洲管道,True,18.6047,0.9749,12.127819421974017,0.9009121351056455,0.9009121351056455,True,35.3659,钢加工,6.38,0.8166666666666665,0.4444444444444444,0.09075342465753433,0.02741935483870961,3.63490428218299,,,,3032.0,0.8794971305865882
2025-06-06,002452,6.0,watch,观察,0.0,False,6.93,长高电气,False,16.9976,1.8105,12.584932872876173,0.7952828634630775,0.7952828634630775,True,30.515500000000003,电气设备,7.01,0.29305555555555557,0.7222222222222222,-0.08695652173913049,-0.017021276595744705,1.7900944871829036,,,,1000.0,0.6621106977508522
2025-06-06,002457,6.0,candidate,止跌缩量候选,6.0,False,11.91,青龙管业,False,15.2638,1.6601,16.20078067060627,0.3433483143122944,0.3433483143122944,True,20.5046,塑料,12.06,0.6611111111111112,0.3472222222222222,0.05212014134275611,0.044736842105263186,1.2008115752959325,,,,2006.0,0.7794315932838581
2025-06-06,002468,6.0,candidate,止跌缩量候选,6.0,False,10.83,申通快递,False,15.3827,1.7157,25.082850799924593,1.2990697341819057,1.2990697341819057,True,35.3659,仓储物流,10.91,0.35486111111111107,0.3958333333333333,-0.05744125326370764,0.033396946564885566,0.6985671629627433,,,,2006.0,0.8640990301546289
2025-06-06,002487,6.0,invalid,作废,5.0,False,28.78,大金重工,False,27.3064,2.3724,31.19003621861542,0.11752189962792614,0.11752189962792614,True,30.515500000000003,电气设备,27.91,0.7437499999999999,0.6944444444444444,0.2704805491990847,-0.01245108502312342,0.5243264151224843,,,,5.0,0.4009128092435875
2025-06-06,002494,6.0,watch,观察,0.0,False,4.86,华斯股份,False,172.8405,1.4892,0.4906521908927596,-0.7994349126018895,-0.8990427590755639,False,17.4495,服饰,4.86,0.6909722222222222,0.3402777777777778,0.13023255813953494,0.04516129032258065,0.6286144650327858,,,,1000.0,0.3002110443426991
2025-06-06,002515,6.0,confirming,缩量回踩确认,48.0,False,6.05,金字火腿,True,114.5784,2.7566,1.6668852942613965,-0.7198512110485048,-0.7198512110485048,False,32.099,食品,5.95,0.8097222222222222,0.14583333333333334,0.27467811158798283,0.1123595505617978,0.8389879708506385,,,,4048.0,0.5567138787198866
2025-06-06,002534,6.0,candidate,止跌缩量候选,6.0,False,11.23,西子洁能,False,35.3659,2.0985,11.28,0.0,0.0,False,35.3659,专用机械,11.28,0.13888888888888887,0.6215277777777778,-0.12607003891050583,0.0,0.47606976432225373,,,,2006.0,0.6835824432591016
2025-06-06,002552,6.0,candidate,止跌缩量候选,6.0,False,13.86,宝鼎科技,False,31.3005,3.3017,15.852257216338396,0.1298829092187026,0.1298829092187026,True,35.3659,元器件,14.03,0.3326388888888889,0.4305555555555556,-0.07104557640750675,0.028953229398663627,0.8106346548804452,,,,2006.0,0.7393259652924404
2025-06-06,002586,6.0,watch,观察,0.0,False,3.0,ST围海,False,,1.1609,,,,False,35.3659,建筑工程,3.0,0.7743055555555556,0.6215277777777778,0.39534883720930236,0.0,0.6162003106241756,,,,1000.0,0.5447198275862069
