date,symbol,pe_ttm,pb,close,industry,pe_ref,fair_price,upside_raw,upside,undervalued,pattern_ok,state_code,state,score,entry,stock_name,mud_plus,mud_minus,r60,r20,vol_ratio,company_q,roe,ocf_to_or,pattern_factor,composite_ac
2025-07-11,000411,11.0019,1.2797,10.95,医药商业,26.708849999999998,26.582854552395492,1.427657949990456,1.427657949990456,True,False,,,0.0,False,,0.76,0.6,0.10482180293501053,0.03944773175542382,0.816520278288544,0.68,2.15,-0.3158,0.0,0.7364249684741488
2025-07-11,000503,,7.735,10.72,软件服务,26.708849999999998,,,,False,False,,,0.0,False,,0.38,0.2,0.014191106906338735,0.0656063618290259,1.5800083613580944,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-07-11,000705,56.5915,1.4654,8.7,医药商业,26.708849999999998,4.106040571463912,-0.5280413136248376,-0.5280413136248376,False,False,,,0.0,False,,0.6799999999999999,0.4,0.1402359108781126,0.04567307692307687,1.2916736537104128,0.535,1.7645,0.0203,0.0,0.3388839848675914
2025-07-11,000950,29.2118,0.7828,5.16,医药商业,26.708849999999998,4.717876543040826,-0.08568284049596397,-0.08568284049596397,False,False,,,0.0,False,,0.6,0.8,0.06680584551148239,0.030241935483870996,1.3752390226010112,0.79,2.5074,-0.0023,0.0,0.4126544766708701
2025-07-18,000028,24.1676,0.7901,25.26,医药商业,26.88785,28.103208055413035,0.11255772190867108,0.11255772190867108,True,False,,,0.0,False,,0.45999999999999996,1.0,0.04390471742176549,0.03233256351039282,1.2584414201326355,0.645,1.8392,-0.0993,0.0,0.621670870113493
2025-07-18,000411,11.2833,1.3124,11.23,医药商业,26.88785,26.760837299371634,1.382977497717866,1.382977497717866,True,False,,,0.0,False,,0.7999999999999999,0.6,0.12370062370062374,0.09857723577235777,1.2942280119028664,0.68,2.15,-0.3158,0.0,0.7261790668348045
2025-07-18,000503,,7.8721,10.91,软件服务,26.88785,,,,False,False,,,0.0,False,,0.19999999999999998,0.4,0.034123222748815074,0.10986775178026442,0.7824797142957546,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-07-18,000705,67.5195,1.7483,10.38,医药商业,26.88785,4.133559682758315,-0.6017765238190449,-0.6017765238190449,False,False,,,0.0,False,,0.72,0.2,0.3586387434554976,0.2926525529265258,18.990136957220567,0.535,1.7645,0.0203,0.0,0.28970365699873896
2025-07-18,000950,29.6081,0.7934,5.23,医药商业,26.88785,4.749492723275051,-0.09187519631452201,-0.09187519631452201,False,False,,,0.0,False,,0.82,0.8,0.11422413793103448,0.06160164271047219,0.9279711895110585,0.79,2.5074,-0.0023,0.0,0.40650693568726354
2025-07-25,000028,24.6269,0.8051,25.74,医药商业,27.428849999999997,28.66859405771737,0.11377599291831286,0.11377599291831286,True,False,,,0.0,False,,0.72,0.8,0.06751054852320681,0.03499999999999992,1.78790579500513,0.645,1.8392,-0.0993,0.0,0.6257692307692307
2025-07-25,000411,11.2531,1.3089,11.2,医药商业,27.428849999999997,27.299421492744216,1.437448347566448,1.437448347566448,True,False,,,0.0,False,,0.74,0.6,0.13340336134453779,0.05992141453831046,1.1316210806499967,0.68,2.15,-0.3158,0.0,0.7405233291298865
2025-07-25,000503,,7.9659,11.04,软件服务,27.428849999999997,,,,False,False,,,0.0,False,,0.19999999999999998,1.0,0.09198813056379818,0.026976744186046453,0.9692955128833893,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-07-25,000705,60.6895,1.5715,9.33,医药商业,27.428849999999997,4.216728931693291,-0.5480462023908584,-0.5480462023908584,False,False,,,0.0,False,,0.39999999999999997,0.2,0.23576158940397351,0.11203814064362327,1.0432855833465753,0.535,1.7645,0.0203,0.0,0.3347856242118537
2025-07-25,000950,30.2308,0.8101,5.34,医药商业,27.428849999999997,4.845060633526072,-0.09268527462058573,-0.09268527462058573,False,False,,,0.0,False,,0.94,0.4,0.1186440677966103,0.06666666666666665,1.2119193200718417,0.79,2.5074,-0.0023,0.0,0.40240857503152583
2025-07-31,000028,24.3686,0.7967,25.47,医药商业,27.1582,28.38568296906675,0.11447518527941702,0.11447518527941702,True,False,,,0.0,False,,0.72,1.0,0.043055555555555625,0.01669675090252709,1.4273959971541796,0.645,1.8392,-0.0993,0.0,0.6278184110970996
2025-07-31,000411,11.1426,1.2961,11.09,医药商业,27.1582,27.02999641017357,1.4373306050652452,1.4373306050652452,True,False,,,0.0,False,,0.7999999999999999,0.6,0.0965092402464065,0.0249520153550864,1.4074084212322362,0.68,2.15,-0.3158,0.0,0.7384741488020177
2025-07-31,000503,,7.6845,10.65,软件服务,27.1582,,,,False,False,,,0.0,False,,0.26,0.8,-0.00745573159366264,0.017191977077363862,0.7743881460875016,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-07-31,000705,61.2099,1.5849,9.41,医药商业,27.1582,4.1751197437015914,-0.5563103354195971,-0.5563103354195971,False,False,,,0.0,False,,0.33999999999999997,0.2,0.18513853904282107,0.08912037037037024,0.7355743390187282,0.535,1.7645,0.0203,0.0,0.330687263556116
2025-07-31,000950,29.9478,0.8025,5.29,医药商业,27.1582,4.797243136390653,-0.09314874548380847,-0.09314874548380847,False,False,,,0.0,False,,0.8799999999999999,0.4,0.08281573498964812,0.04183266932270935,1.006337481125215,0.79,2.5074,-0.0023,0.0,0.400359394703657
2025-08-01,000028,24.6556,0.806,25.77,医药商业,27.3866,28.62443753143302,0.11076591119258916,0.11076591119258916,True,False,,,0.0,False,,0.6599999999999999,1.0,0.05166051660516602,0.02981029810298108,1.3453794527241392,0.645,1.8392,-0.0993,0.0,0.6196216897856242
2025-08-01,000411,11.3034,1.3148,11.25,医药商业,27.3866,27.25721906682945,1.4228639170515067,1.4228639170515067,True,False,,,0.0,False,,0.8599999999999999,0.8,0.1028513238289206,0.04034582132564846,1.3481878431688792,0.68,2.15,-0.3158,0.0,0.7343757881462799
2025-08-01,000503,,7.8576,10.89,软件服务,27.3866,,,,False,False,,,0.0,False,,0.31999999999999995,0.6,0.005540166204986097,0.04711538461538467,1.2210887745327543,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-08-01,000705,62.2507,1.6119,9.57,医药商业,27.3866,4.2102299572534925,-0.5600595655952463,-0.5600595655952463,False,False,,,0.0,False,,0.33999999999999997,0.2,0.20075282308657472,0.1179906542056075,0.8153352098193576,0.535,1.7645,0.0203,0.0,0.32863808322824717
2025-08-01,000950,30.1176,0.8071,5.32,医药商业,27.3866,4.837593699365156,-0.09067787605918132,-0.09067787605918132,False,False,,,0.0,False,,0.82,0.4,0.08902691511387162,0.04990019960079839,1.0488118932543717,0.79,2.5074,-0.0023,0.0,0.4085561160151324
2025-08-08,000028,24.4642,0.7998,25.57,医药商业,27.2343,28.465310576270628,0.11323076168442037,0.11323076168442037,True,False,,,0.0,False,,0.54,0.8,0.037138927097661645,0.01072386058981234,0.5486030397949188,0.645,1.8392,-0.0993,0.0,0.6237200504413619
2025-08-08,000411,11.3436,1.3195,11.29,医药商业,27.2343,27.105614355231143,1.4008515815085159,1.4008515815085159,True,False,,,0.0,False,,0.8599999999999999,0.4,0.09908998988877649,0.03130929791271342,1.419669609355058,0.68,2.15,-0.3158,0.0,0.7282282471626733
2025-08-08,000503,,7.6484,10.6,软件服务,27.2343,,,,False,False,,,0.0,False,,0.38,1.0,0.02316602316602312,-0.011194029850746356,1.29139393496982,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-08-08,000705,61.34,1.5883,9.43,医药商业,27.2343,4.186818536028692,-0.5560107597000326,-0.5560107597000326,False,False,,,0.0,False,,0.33999999999999997,0.2,0.16852540272614625,0.08390804597701162,0.3177913296832334,0.535,1.7645,0.0203,0.0,0.3327364438839848
2025-08-08,000950,30.0044,0.804,5.3,医药商业,27.2343,4.810687432509899,-0.09232312594152858,-0.09232312594152858,False,False,,,0.0,False,,0.8799999999999999,0.6,0.08488612836438936,0.02544031311154593,0.9669971508434874,0.79,2.5074,-0.0023,0.0,0.40445775535939466
2025-08-15,000028,25.4384,0.7924,25.82,医药商业,27.778,28.19469620730863,0.09197119315680213,0.09197119315680213,True,False,,,0.0,False,,0.39999999999999997,0.2,0.041970802919707895,0.021923937360178947,0.9949788049332576,0.645,1.8392,-0.0993,0.0,0.6052774274905421
2025-08-15,000411,11.3636,1.3218,11.31,医药商业,27.778,27.646976310324195,1.4444718223098314,1.4444718223098314,True,False,,,0.0,False,,0.6,0.6,0.08899999999999997,0.007400555041628065,1.0023467238519592,0.68,2.15,-0.3158,0.0,0.7425725094577553
2025-08-15,000503,,7.8576,10.89,软件服务,27.778,,,,False,False,,,0.0,False,,0.43999999999999995,0.8,0.07290640394088665,-0.0018331805682859637,1.6860712300761436,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-08-15,000705,61.0148,1.5799,9.38,医药商业,27.778,4.270400624110871,-0.5447334089434039,-0.5447334089434039,False,False,,,0.0,False,,0.6199999999999999,1.0,0.16089108910891103,-0.09633911368015413,0.2627536026928696,0.535,1.7645,0.0203,0.0,0.33683480453972253
2025-08-15,000950,30.1176,0.8071,5.32,医药商业,27.778,4.906730948017106,-0.07768215262836353,-0.07768215262836353,False,False,,,0.0,False,,0.94,0.4,0.08453608247422695,0.01740812379110257,1.3141811007865951,0.79,2.5074,-0.0023,0.0,0.4229003783102143
2025-08-22,000028,25.5862,0.797,25.97,医药商业,27.1079,27.51452591631426,0.05947346616535465,0.05947346616535465,True,False,,,0.0,False,,0.45999999999999996,1.0,0.047423620611035,0.008783487044356608,1.0540621354890594,0.645,1.8392,-0.0993,0.0,0.5970807061790668
2025-08-22,000411,11.434,1.33,11.38,医药商业,27.1079,26.979875983907647,1.3708151128214099,1.3708151128214099,True,False,,,0.0,False,,0.72,0.4,0.07767944936086546,0.0157553290083412,1.254512013660097,0.68,2.15,-0.3158,0.0,0.720031525851198
2025-08-22,000503,,8.038,11.14,软件服务,27.1079,,,,False,False,,,0.0,False,,0.26,0.8,0.07425265188042451,0.009057971014492905,1.0214890396493852,0.35,-0.7343,-0.2311,0.0,0.5015384615384615
2025-08-22,000705,61.9905,1.6052,9.53,医药商业,27.1079,4.16738511546124,-0.5627088021551689,-0.5627088021551689,False,False,,,0.0,False,,0.6199999999999999,0.2,0.12914691943127954,0.02143622722400851,0.7113124382544782,0.535,1.7645,0.0203,0.0,0.3265889029003783
2025-08-22,000950,28.6296,0.8124,5.42,医药商业,27.1079,5.131920040796937,-0.05315128398580482,-0.05315128398580482,False,False,,,0.0,False,,0.94,0.6,0.0961145194274029,0.015151515151515138,1.1312380620925515,0.79,2.5074,-0.0023,0.0,0.43109709962168974
2025-08-29,000028,25.4187,0.7918,25.8,医药商业,26.62795,27.02738967767824,0.04757324332086199,0.04757324332086199,True,False,,,0.0,False,,0.52,0.4,0.03164556962025311,0.0008771929824560321,1.1387032445159775,0.505,1.8392,-0.0993,0.0,0.5765889029003783
2025-08-29,000411,11.7584,1.3166,11.64,医药商业,26.62795,26.35982259491087,1.2645895700095249,1.2645895700095249,True,False,,,0.0,False,,0.8599999999999999,0.2,0.10226155358898725,0.03508771929824572,3.02968166173425,0.94,5.33,-0.042,0.0,0.7077364438839848
2025-08-29,000503,,7.9619,10.6,软件服务,26.62795,,,,False,False,,,0.0,False,,0.26,0.8,0.02812803103782735,-0.026629935720844933,0.8990426601263771,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-08-29,000705,65.1086,1.5361,9.25,医药商业,26.62795,3.7830415260042454,-0.5910225377292708,-0.5910225377292708,False,False,,,0.0,False,,0.76,1.0,0.09727164887307249,-0.03343782654127481,0.6702490453022807,0.6950000000000001,2.8326,0.0049,0.0,0.3019987389659521
2025-08-29,000950,27.8372,0.79,5.27,医药商业,26.62795,5.041070815311884,-0.04344007299584729,-0.04344007299584729,False,False,,,0.0,False,,0.6,0.6,0.035785288270377746,-0.009505703422053147,0.9615456148983962,0.57,2.4699,-0.0552,0.0,0.44544136191677175
2025-09-05,000028,25.133,0.7829,25.51,医药商业,26.32665,26.721554987466682,0.04749333545537748,0.04749333545537748,True,False,,,0.0,False,,0.45999999999999996,0.4,0.01620891490319676,-0.002210433244915988,0.786198970626319,0.505,1.8392,-0.0993,0.0,0.5745397225725095
2025-09-05,000411,11.5866,1.2973,11.47,医药商业,26.32665,26.06171573196624,1.272163533737248,1.272163533737248,True,False,,,0.0,False,,0.6599999999999999,0.2,0.08974358974358965,0.016559337626494974,0.7881543229769662,0.94,5.33,-0.042,0.0,0.7097856242118536
2025-09-05,000503,,7.6614,10.2,软件服务,26.32665,,,,False,False,,,0.0,False,,0.19999999999999998,1.0,0.01391650099403563,-0.037735849056603765,0.6541598026420066,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-09-05,000705,65.9532,1.556,9.37,医药商业,26.32665,3.7402386919815873,-0.6008283146230964,-0.6008283146230964,False,False,,,0.0,False,,1.0,0.6,0.1262019230769229,-0.006362672322375418,0.8860632594418217,0.6950000000000001,2.8326,0.0049,0.0,0.2917528373266078
2025-09-05,000950,27.5203,0.781,5.21,医药商业,26.32665,4.984024392902694,-0.043373437062822595,-0.043373437062822595,False,False,,,0.0,False,,0.6799999999999999,0.8,0.03830645161290325,-0.01717557251908397,0.6603895300036801,0.57,2.4699,-0.0552,0.0,0.4474905422446406
2025-09-12,000028,25.3793,0.7905,25.76,医药商业,26.608249999999998,27.00738475844487,0.04842332136820149,0.04842332136820149,True,False,,,0.0,False,,0.6599999999999999,0.6,0.05265588914549646,-0.002189141856392296,0.681611174099765,0.505,1.8392,-0.0993,0.0,0.5786380832282472
2025-09-12,000411,11.5664,1.2951,11.45,医药商业,26.608249999999998,26.34047434811177,1.300478109005395,1.300478109005395,True,False,,,0.0,False,,0.33999999999999997,0.2,0.12093495934959342,0.012855831037649201,0.4978001974750085,0.94,5.33,-0.042,0.0,0.7179823455233292
2025-09-12,000503,,7.6089,10.13,软件服务,26.608249999999998,,,,False,False,,,0.0,False,,0.31999999999999995,1.0,0.030518819938962327,-0.0697887970615243,0.6788276932761851,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-09-12,000705,66.3756,1.566,9.43,医药商业,26.608249999999998,3.780241496875357,-0.5991260342656037,-0.5991260342656037,False,False,,,0.0,False,,1.0,0.4,0.17434620174346205,0.005330490405117239,0.752945503386343,0.6950000000000001,2.8326,0.0049,0.0,0.2958511979823455
2025-09-12,000950,27.8372,0.79,5.27,医药商业,26.608249999999998,5.037341309470779,-0.044147759113704055,-0.044147759113704055,False,False,,,0.0,False,,0.6799999999999999,0.8,0.06981519507186862,-0.009505703422053147,0.669325257564834,0.57,2.4699,-0.0552,0.0,0.44339218158890287
2025-09-19,000028,25.5074,0.7945,25.89,医药商业,26.54025,26.93834230458612,0.04049217089942525,0.04049217089942525,True,False,,,0.0,False,,0.8599999999999999,0.4,0.040909090909090784,-0.0030474531998259113,2.329950045393673,0.505,1.8392,-0.0993,0.0,0.5642938209331652
2025-09-19,000411,11.1826,1.2521,11.07,医药商业,26.54025,26.273010525280345,1.3733523509738341,1.3733523509738341,True,False,,,0.0,False,,0.33999999999999997,0.6,0.047151277013752546,-0.027372262773722733,0.6057769699138931,0.94,5.33,-0.042,0.0,0.7220807061790668
2025-09-19,000503,,8.022,10.68,软件服务,26.54025,,,,False,False,,,0.0,False,,0.26,1.0,-0.006511627906976791,-0.04129263913824066,1.364085933491917,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-09-19,000705,67.8537,1.6009,9.64,医药商业,26.54025,3.77058303379182,-0.6088606811419275,-0.6088606811419275,False,False,,,0.0,False,,0.94,0.2,0.14898688915375446,0.011542497376705319,1.8669526561735672,0.6950000000000001,2.8326,0.0049,0.0,0.28560529634300125
2025-09-19,000950,27.5731,0.7825,5.22,医药商业,26.54025,5.024466055684707,-0.037458610022086725,-0.037458610022086725,False,False,,,0.0,False,,0.6,0.8,0.042424242424242475,-0.03731343283582089,1.8421446987370076,0.57,2.4699,-0.0552,0.0,0.4577364438839848
2025-09-26,000028,24.601,0.7663,24.97,医药商业,25.6645,26.049451851550753,0.04322995000203256,0.04322995000203256,True,False,,,0.0,False,,0.45999999999999996,0.4,-0.002258355916892496,-0.03198948290972836,0.5664965232152288,0.505,1.8392,-0.0993,0.0,0.566343001261034
2025-09-26,000411,11.2028,1.2544,11.09,医药商业,25.6645,25.40608642482237,1.2909004891634237,1.2909004891634237,True,False,,,0.0,False,,0.6199999999999999,1.0,0.025936599423631135,-0.047279214986619134,0.4259086112085412,0.94,5.33,-0.042,0.0,0.7138839848675914
2025-09-26,000503,,7.6614,10.2,软件服务,25.6645,,,,False,False,,,0.0,False,,0.38,0.6,-0.019230769230769384,-0.037735849056603765,0.5672901442556026,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-09-26,000705,72.2177,1.7038,10.26,医药商业,25.6645,3.6461666599739404,-0.6446231325561462,-0.6446231325561462,False,False,,,0.0,False,,1.0,0.2,0.19859813084112132,0.10918918918918918,1.6338113471361764,0.6950000000000001,2.8326,0.0049,0.0,0.2651134930643127
2025-09-26,000950,26.728,0.7585,5.06,医药商业,25.6645,4.8586639479197835,-0.03978973361269089,-0.03978973361269089,False,False,,,0.0,False,,0.54,0.8,0.0,-0.03838771593090218,0.46178282855333197,0.57,2.4699,-0.0552,0.0,0.455687263556116
2025-09-30,000028,24.6305,0.7672,25.0,医药商业,25.78485,26.171667241834307,0.046866689673372264,0.046866689673372264,True,False,,,0.0,False,,0.33999999999999997,0.8,-0.0013544018058689877,-0.028546332894158866,0.4318921594116606,0.785,3.7196,0.0004,0.0,0.5724905422446406
2025-09-30,000411,11.3442,1.2702,11.23,医药商业,25.78485,25.525278600518327,1.2729544613106256,1.2729544613106256,True,False,,,0.0,False,,0.6799999999999999,1.0,0.03544061302682011,-0.05258545135845749,0.5516739692341287,0.8800000000000001,5.33,-0.042,0.0,0.7118348045397225
2025-09-30,000503,,7.699,10.25,软件服务,25.78485,,,,False,False,,,0.0,False,,0.31999999999999995,0.4,-0.018199233716475027,-0.010617760617760541,0.6860103251871819,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
2025-09-30,000705,69.8246,1.6474,9.92,医药商业,25.78485,3.6632606846297717,-0.6307196890494182,-0.6307196890494182,False,False,,,0.0,False,,0.94,0.2,0.1561771561771561,0.07592190889370931,0.7104066655579867,0.615,2.8326,0.0049,0.0,0.2733102143757881
2025-09-30,000950,26.9392,0.7645,5.1,医药商业,25.78485,4.88146400041575,-0.042850195996911644,-0.042850195996911644,False,False,,,0.0,False,,0.72,0.6,0.001984126984126977,-0.023210831721470093,0.7598874757899698,0.43000000000000005,2.4699,-0.0552,0.0,0.4495397225725094
2025-10-10,000028,25.0049,0.7789,25.38,医药商业,26.156950000000002,26.5493319709337,0.04607296969793939,0.04607296969793939,True,False,,,0.0,False,,0.54,0.8,0.006726457399103047,-0.003992901508429458,0.6882895808381271,0.785,3.7196,0.0004,0.0,0.5704413619167717
2025-10-10,000411,11.6068,1.2996,11.49,医药商业,26.156950000000002,25.893730873281182,1.2535884136885276,1.2535884136885276,True,False,,,0.0,False,,0.8599999999999999,0.4,0.05233111322549955,0.0027198549410698547,1.0755097146008468,0.8800000000000001,5.33,-0.042,0.0,0.705687263556116
2025-10-10,000503,,7.5863,10.1,软件服务,26.156950000000002,,,,False,False,,,0.0,False,,0.31999999999999995,0.6,-0.026974951830443294,-0.0019762845849802257,0.8355914126486429,0.29000000000000004,-7.3074,-1.2506,0.0,0.5015384615384615
