annual_return,max_drawdown,sharpe,total_return,month_win_rate,avg_day_return,trade_days,long_total_return,short_total_return,long_month_win_rate,short_month_win_rate,long_contrib_share,variant,long_only,rank_ic,icir,ic_count,forward_days,factor_col,rebalance_freq,bench_total_return,bench_annual_return,excess_total,excess_annual
-0.08387086162873314,-0.1510798815379477,-0.5336474872728679,-0.09871671152716022,0.4,-4.555000102860109e-05,299,0.009123162134429874,-0.07100579192179979,0.6,0.3333333333333333,0.11385599926872612,A,False,0.0,0.0,0,5.0,pattern_factor,weekly,0.19229887274255342,0.1597866508276249,-0.29101558426971363,-0.24365751245635803
-0.023922735539182005,-0.33327024246733294,-0.11897001112871218,-0.028320777557928833,0.6,0.00011093027975665149,299,0.009123162134429874,0.0,0.6,0.0,1.0,A_L,True,0.0,0.0,0,5.0,pattern_factor,weekly,0.19229887274255342,0.1597866508276249,-0.22061965030048225,-0.1837093863668069
-0.021200422649438222,-0.29896393119458564,-0.09035908764178473,-0.025104450077875318,0.7333333333333333,0.0002773338408441788,299,0.12113872233958656,-0.09354861124048464,0.6666666666666666,0.6,0.5642564948733031,B,False,0.028996445129583256,0.18352247747532796,61,5.0,upside,weekly,0.19229887274255342,0.1597866508276249,-0.21740332282042873,-0.1809870734770631
0.06662897518734989,-0.22901377431945824,0.35985044246861725,0.07953839813609043,0.6666666666666666,0.0004507292013066006,299,0.12113872233958656,0.0,0.6666666666666666,0.0,1.0,B_L,True,0.028996445129583256,0.18352247747532796,61,5.0,upside,weekly,0.19229887274255342,0.1597866508276249,-0.11276047460646299,-0.093157675640275
0.32344244321241833,-0.12293471580269355,1.4355240173876178,0.3944534393949275,0.5333333333333333,0.0012733536274454594,299,0.4878177405866657,-0.0786306757771239,0.6666666666666666,0.4,0.8611865202450756,Q,False,0.05669414395531318,0.38406443389418893,13,20.0,company_q,monthly,0.19229887274255342,0.1597866508276249,0.20215456665237408,0.16365579238479344
0.3871751332153801,-0.19092295859547237,1.6050846324184485,0.4744834744721027,0.6666666666666666,0.001445438560452062,299,0.4878177405866657,0.0,0.6666666666666666,0.0,1.0,Q_L,True,0.05669414395531318,0.38406443389418893,13,20.0,company_q,monthly,0.19229887274255342,0.1597866508276249,0.2821846017295493,0.22738848238775522
-0.4407808006324814,-0.4795086432945873,-1.5350261019329376,-0.49823065306619607,0.3333333333333333,-0.0018877808218325084,299,-0.3210725924569596,-0.22262396118073036,0.26666666666666666,0.3333333333333333,-0.5905363760516255,M+,False,-0.061893602788107474,-0.27972561885085256,61,5.0,mud_plus,weekly,0.19229887274255342,0.1597866508276249,-0.6905295258087495,-0.6005674514601063
-0.30109339200195495,-0.3898282514220255,-1.0118774558371724,-0.3462644796888005,0.26666666666666666,-0.0011178769444262144,299,-0.3210725924569596,0.0,0.26666666666666666,0.0,-1.0,M+_L,True,-0.061893602788107474,-0.27972561885085256,61,5.0,mud_plus,weekly,0.19229887274255342,0.1597866508276249,-0.5385633524313539,-0.46088004282957984
0.18168181138083517,-0.420790767298012,0.560999389184224,0.21905269520562975,0.6666666666666666,0.0011245768079933525,299,0.1646734016767324,0.09195237490886288,0.6,0.6666666666666666,0.6416869102851288,M-,False,0.04988796213090268,0.2188209739554655,61,5.0,mud_minus,weekly,0.19229887274255342,0.1597866508276249,0.026753822463076338,0.02189516055321028
0.10143150190328276,-0.29976534444305236,0.41840751567520545,0.12145770487175933,0.6,0.0006263280240755595,299,0.1646734016767324,0.0,0.6,0.0,1.0,M-_L,True,0.04988796213090268,0.2188209739554655,61,5.0,mud_minus,weekly,0.19229887274255342,0.1597866508276249,-0.07084116787079409,-0.058355148924342126
0.033826773168886826,-0.11914145034219215,0.3724429735278934,0.040261198396217335,0.6,0.00014838669068437617,299,0.0,0.0,0.0,0.0,0.0,EQ,,0.014736989685538326,0.10133645329482596,39,,,weekly,0.19229887274255342,0.1597866508276249,-0.15203767434633608,-0.12595987765873806
0.05744229144133217,-0.06716074669650696,0.9073811166262551,0.06851528269914109,0.6,0.0002296242222655529,299,0.0,0.0,0.0,0.0,0.0,ROT,,0.030415664446407767,0.1846751912750974,39,,,weekly+temp,0.19229887274255342,0.1597866508276249,-0.12378359004341233,-0.10234435938629272
