date,variant,period_return,ret_4w,icir_4w,vol_4w,ret_8w,icir_8w,vol_8w,ret_12w,icir_12w,vol_12w
2025-06-06,A,-0.043969788774545826,,,,,,,,,
2025-06-13,A,0.026328174469484544,,,,,,,,,
2025-06-20,A,0.032942610725956056,-0.01764161430506128,-0.2509548426576838,0.035148981622015185,,,,,,
2025-06-27,A,-0.022112317486321698,0.015300996420894775,0.14654976200122596,0.034802732332349956,,,,,,
2025-07-04,A,0.004336432511057309,-0.006811321065426923,-0.052618889591139584,0.03236157736486077,-0.006811321065426923,-0.052618889591139584,0.03236157736486077,,,
2025-07-11,A,0.025098012734740216,0.04149490022017621,0.4816282003311083,0.021538865556278382,-0.002474888554369614,-0.01704133914941146,0.029045705066612526,,,
2025-07-18,A,0.019895114537998193,0.040264738485431883,0.4722250067238734,0.02131650056229238,0.022623124180370602,0.1338093791261665,0.028178299020229936,0.022623124180370602,0.1338093791261665,0.028178299020229936
2025-07-25,A,-0.03913818204612607,0.02721724229747402,0.3706144845349788,0.018359537628180073,0.042518238718368795,0.2275665198161116,0.026691246618932893,0.042518238718368795,0.2275665198161116,0.026691246618932893
2025-08-01,A,0.015463625904453382,0.010191377737669649,0.10090251992913135,0.025250553070497,0.003380056672242726,0.014517959854648821,0.029102373078614695,0.003380056672242726,0.014517959854648821,0.029102373078614695
2025-08-08,A,-0.010671128004153596,0.021318571131065722,0.2057859016524791,0.02589896946277138,0.06281347135124193,0.32780852578988345,0.02395204304093653,0.018843682576696108,0.07520037934851077,0.027842180141385856
2025-08-15,A,-0.02219668366255534,-0.01445056960782809,-0.15305866626404593,0.023602991520419683,0.025814168877603794,0.13727526156484185,0.02350584564849881,0.008172554572542512,0.030620781912364985,0.02668956852875906
2025-08-22,A,-0.024497983324872963,-0.05654236780838162,-0.7116382325066353,0.01986345211148223,-0.0293251255109076,-0.16811424739308042,0.021804461821088507,-0.014024129090012827,-0.048488082168091834,0.026293488407008587
2025-08-29,A,-0.07090939048286571,-0.041902169087128516,-0.6602598843915048,0.015865786365979788,-0.03171079134945887,-0.17960826895523327,0.022069412180963303,-0.03852211241488579,-0.1235659044762412,0.025979464547123975
2025-09-05,A,0.054912022824095796,-0.1282751854744476,-1.3925763084704077,0.023028394331823694,-0.10695661434338188,-0.43372238704424976,0.030825194161717848,-0.06546171412320567,-0.1805014004177655,0.03022216354540572
2025-09-12,A,0.022560527185462087,-0.06269203464619821,-0.34713935990457345,0.04514903946892675,-0.0771426042540263,-0.26400063677925684,0.03652576618523879,-0.03687786576859442,-0.09153406997827647,0.03357389747277211
2025-09-19,A,0.0371813705908659,-0.017934823798180788,-0.0941480101797185,0.04762401181911632,-0.07447719160656241,-0.25294678115121283,0.03680477335370774,-0.04725994930908839,-0.12022305005117358,0.0327585193306469
2025-09-26,A,0.02290696149738758,0.04374453011755808,0.22492015361436601,0.04862228819272428,0.0018423610304295623,0.006105939667440402,0.037716574572744604,0.012033738768099211,0.029417152213609233,0.0340893488508496
2025-09-30,A,0.004676497300718285,0.13756088209781137,2.5982800171083,0.013235763773731632,0.00928569662336376,0.030409040176353975,0.038169967588225225,0.03060426775442948,0.0736609430275944,0.03462290246877587
2025-10-10,A,-0.01538567489304199,0.08732535657443385,1.8937279211792994,0.011528234282997329,0.02463332192823564,0.08121896852021267,0.03791189788704537,0.010182752320407551,0.024980863962493115,0.03396850864090805
2025-10-17,A,-0.00298613881819787,0.04937915449592978,0.6258660916754757,0.019724328875102996,0.03144433069774899,0.10507262883530345,0.03740785189052011,-0.02509803711063263,-0.06202808340391357,0.03371864771209034
2025-10-24,A,0.005610393185011331,0.009211645086866005,0.16587239600464837,0.013883631798819407,0.05295617520442408,0.18379945245420154,0.03601491632409753,0.011054006117295567,0.028934258858746304,0.03183655682830269
2025-10-31,A,0.0077294654762485315,-0.008084923225510243,-0.24045210613578308,0.008405960084359477,0.12947595887230112,0.7592656050528085,0.021315985804351,0.0012007733978535162,0.003168912490791932,0.031576905361662286
2025-11-07,A,0.023867089514142625,-0.005031955049979997,-0.13838954190401645,0.0090902010743522,0.08229340152445386,0.6625608193624679,0.01552563159477921,0.019601366878255644,0.05191614100559101,0.03146318675108625
2025-11-14,A,-0.006874035017187419,0.03422080935720462,0.8812187691036563,0.00970837508148311,0.0835999638531344,0.6672974795992591,0.015660175260840896,0.06566514005495361,0.17578280083502665,0.031129865826378916
2025-11-21,A,0.003085388468799355,0.03033291315821507,0.693632235055408,0.01093263534522442,0.039544558245081074,0.38704134940076723,0.012771425555145958,0.08328908836263915,0.2307487522861133,0.03007928448058163
2025-11-28,A,0.014030588904738517,0.027807908442003093,0.6263076532406125,0.011099939581657944,0.01972298521649285,0.22786148977016643,0.010819613066465582,0.15728386731430422,0.6880088241760636,0.019050611681551
2025-12-05,A,0.0025004582284591237,0.03410903187049308,0.7391216905770993,0.01153701491423593,0.02907707682051308,0.31658826867633805,0.01148063577264128,0.11640243339494694,0.6762518545779759,0.014344068289418279
2025-12-12,A,-0.005134226955942123,0.012742400584809577,0.4302415376536712,0.007404213371807644,0.046963209942014195,0.6492852624347654,0.009041328338084036,0.09634236443794397,0.5771663312429044,0.013910254176711156
2025-12-19,A,-0.0003985600929563571,0.014482208646054873,0.53015169633146,0.006829275821556716,0.04481512180426994,0.6005633681615109,0.009327725469974409,0.05402676689113595,0.40321698653528637,0.011165776057570256
2025-12-26,A,0.016206282495196733,0.01099826008429916,0.3894431075926338,0.007060248255698742,0.038806168526302254,0.5086584483538213,0.009536401256061708,0.03072124530079201,0.26310969612321045,0.009730176473113106
2025-12-31,A,-0.007006357869129176,0.013173953674757377,0.41491851153423304,0.007937675295592623,0.047282985545250455,0.5770605571144859,0.010242206160667674,0.04225103049527046,0.3374006596103084,0.010435424791420983
2026-01-09,A,-0.004912554218330811,0.0036671375771690773,0.10019504494275133,0.009149997335857222,0.016409538161978654,0.24419077645467832,0.008399958016547082,0.05063034751918327,0.4501323088872078,0.00937323436531154
2026-01-16,A,0.010205133523662813,0.0038888103147803887,0.10667390908571382,0.009113780370736393,0.01837101896083526,0.2813811046787068,0.00816109302266942,0.04870393211905033,0.426744454276213,0.009510752791866084
2026-01-23,A,0.06315970604449594,0.014492503931399559,0.36810882111441595,0.009842540507128315,0.02549076401569872,0.37153115131105807,0.008576253944570658,0.05329867245770181,0.45993675605478607,0.00965688429913776
2026-01-30,A,-0.05640399611275704,0.06144592748069877,0.5412013847267577,0.028384040218098133,0.07461988115545615,0.4299068086572063,0.02169652807678478,0.10872891302594923,0.4786505059891733,0.01892976741649445
2026-02-06,A,0.009211700381503762,0.012048289237070908,0.07068884980749608,0.042610288857017405,0.015715426814239986,0.06370841897166427,0.03083467434113726,0.028457827399049562,0.09284201680095541,0.025543236761774644
