annual_return,max_drawdown,sharpe,total_return,month_win_rate,avg_day_return,trade_days,variant,rank_ic,icir,ic_count,forward_days,factor_col,rebalance_freq
-0.25567285786692484,-0.39093589140057594,-1.1903015167571502,-0.2839043631571092,0.35714285714285715,-0.0008271609314766471,285,B,0.015423563357608068,0.11814685260692256,59,5,upside,weekly
-0.19891008828378565,-0.38195048639757523,-1.0680134127304906,-0.22184144819339358,0.2857142857142857,-0.0007522227789756908,285,Q,-0.020490662603521545,-0.16087971155928615,13,20,company_q,monthly
0.09433233769578875,-0.2538704757571296,0.3748720993158915,0.10732707311811618,0.42857142857142855,0.0007358875550408289,285,M+,-0.04682415003941177,-0.26094562051249687,59,5,mud_plus,weekly
-0.28410721388154714,-0.39904574258884606,-0.9928989298422162,-0.31476429492924174,0.5,-0.0009088198846804734,285,M-,0.021865531637145982,0.11890266849221463,59,5,mud_minus,weekly
