date,rank,股票代码,symbol,name,strategy_id,sell_price,high,momentum,momentum_pct
2026-01-08,1,000807,000807,云铝股份,grid_sell,33.5265,34.2,0.0200885866404189,2.00885866404189
2026-01-09,1,300285,300285,国瓷材料,grid_sell,32.4765,34.56,0.06415408064292645,6.415408064292645
2026-01-09,2,000807,000807,云铝股份,grid_sell,33.5265,34.19,0.019790315123857222,1.9790315123857223
2026-01-12,1,300285,300285,国瓷材料,grid_sell,32.4765,36.5,0.12388958169753508,12.388958169753508
2026-01-12,2,000807,000807,云铝股份,grid_sell,33.5265,34.56,0.030826361236633817,3.0826361236633817
2026-01-13,1,300285,300285,国瓷材料,grid_sell,32.4765,34.88,0.07400735916739799,7.4007359167398
2026-01-13,2,000807,000807,云铝股份,grid_sell,33.5265,34.36,0.024860930905403214,2.4860930905403213
2026-01-14,1,300285,300285,国瓷材料,grid_sell,32.4765,33.6,0.034594245069511795,3.4594245069511795
2026-01-14,2,000807,000807,云铝股份,grid_sell,33.5265,33.9,0.011140441143572993,1.1140441143572992
2026-01-14,3,300866,300866,安克创新,grid_sell,108.39150000000001,109.03,0.005890683310038087,0.5890683310038087
2026-01-15,1,000807,000807,云铝股份,grid_sell,33.5265,34.52,0.02963327517038774,2.963327517038774
2026-01-16,1,300866,300866,安克创新,grid_sell,108.39150000000001,112.49,0.03781200555394092,3.7812005553940917
2026-01-16,2,300285,300285,国瓷材料,grid_sell,32.4765,33.65,0.036133819838960385,3.6133819838960384
2026-01-16,3,000807,000807,云铝股份,grid_sell,33.5265,34.3,0.02307130180603399,2.307130180603399
2026-01-19,1,300285,300285,国瓷材料,grid_sell,32.4765,34.87,0.0736994442135081,7.3699444213508105
2026-01-19,2,300866,300866,安克创新,grid_sell,108.39150000000001,111.76,0.031077160109418148,3.107716010941815
2026-01-20,1,300285,300285,国瓷材料,grid_sell,32.4765,34.02,0.047526673132880747,4.752667313288074
2026-01-20,2,300866,300866,安克创新,grid_sell,108.39150000000001,111.8,0.031446192736515215,3.1446192736515215
2026-01-20,3,000807,000807,云铝股份,grid_sell,33.5265,33.86,0.009947355077326915,0.9947355077326916
2026-01-21,1,300285,300285,国瓷材料,grid_sell,32.4765,32.58,0.003186919772758666,0.3186919772758666
2026-01-21,2,300866,300866,安克创新,grid_sell,108.39150000000001,108.4,7.841943325812405e-05,0.007841943325812405
2026-01-22,1,300285,300285,国瓷材料,grid_sell,32.4765,33.06,0.017966837559466098,1.7966837559466098
2026-01-22,2,300866,300866,安克创新,grid_sell,108.39150000000001,110.08,0.01557778977133807,1.5577789771338069
2026-01-23,1,300285,300285,国瓷材料,grid_sell,32.4765,35.46,0.09186642649300261,9.18664264930026
2026-01-26,1,300285,300285,国瓷材料,grid_sell,32.4765,34.18,0.052453312395116414,5.245331239511641
2026-01-26,2,000807,000807,云铝股份,grid_sell,33.5265,34.08,0.016509328441680453,1.6509328441680453
2026-01-27,1,300285,300285,国瓷材料,grid_sell,32.4765,33.39,0.028128031037827322,2.8128031037827324
2026-01-27,2,000807,000807,云铝股份,grid_sell,33.5265,33.95,0.01263179872638075,1.263179872638075
2026-01-28,1,000807,000807,云铝股份,grid_sell,33.5265,36.33,0.08362041966802379,8.362041966802378
2026-01-28,2,300285,300285,国瓷材料,grid_sell,32.4765,32.95,0.014579773066679024,1.4579773066679025
2026-01-29,1,000807,000807,云铝股份,grid_sell,33.5265,38.23,0.14029200781471368,14.029200781471369
2026-01-29,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,92.5,0.04033110646242418,4.033110646242418
2026-01-30,1,000807,000807,云铝股份,grid_sell,33.5265,35.74,0.06602240019089388,6.602240019089388
2026-02-02,1,000807,000807,云铝股份,grid_sell,33.5265,34.31,0.023369573322595667,2.3369573322595665
2026-02-10,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,94.6,0.06394943428481428,6.394943428481429
2026-02-11,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.86,0.10061407652338195,10.061407652338195
2026-02-11,2,300285,300285,国瓷材料,grid_sell,32.4765,32.8,0.009961048758332815,0.9961048758332816
2026-02-12,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,99.5,0.11905886587039141,11.905886587039141
2026-02-12,2,600176,600176,中国巨石,grid_sell,26.775000000000002,27.83,0.03940242763772161,3.9402427637721607
2026-02-12,3,002028,002028,思源电气,grid_sell,216.237,221.5,0.024339035410221217,2.4339035410221217
2026-02-12,4,300285,300285,国瓷材料,grid_sell,32.4765,32.62,0.004418579588317582,0.4418579588317582
2026-02-13,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.8,0.09993926715702792,9.993926715702791
2026-02-13,2,002028,002028,思源电气,grid_sell,216.237,217.85,0.007459407964409419,0.7459407964409419
2026-02-13,3,600176,600176,中国巨石,grid_sell,26.775000000000002,26.93,0.005788982259570404,0.5788982259570404
2026-02-24,1,300285,300285,国瓷材料,grid_sell,32.4765,35.45,0.09155851153911293,9.155851153911293
2026-02-24,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,95.37,0.0726094878196908,7.260948781969081
2026-02-24,3,002028,002028,思源电气,grid_sell,216.237,228.62,0.05726587031821571,5.726587031821571
2026-02-24,4,600176,600176,中国巨石,grid_sell,26.775000000000002,28.3,0.056956115779645135,5.695611577964513
2026-02-25,1,300285,300285,国瓷材料,grid_sell,32.4765,36.44,0.1220420919741966,12.20420919741966
2026-02-25,2,600176,600176,中国巨石,grid_sell,26.775000000000002,28.58,0.06741363211951433,6.741363211951433
2026-02-25,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,94.66,0.06462424365116833,6.462424365116832
2026-02-25,4,002028,002028,思源电气,grid_sell,216.237,226.43,0.04713809385072865,4.7138093850728655
2026-02-26,1,300285,300285,国瓷材料,grid_sell,32.4765,37.18,0.1448277985620371,14.48277985620371
2026-02-26,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.7,0.09881458487977131,9.881458487977131
2026-02-26,3,600176,600176,中国巨石,grid_sell,26.775000000000002,28.88,0.07861811391223143,7.861811391223143
2026-02-26,4,002028,002028,思源电气,grid_sell,216.237,231.11,0.06878101342508461,6.878101342508461
2026-02-27,1,300285,300285,国瓷材料,grid_sell,32.4765,38.52,0.1860884023832618,18.60884023832618
2026-02-27,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.96,0.10173875880063855,10.173875880063855
2026-02-27,3,002028,002028,思源电气,grid_sell,216.237,226.0,0.04514953500094806,4.514953500094806
2026-02-27,4,600176,600176,中国巨石,grid_sell,26.775000000000002,27.98,0.04500466853408023,4.500466853408023
2026-03-02,1,300285,300285,国瓷材料,grid_sell,32.4765,39.65,0.22088279217280177,22.088279217280178
2026-03-02,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.5,0.09656522032525792,9.656522032525793
2026-03-02,3,600176,600176,中国巨石,grid_sell,26.775000000000002,28.7,0.07189542483660119,7.189542483660119
2026-03-02,4,002028,002028,思源电气,grid_sell,216.237,224.5,0.038212701804039115,3.8212701804039115
2026-03-03,1,300285,300285,国瓷材料,grid_sell,32.4765,39.52,0.21687989777223535,21.687989777223535
2026-03-03,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.16,0.09274130058258519,9.27413005825852
2026-03-03,3,600176,600176,中国巨石,grid_sell,26.775000000000002,28.89,0.0789915966386554,7.89915966386554
2026-03-03,4,002028,002028,思源电气,grid_sell,216.237,225.35,0.042143573948954155,4.214357394895416
2026-03-03,5,000807,000807,云铝股份,grid_sell,33.5265,33.97,0.013228341759503683,1.3228341759503683
2026-03-04,1,300285,300285,国瓷材料,grid_sell,32.4765,36.83,0.1340507751758963,13.40507751758963
2026-03-04,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,96.49,0.08520592932496544,8.520592932496545
2026-03-04,3,002028,002028,思源电气,grid_sell,216.237,231.89,0.07238816668747713,7.238816668747713
2026-03-04,4,000807,000807,云铝股份,grid_sell,33.5265,35.2,0.0499157382965715,4.99157382965715
2026-03-04,5,600176,600176,中国巨石,grid_sell,26.775000000000002,27.27,0.018487394957983096,1.8487394957983097
2026-03-05,1,300285,300285,国瓷材料,grid_sell,32.4765,36.79,0.1328191153603374,13.28191153603374
2026-03-05,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,100.28,0.12783138763299348,12.783138763299348
2026-03-05,3,002028,002028,思源电气,grid_sell,216.237,236.28,0.09268996517709738,9.268996517709738
2026-03-05,4,000807,000807,云铝股份,grid_sell,33.5265,36.11,0.07705844630367026,7.705844630367026
2026-03-05,5,600176,600176,中国巨石,grid_sell,26.775000000000002,28.15,0.051353874883286514,5.135387488328651
2026-03-06,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,101.5,0.1415525114155249,14.15525114155249
2026-03-06,2,300285,300285,国瓷材料,grid_sell,32.4765,36.28,0.11711545271196094,11.711545271196094
2026-03-06,3,002028,002028,思源电气,grid_sell,216.237,239.12,0.10582370269657834,10.582370269657835
2026-03-06,4,000807,000807,云铝股份,grid_sell,33.5265,34.25,0.021579944223226444,2.1579944223226444
2026-03-06,5,600176,600176,中国巨石,grid_sell,26.775000000000002,27.25,0.017740429505135307,1.7740429505135307
2026-03-09,1,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.5,0.09656522032525792,9.656522032525793
2026-03-09,2,300285,300285,国瓷材料,grid_sell,32.4765,34.68,0.06784906008960319,6.784906008960319
2026-03-09,3,002028,002028,思源电气,grid_sell,216.237,230.03,0.0637864935233101,6.37864935233101
2026-03-09,4,000807,000807,云铝股份,grid_sell,33.5265,35.41,0.05617944014436336,5.617944014436336
2026-03-10,1,300285,300285,国瓷材料,grid_sell,32.4765,38.43,0.18331716779825405,18.331716779825406
2026-03-10,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,97.28,0.09409091931529324,9.409091931529325
2026-03-10,3,002028,002028,思源电气,grid_sell,216.237,231.5,0.07058459005628087,7.058459005628087
2026-03-10,4,600176,600176,中国巨石,grid_sell,26.775000000000002,27.25,0.017740429505135307,1.7740429505135307
2026-03-11,1,300285,300285,国瓷材料,grid_sell,32.4765,41.73,0.2849291025818667,28.492910258186672
2026-03-11,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,96.28,0.0828440965427265,8.284409654272649
2026-03-11,3,002028,002028,思源电气,grid_sell,216.237,226.82,0.048941670481924916,4.894167048192491
2026-03-11,4,600176,600176,中国巨石,grid_sell,26.775000000000002,27.6,0.03081232492997196,3.081232492997196
2026-03-11,5,000807,000807,云铝股份,grid_sell,33.5265,33.89,0.010842169627011526,1.0842169627011526
2026-03-12,1,300285,300285,国瓷材料,grid_sell,32.4765,39.68,0.221806537034471,22.1806537034471
2026-03-12,2,000807,000807,云铝股份,grid_sell,33.5265,35.87,0.06989992990619358,6.989992990619358
2026-03-12,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,93.14,0.0475290730368669,4.7529073036866905
2026-03-12,4,002028,002028,思源电气,grid_sell,216.237,220.25,0.01855834107946376,1.855834107946376
2026-03-12,5,600176,600176,中国巨石,grid_sell,26.775000000000002,26.95,0.006535947712418194,0.6535947712418194
2026-03-13,1,300285,300285,国瓷材料,grid_sell,32.4765,39.43,0.21410866318722763,21.410866318722764
2026-03-13,2,000807,000807,云铝股份,grid_sell,33.5265,36.5,0.08869103544956979,8.869103544956978
2026-03-13,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,92.2,0.03695705963065419,3.6957059630654188
2026-03-13,4,600176,600176,中国巨石,grid_sell,26.775000000000002,26.8,0.000933706816059704,0.09337068160597041
2026-03-16,1,300285,300285,国瓷材料,grid_sell,32.4765,38.05,0.17161639955044403,17.161639955044404
2026-03-16,2,000807,000807,云铝股份,grid_sell,33.5265,35.64,0.06303968502527857,6.303968502527857
2026-03-16,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,90.49,0.01772499268956496,1.772499268956496
2026-03-17,1,300285,300285,国瓷材料,grid_sell,32.4765,38.11,0.1734638892737825,17.34638892737825
2026-03-17,2,000807,000807,云铝股份,grid_sell,33.5265,34.62,0.03261599033600283,3.261599033600283
2026-03-17,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,90.0,0.012214049531007312,1.2214049531007312
2026-03-17,4,002028,002028,思源电气,grid_sell,216.237,217.5,0.005840813551797358,0.5840813551797358
2026-03-18,1,300285,300285,国瓷材料,grid_sell,32.4765,37.1,0.14236447893091927,14.236447893091928
2026-03-18,2,002028,002028,思源电气,grid_sell,216.237,220.47,0.019575743281677067,1.9575743281677067
2026-03-18,3,002595,002595,豪迈科技,grid_sell,88.91400000000002,90.1,0.013338731808263922,1.3338731808263922
2026-03-19,1,300285,300285,国瓷材料,grid_sell,32.4765,35.45,0.09155851153911293,9.155851153911293
2026-03-19,2,002028,002028,思源电气,grid_sell,216.237,218.5,0.010465369016403322,1.046536901640332
2026-03-20,1,300285,300285,国瓷材料,grid_sell,32.4765,34.99,0.07739442366018506,7.7394423660185065
2026-03-20,2,002595,002595,豪迈科技,grid_sell,88.91400000000002,89.66,0.00839012978833458,0.8390129788334579
2026-03-23,1,300866,300866,安克创新,grid_sell,108.39150000000001,112.12,0.03439845375329243,3.4398453753292433
2026-03-24,1,300866,300866,安克创新,grid_sell,108.39150000000001,111.68,0.03033909485522388,3.033909485522388
2026-03-25,1,300285,300285,国瓷材料,grid_sell,32.4765,33.28,0.02474096654504025,2.474096654504025
2026-03-25,2,300866,300866,安克创新,grid_sell,108.39150000000001,110.3,0.017607469220372346,1.7607469220372347
2026-03-26,1,300866,300866,安克创新,grid_sell,108.39150000000001,116.48,0.07462301010688104,7.462301010688104
2026-03-26,2,002192,002192,融捷股份,grid_sell,69.2895,70.91,0.023387381926554422,2.338738192655442
2026-03-27,1,002192,002192,融捷股份,grid_sell,69.2895,78.0,0.12571168791808277,12.571168791808276
2026-03-27,2,300866,300866,安克创新,grid_sell,108.39150000000001,115.18,0.0626294497262239,6.262944972622391
2026-03-30,1,002192,002192,融捷股份,grid_sell,69.2895,84.44,0.21865506317696035,21.865506317696035
2026-03-30,2,300866,300866,安克创新,grid_sell,108.39150000000001,115.9,0.06927203701397247,6.927203701397247
2026-03-31,1,002192,002192,融捷股份,grid_sell,69.2895,82.8,0.19498625332842628,19.49862533284263
2026-03-31,2,002432,002432,九安医疗,grid_sell,78.60300000000001,81.91,0.04207218553999195,4.207218553999195
2026-03-31,3,300866,300866,安克创新,grid_sell,108.39150000000001,111.7,0.030523611168772412,3.052361116877241
2026-04-01,1,002192,002192,融捷股份,grid_sell,69.2895,75.71,0.09266194733689793,9.266194733689794
2026-04-01,2,002432,002432,九安医疗,grid_sell,78.60300000000001,80.94,0.029731689630166647,2.973168963016665
2026-04-01,3,300866,300866,安克创新,grid_sell,108.39150000000001,110.68,0.021113279177795298,2.11132791777953
2026-04-02,1,002192,002192,融捷股份,grid_sell,69.2895,75.55,0.0903527951565532,9.03527951565532
2026-04-02,2,002432,002432,九安医疗,grid_sell,78.60300000000001,84.94,0.08062033255728138,8.062033255728137
2026-04-02,3,300866,300866,安克创新,grid_sell,108.39150000000001,109.3,0.008381653542943767,0.8381653542943768
2026-04-02,4,000807,000807,云铝股份,grid_sell,33.5265,33.6,0.002192295646727299,0.2192295646727299
2026-04-03,1,002192,002192,融捷股份,grid_sell,69.2895,73.4,0.05932356273317027,5.932356273317027
2026-04-03,2,002432,002432,九安医疗,grid_sell,78.60300000000001,82.8,0.05339490859127499,5.339490859127499
2026-04-03,3,600176,600176,中国巨石,grid_sell,26.775000000000002,27.15,0.014005602240896226,1.4005602240896224
2026-04-07,1,002432,002432,九安医疗,grid_sell,78.60300000000001,86.48,0.10021246008422063,10.021246008422063
2026-04-07,2,002192,002192,融捷股份,grid_sell,69.2895,72.98,0.053262038259765186,5.326203825976519
2026-04-07,3,600176,600176,中国巨石,grid_sell,26.775000000000002,27.57,0.02969187675070021,2.969187675070021
2026-04-08,1,002432,002432,九安医疗,grid_sell,78.60300000000001,88.8,0.1297278729819471,12.97278729819471
2026-04-08,2,000807,000807,云铝股份,grid_sell,33.5265,34.95,0.04245895038253335,4.245895038253335
2026-04-08,3,002192,002192,融捷股份,grid_sell,69.2895,71.72,0.03507746483954993,3.5077464839549934
2026-04-08,4,600176,600176,中国巨石,grid_sell,26.775000000000002,27.5,0.027077497665732878,2.7077497665732877
2026-04-08,5,300285,300285,国瓷材料,grid_sell,32.4765,32.65,0.005342324449986824,0.5342324449986824
2026-04-09,1,002432,002432,九安医疗,grid_sell,78.60300000000001,89.99,0.1448672442527637,14.486724425276371
2026-04-09,2,002192,002192,融捷股份,grid_sell,69.2895,75.78,0.09367220141579889,9.367220141579889
2026-04-09,3,000807,000807,云铝股份,grid_sell,33.5265,35.78,0.06721548625713995,6.721548625713996
2026-04-09,4,600176,600176,中国巨石,grid_sell,26.775000000000002,28.05,0.04761904761904756,4.761904761904756
2026-04-10,1,002432,002432,九安医疗,grid_sell,78.60300000000001,94.8,0.2060608373726192,20.606083737261923
2026-04-10,2,600176,600176,中国巨石,grid_sell,26.775000000000002,29.85,0.1148459383753501,11.48459383753501
2026-04-10,3,002192,002192,融捷股份,grid_sell,69.2895,76.0,0.09684728566377294,9.684728566377295
2026-04-10,4,300866,300866,安克创新,grid_sell,108.39150000000001,118.28,0.09122947832625246,9.122947832625245
2026-04-10,5,000807,000807,云铝股份,grid_sell,33.5265,35.58,0.06125005592590935,6.125005592590934
2026-04-10,6,300285,300285,国瓷材料,grid_sell,32.4765,34.08,0.04937416285621901,4.937416285621901
2026-04-13,1,600176,600176,中国巨石,grid_sell,26.775000000000002,32.11,0.19925303454715207,19.925303454715205
2026-04-13,2,002432,002432,九安医疗,grid_sell,78.60300000000001,91.4,0.16280549088457177,16.280549088457178
2026-04-13,3,002192,002192,融捷股份,grid_sell,69.2895,79.74,0.15082371787933224,15.082371787933225
2026-04-13,4,300866,300866,安克创新,grid_sell,108.39150000000001,116.99,0.07932817610236953,7.9328176102369525
2026-04-13,5,300285,300285,国瓷材料,grid_sell,32.4765,34.96,0.07647067879851582,7.6470678798515825
2026-04-13,6,000807,000807,云铝股份,grid_sell,33.5265,34.8,0.037984877634110285,3.7984877634110283
2026-04-14,1,600176,600176,中国巨石,grid_sell,26.775000000000002,33.3,0.24369747899159644,24.369747899159645
2026-04-14,2,002192,002192,融捷股份,grid_sell,69.2895,79.74,0.15082371787933224,15.082371787933225
2026-04-14,3,300285,300285,国瓷材料,grid_sell,32.4765,35.5,0.09309808630856152,9.309808630856152
2026-04-14,4,002432,002432,九安医疗,grid_sell,78.60300000000001,85.9,0.09283360685978902,9.283360685978902
2026-04-14,5,300866,300866,安克创新,grid_sell,108.39150000000001,117.45,0.08357205131398675,8.357205131398675
2026-04-14,6,000807,000807,云铝股份,grid_sell,33.5265,35.88,0.07019820142275525,7.019820142275525
2026-04-15,1,600176,600176,中国巨石,grid_sell,26.775000000000002,32.9,0.22875816993464038,22.87581699346404
2026-04-15,2,002192,002192,融捷股份,grid_sell,69.2895,80.15,0.1567409203414659,15.67409203414659
2026-04-15,3,300285,300285,国瓷材料,grid_sell,32.4765,35.66,0.0980247255707972,9.802472557079719
2026-04-15,4,000807,000807,云铝股份,grid_sell,33.5265,35.55,0.060355241376224736,6.035524137622474
2026-04-15,5,300866,300866,安克创新,grid_sell,108.39150000000001,114.52,0.05654041137912094,5.6540411379120945
2026-04-15,6,002028,002028,思源电气,grid_sell,216.237,216.67,0.002002432516174349,0.20024325161743492
2026-04-16,1,600176,600176,中国巨石,grid_sell,26.775000000000002,33.87,0.2649859943977589,26.498599439775887
2026-04-16,2,002192,002192,融捷股份,grid_sell,69.2895,81.8,0.18055405220127138,18.055405220127138
2026-04-16,3,300866,300866,安克创新,grid_sell,108.39150000000001,120.88,0.1152165990875667,11.521659908756671
2026-04-16,4,300285,300285,国瓷材料,grid_sell,32.4765,35.87,0.10449093960248167,10.449093960248167
2026-04-16,5,000807,000807,云铝股份,grid_sell,33.5265,36.49,0.08839276393300832,8.839276393300832
2026-04-16,6,002028,002028,思源电气,grid_sell,216.237,216.88,0.0029735891637416387,0.2973589163741639
2026-04-16,7,002595,002595,豪迈科技,grid_sell,88.91400000000002,89.02,0.001192163213891854,0.1192163213891854
2026-04-17,1,600176,600176,中国巨石,grid_sell,26.775000000000002,34.5,0.2885154061624649,28.851540616246492
2026-04-17,2,002192,002192,融捷股份,grid_sell,69.2895,88.02,0.27032234321217485,27.032234321217487
2026-04-17,3,300285,300285,国瓷材料,grid_sell,32.4765,37.0,0.13928532939202187,13.928532939202187
2026-04-17,4,300866,300866,安克创新,grid_sell,108.39150000000001,120.4,0.11078820756240108,11.078820756240109
2026-04-17,5,000807,000807,云铝股份,grid_sell,33.5265,36.83,0.09853399549610009,9.853399549610009
2026-04-17,6,002595,002595,豪迈科技,grid_sell,88.91400000000002,93.55,0.052140270373619235,5.214027037361923
2026-04-17,7,002028,002028,思源电气,grid_sell,216.237,218.87,0.012176454538307551,1.217645453830755
