trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,first_time_hms,code6,stock_name
20260709,002829.SZ,航天装备,星网宇达,17.73,9.99,64762359.0,,2589511250.52,3684460555.62,2.5,62641863.0,93000,93000,0,1/1,1.0,U,09:30:00,002829,星网宇达
20260709,002841.SZ,消费电子,视源股份,52.13,10.0,2546645776.0,,27177738099.98,36448594538.72,9.72,8518042.0,100642,145054,69,3/3,3.0,U,10:06:42,002841,视源股份
20260709,002845.SZ,光学光电,同兴达,16.05,10.01,221385352.0,,4016261333.55,5257204977.6,5.61,105905587.0,93212,93212,0,1/1,1.0,U,09:32:12,002845,同兴达
20260709,003020.SZ,化学制药,立方制药,17.04,10.01,262757763.0,,2872062265.2,3888845250.72,9.27,19175043.0,100551,130424,2,1/1,1.0,U,10:05:51,003020,立方制药
20260709,300626.SZ,电机Ⅱ,华瑞股份,33.35,20.01,336780704.0,,5999715858.75,6003000000.0,6.0,11072200.0,102018,102018,0,1/1,1.0,U,10:20:18,300626,华瑞股份
20260709,301379.SZ,光学光电,天山电子,36.97,19.99,1459118928.0,,8047849386.65,10221760176.96,18.92,96859699.0,93927,131145,2,1/1,1.0,U,09:39:27,301379,天山电子
20260709,600228.SH,数字媒体,返利科技,7.04,10.0,141214309.0,,2928901726.08,2933373921.28,4.95,63588800.0,94101,94101,0,1/1,1.0,U,09:41:01,600228,返利科技
20260709,600353.SH,其他电子,旭光电子,40.88,10.01,1044180976.0,,33881800179.92,33881799893.76,3.13,121050503.0,93535,95838,1,1/1,1.0,U,09:35:35,600353,旭光电子
20260709,600418.SH,商用车,江淮汽车,24.45,9.99,3106435152.0,,53399039389.95,55114656794.4,6.01,66889723.0,102825,145034,1,1/1,1.0,U,10:28:25,600418,江淮汽车
20260709,600909.SH,证券Ⅱ,华安证券,10.1,10.02,3173302576.0,,50744513707.8,50744515020.8,6.38,157233315.0,93059,133614,1,1/1,1.0,U,09:30:59,600909,华安证券
20260709,600992.SH,通用设备,贵绳股份,9.68,10.0,46391173.0,,2372471200.0,2372471200.0,1.96,36495874.0,93016,93016,0,1/1,1.0,U,09:30:16,600992,贵绳股份
20260709,603137.SH,装修装饰,恒尚节能,25.2,10.0,327029552.0,,4609920016.8,4609920016.8,7.22,148919198.0,93033,93033,0,8/8,8.0,U,09:30:33,603137,恒尚节能
20260709,603329.SH,物流,上海雅仕,10.16,9.96,54625443.0,,2096851818.48,2540519938.0,2.61,27177796.0,92503,92503,0,1/1,1.0,U,09:25:03,603329,上海雅仕
20260709,603666.SH,自动化设,亿嘉和,28.45,10.02,190049838.0,,5847340449.0,5847340449.0,3.31,117672045.0,94842,94842,0,1/1,1.0,U,09:48:42,603666,亿嘉和
20260709,603726.SH,家电零部,朗迪集团,33.5,10.02,161319289.0,,6184579050.0,6216236550.0,2.64,128123430.0,93554,93554,0,1/1,1.0,U,09:35:54,603726,朗迪集团
20260709,603813.SH,物流,原尚股份,36.42,10.0,34584010.0,,3824646300.0,3824646300.0,0.92,28218216.0,93940,94210,2,1/1,1.0,U,09:39:40,603813,原尚股份
20260709,603898.SH,家居用品,好莱客,13.88,9.98,104973544.0,,4167185210.16,4167185293.44,2.63,67852380.0,102507,102507,0,1/1,1.0,U,10:25:07,603898,好莱客
20260709,603928.SH,塑料,兴业股份,18.0,10.02,1171837360.0,,6132672000.0,6132672000.0,19.69,18854676.0,93227,103945,3,6/10,2.0,U,09:32:27,603928,兴业股份
20260709,603991.SH,半导体,领先股份,167.06,10.0,642009104.0,,14957967355.88,25511684152.6,4.4,271713400.0,94617,94617,0,1/1,1.0,U,09:46:17,603991,领先股份
20260709,688584.SH,半导体,上海合晶,40.27,19.99,1075829376.0,,13824700262.1,26948497147.2,8.26,101409001.0,101313,101452,1,1/1,1.0,U,10:13:13,688584,上海合晶
