symbol,date,current_price,pred_return,predicted_price
600827,2024-08-12,7.55,-0.003162,7.5261
600827,2024-08-13,7.51,-0.002873,7.4884
600827,2024-08-14,7.44,-0.002459,7.4217
600827,2024-08-15,7.52,-0.002785,7.4991
600827,2024-08-16,7.39,-0.002184,7.3739
600827,2024-08-19,7.42,-0.002294,7.403
600827,2024-08-20,7.33,-0.001841,7.3165
600827,2024-08-21,7.24,-0.001393,7.2299
600827,2024-08-22,7.13,-0.000854,7.1239
600827,2024-08-23,7.14,-0.000906,7.1335
600827,2024-08-26,7.21,-0.001242,7.201
600827,2024-08-27,7.21,-0.00124,7.2011
600827,2024-08-28,6.95,-0.000113,6.9492
600827,2024-08-29,6.99,-0.000449,6.9869
600827,2024-08-30,7.13,-0.001204,7.1214
600827,2024-09-02,6.81,0.000153,6.811
600827,2024-09-03,6.89,-0.000354,6.8876
600827,2024-09-04,6.93,-0.000726,6.925
600827,2024-09-05,7.13,-0.001785,7.1173
600827,2024-09-06,7.22,-0.002342,7.2031
600827,2024-09-09,7.2,-0.002351,7.1831
600827,2024-09-10,7.21,-0.002474,7.1922
600827,2024-09-11,7.1,-0.002046,7.0855
600827,2024-09-12,7.0,-0.001672,6.9883
600827,2024-09-13,6.94,-0.001519,6.9295
600827,2024-09-18,6.98,-0.001801,6.9674
600827,2024-09-19,7.35,-0.003567,7.3238
600827,2024-09-20,7.38,-0.003698,7.3527
600827,2024-09-23,7.28,-0.003216,7.2566
600827,2024-09-24,7.52,-0.004263,7.4879
600827,2024-09-25,7.65,-0.004764,7.6136
600827,2024-09-26,8.11,-0.006737,8.0554
600827,2024-09-27,8.32,-0.007481,8.2578
600827,2024-09-30,9.15,-0.010912,9.0502
600827,2024-10-08,9.73,-0.013039,9.6031
600827,2024-10-09,8.91,-0.008758,8.832
600827,2024-10-10,8.81,-0.007835,8.741
600827,2024-10-11,8.67,-0.006771,8.6113
600827,2024-10-14,8.49,-0.005568,8.4427
600827,2024-10-15,8.22,-0.004045,8.1868
600827,2024-10-16,8.2,-0.003729,8.1694
600827,2024-10-17,8.03,-0.002738,8.008
600827,2024-10-18,8.2,-0.003319,8.1728
600827,2024-10-21,8.12,-0.002711,8.098
600827,2024-10-22,8.23,-0.002954,8.2057
600827,2024-10-23,8.24,-0.002709,8.2177
600827,2024-10-24,8.21,-0.00229,8.1912
600827,2024-10-25,8.43,-0.003087,8.404
600827,2024-10-28,9.13,-0.006005,9.0752
600827,2024-10-29,8.78,-0.004011,8.7448
600827,2024-10-30,8.92,-0.004358,8.8811
600827,2024-10-31,9.34,-0.005965,9.2843
600827,2024-11-01,9.59,-0.006814,9.5247
600827,2024-11-04,9.91,-0.00797,9.831
600827,2024-11-05,9.96,-0.008024,9.8801
600827,2024-11-06,9.91,-0.007747,9.8332
600827,2024-11-07,10.2,-0.008828,10.11
600827,2024-11-08,10.12,-0.008155,10.0375
600827,2024-11-11,9.89,-0.006791,9.8228
600827,2024-11-12,9.92,-0.006611,9.8544
600827,2024-11-13,9.95,-0.006363,9.8867
600827,2024-11-14,9.52,-0.004031,9.4816
600827,2024-11-15,9.34,-0.002885,9.3131
600827,2024-11-18,9.52,-0.003439,9.4873
600827,2024-11-19,9.55,-0.003259,9.5189
600827,2024-11-20,9.62,-0.003277,9.5885
600827,2024-11-21,9.56,-0.002695,9.5342
600827,2024-11-22,9.18,-0.000679,9.1738
600827,2024-11-25,9.32,-0.001141,9.3094
600827,2024-11-26,9.41,-0.001503,9.3959
600827,2024-11-27,9.56,-0.002037,9.5405
600827,2024-11-28,10.03,-0.004011,9.9898
600827,2024-11-29,10.23,-0.004757,10.1813
600827,2024-12-02,10.26,-0.004748,10.2113
600827,2024-12-03,10.15,-0.004173,10.1076
600827,2024-12-04,10.02,-0.003545,9.9845
600827,2024-12-05,10.21,-0.004376,10.1653
600827,2024-12-06,10.49,-0.005636,10.4309
600827,2024-12-09,10.74,-0.006679,10.6683
600827,2024-12-10,10.87,-0.007073,10.7931
600827,2024-12-11,11.58,-0.010059,11.4635
600827,2025-01-10,9.48,0.004257,9.5204
600827,2025-01-13,9.39,0.004208,9.4295
600827,2025-01-14,9.82,0.002989,9.8494
600827,2025-01-15,9.76,0.002898,9.7883
600827,2025-01-16,9.82,0.002616,9.8457
600827,2025-01-17,9.68,0.0028,9.7071
600827,2025-01-20,9.78,0.002454,9.804
600827,2025-01-21,9.79,0.002323,9.8127
600827,2025-01-22,9.57,0.002738,9.5962
600827,2025-01-23,9.61,0.002559,9.6346
600827,2025-01-24,9.54,0.002602,9.5648
600827,2025-01-27,9.3,0.003011,9.328
600827,2025-02-05,9.04,0.003405,9.0708
600827,2025-02-06,9.12,0.003042,9.1477
600827,2025-02-07,9.23,0.002647,9.2544
600827,2025-02-10,9.51,0.001867,9.5278
600827,2025-02-11,9.67,0.001457,9.6841
600827,2025-02-12,9.64,0.001508,9.6545
600827,2025-02-13,9.61,0.001551,9.6249
600827,2025-02-14,9.53,0.001691,9.5461
600827,2025-02-17,9.68,0.001338,9.6929
600827,2025-02-18,9.28,0.002256,9.3009
600827,2025-02-19,9.25,0.002311,9.2714
600827,2025-02-20,9.32,0.00209,9.3395
600827,2025-02-21,9.16,0.002399,9.182
600827,2025-02-24,9.26,0.002101,9.2795
600827,2025-02-25,9.14,0.002323,9.1612
600827,2025-02-26,9.14,0.002251,9.1606
600827,2025-02-27,9.34,0.001731,9.3562
600827,2025-02-28,9.13,0.002175,9.1499
600827,2025-03-03,9.03,0.002345,9.0512
600827,2025-03-04,8.93,0.002512,8.9524
600827,2025-03-05,8.91,0.002515,8.9324
600827,2025-03-06,9.07,0.002143,9.0894
600827,2025-03-07,8.97,0.002361,8.9912
600827,2025-03-10,8.99,0.002287,9.0106
600827,2025-03-11,9.0,0.002206,9.0199
600827,2025-03-12,8.97,0.002199,8.9897
600827,2025-03-13,8.89,0.002303,8.9105
600827,2025-03-14,9.16,0.001618,9.1748
600827,2025-03-17,9.24,0.001397,9.2529
600827,2025-03-18,9.14,0.001572,9.1544
600827,2025-03-19,9.07,0.001713,9.0855
600827,2025-03-20,8.99,0.001872,9.0068
600827,2025-03-21,8.83,0.002193,8.8494
600827,2025-03-24,8.87,0.002066,8.8883
600827,2025-03-25,8.88,0.002,8.8978
600827,2025-03-26,8.91,0.001904,8.927
600827,2025-03-27,8.97,0.001744,8.9856
600827,2025-03-28,8.85,0.001971,8.8674
600827,2025-03-31,8.74,0.002186,8.7591
600827,2025-04-01,8.85,0.001908,8.8669
600827,2025-04-02,8.85,0.001899,8.8668
600827,2025-04-03,8.97,0.001623,8.9846
600827,2025-04-07,8.08,0.003605,8.1091
600827,2025-04-08,8.66,0.002206,8.6791
600827,2025-04-09,9.4,0.000513,9.4048
600827,2025-04-10,9.73,-0.000181,9.7282
600827,2025-04-11,9.36,0.000732,9.3669
600827,2025-04-14,9.7,2.3e-05,9.7002
600827,2025-04-15,9.64,0.000218,9.6421
600827,2025-04-16,9.65,0.000241,9.6523
600827,2025-04-17,9.69,0.000208,9.692
600827,2025-04-18,9.58,0.000524,9.585
600827,2025-04-21,9.53,0.000702,9.5367
600827,2025-04-22,9.62,0.000579,9.6256
600827,2025-04-23,9.35,0.001267,9.3618
600827,2025-04-24,9.31,0.001409,9.3231
600827,2025-04-25,9.38,0.001297,9.3922
600827,2025-04-28,9.49,0.001097,9.5004
600827,2025-04-29,9.27,0.001661,9.2854
600827,2025-04-30,9.13,0.002034,9.1486
600827,2025-05-06,9.15,0.002021,9.1685
600827,2025-05-07,9.14,0.002077,9.159
600827,2025-05-08,9.14,0.002096,9.1592
600827,2025-05-09,8.92,0.002707,8.9441
600827,2025-05-12,8.98,0.002602,9.0034
600827,2025-05-13,8.94,0.002644,8.9636
600827,2025-05-14,8.94,0.002556,8.9628
600827,2025-05-15,8.89,0.002621,8.9133
600827,2025-05-16,8.94,0.002418,8.9616
600827,2025-05-19,8.98,0.00225,9.0002
600827,2025-05-20,8.97,0.002197,8.9897
600827,2025-05-21,9.0,0.00205,9.0184
600827,2025-05-22,8.88,0.002253,8.9
600827,2025-05-23,8.73,0.002517,8.752
600827,2025-05-26,8.76,0.00235,8.7806
600827,2025-05-27,8.75,0.002306,8.7702
600827,2025-05-28,8.95,0.001796,8.9661
600827,2025-05-29,8.94,0.00177,8.9558
600827,2025-05-30,8.88,0.001843,8.8964
600827,2025-06-03,8.8,0.001978,8.8174
600827,2025-06-04,8.92,0.001672,8.9349
600827,2025-06-05,8.83,0.001848,8.8463
600827,2025-06-06,8.9,0.001657,8.9147
600827,2025-06-09,8.89,0.001652,8.9047
600827,2025-06-10,8.77,0.001918,8.7868
600827,2025-06-11,8.83,0.00176,8.8455
600827,2025-06-12,8.83,0.001747,8.8454
600827,2025-06-13,8.78,0.001847,8.7962
600827,2025-06-16,8.75,0.001902,8.7666
600827,2025-06-17,8.74,0.001903,8.7566
600827,2025-06-18,8.7,0.001966,8.7171
600827,2025-06-19,8.58,0.002204,8.5989
600827,2025-06-20,8.6,0.002112,8.6182
600827,2025-06-23,8.6,0.002081,8.6179
600827,2025-06-24,8.7,0.001843,8.716
600827,2025-06-25,8.84,0.001522,8.8535
600827,2025-06-26,8.8,0.001622,8.8143
600827,2025-06-27,8.74,0.00174,8.7552
600827,2025-06-30,8.73,0.00174,8.7452
600827,2025-07-01,8.73,0.001723,8.745
600827,2025-07-02,8.72,0.001737,8.7351
600827,2025-07-03,8.73,0.001693,8.7448
600827,2025-07-04,8.79,0.001547,8.8036
600827,2025-07-07,8.74,0.001647,8.7544
600827,2025-07-08,8.77,0.001563,8.7837
600827,2025-07-09,8.8,0.001496,8.8132
600827,2025-07-10,8.85,0.00138,8.8622
600827,2025-07-11,9.1,0.000823,9.1075
600827,2025-07-14,8.91,0.001284,8.9214
600827,2025-07-15,8.85,0.001436,8.8627
600827,2025-07-16,8.93,0.001269,8.9413
600827,2025-07-17,8.96,0.001228,8.971
600827,2025-07-18,9.15,0.000845,9.1577
600827,2025-07-21,9.21,0.000772,9.2171
600827,2025-07-22,9.24,0.000773,9.2471
600827,2025-07-23,9.19,0.000946,9.1987
600827,2025-07-24,9.37,0.000582,9.3755
600827,2025-07-25,9.34,0.000713,9.3467
600827,2025-07-28,9.36,0.000735,9.3669
600827,2025-07-29,9.36,0.000806,9.3675
600827,2025-07-30,9.46,0.000653,9.4662
600827,2025-07-31,9.4,0.00087,9.4082
600827,2025-08-01,9.42,0.0009,9.4285
600827,2025-08-04,9.31,0.001217,9.3213
600827,2025-08-05,9.31,0.001281,9.3219
600827,2025-08-06,9.78,0.000289,9.7828
600827,2025-08-07,9.53,0.000958,9.5391
600827,2025-08-08,9.83,0.000363,9.8336
600827,2025-08-11,9.75,0.000623,9.7561
600827,2025-08-12,9.72,0.000785,9.7276
600827,2025-08-13,9.64,0.001061,9.6502
600827,2025-08-14,9.47,0.001521,9.4844
600827,2025-08-15,9.65,0.001175,9.6613
600827,2025-08-18,9.58,0.001388,9.5933
600827,2025-08-19,9.6,0.001385,9.6133
600827,2025-08-20,9.69,0.001223,9.7019
600827,2025-08-21,9.85,0.000921,9.8591
600827,2025-08-22,9.92,0.000818,9.9281
600827,2025-08-25,9.92,0.000883,9.9288
600827,2025-08-26,9.88,0.001035,9.8902
600827,2025-08-27,9.68,0.001541,9.6949
600827,2025-08-28,9.7,0.001521,9.7148
600827,2025-08-29,9.69,0.001577,9.7053
600827,2025-09-01,9.7,0.001585,9.7154
600827,2025-09-02,9.61,0.00183,9.6276
600827,2025-09-03,9.33,0.002491,9.3532
600827,2025-09-04,9.4,0.002284,9.4215
600827,2025-09-05,9.51,0.002023,9.5292
600827,2025-09-08,9.45,0.002121,9.47
600827,2025-09-09,9.38,0.002244,9.4011
600827,2025-09-10,9.46,0.002027,9.4792
600827,2025-09-11,9.51,0.001895,9.528
600827,2025-09-12,9.46,0.002012,9.479
600827,2025-09-15,9.4,0.002125,9.42
600827,2025-09-16,9.44,0.002015,9.459
600827,2025-09-17,9.41,0.002064,9.4294
600827,2025-09-18,9.3,0.002279,9.3212
600827,2025-09-19,9.23,0.002374,9.2519
600827,2025-09-22,9.08,0.002633,9.1039
600827,2025-09-23,8.86,0.003031,8.8869
600827,2025-09-24,8.93,0.002761,8.9547
600827,2025-09-25,8.81,0.002945,8.8359
600827,2025-09-26,8.84,0.002778,8.8646
600827,2025-09-29,8.85,0.002661,8.8735
600827,2025-09-30,8.8,0.002678,8.8236
600827,2025-10-09,8.77,0.002654,8.7933
600827,2025-10-10,8.84,0.002435,8.8615
600827,2025-11-10,8.99,-0.002163,8.9706
600827,2025-11-11,9.08,-0.002566,9.0567
600827,2025-11-12,8.99,-0.002054,8.9715
600827,2025-11-13,9.05,-0.002341,9.0288
600827,2025-11-14,9.02,-0.002168,9.0004
600827,2025-11-17,9.01,-0.002077,8.9913
600827,2025-11-18,8.95,-0.00172,8.9346
600827,2025-11-19,8.9,-0.001464,8.887
600827,2025-11-20,8.79,-0.000924,8.7819
600827,2025-11-21,8.54,0.00029,8.5425
600827,2025-11-24,8.54,0.000191,8.5416
600827,2025-11-25,8.57,-5.5e-05,8.5695
600827,2025-11-26,8.7,-0.00081,8.693
600827,2025-11-27,8.63,-0.000529,8.6254
600827,2025-11-28,8.86,-0.001773,8.8443
600827,2025-12-01,8.92,-0.002075,8.9015
600827,2025-12-02,8.94,-0.00214,8.9209
600827,2025-12-03,8.85,-0.001618,8.8357
600827,2025-12-04,8.73,-0.000977,8.7215
600827,2025-12-05,8.79,-0.001286,8.7787
600827,2025-12-08,8.85,-0.001588,8.8359
600827,2025-12-09,8.85,-0.001623,8.8356
600827,2025-12-10,9.01,-0.002493,8.9875
600827,2025-12-11,8.76,-0.001221,8.7493
600827,2025-12-12,8.73,-0.001142,8.72
600827,2025-12-15,8.84,-0.001773,8.8243
600827,2025-12-16,9.02,-0.002728,8.9954
600827,2025-12-17,9.05,-0.002863,9.0241
600827,2025-12-18,9.21,-0.003636,9.1765
600827,2025-12-19,9.38,-0.004391,9.3388
600827,2025-12-22,9.39,-0.004229,9.3503
600827,2025-12-23,9.26,-0.003354,9.2289
600827,2025-12-24,9.16,-0.002673,9.1355
600827,2025-12-25,9.2,-0.002759,9.1746
600827,2025-12-26,9.17,-0.002462,9.1474
600827,2025-12-29,8.98,-0.001421,8.9672
600827,2025-12-30,8.83,-0.000645,8.8243
600827,2025-12-31,8.81,-0.000572,8.805
600827,2026-01-05,8.83,-0.000683,8.824
600827,2026-01-06,8.86,-0.00081,8.8528
600827,2026-01-07,8.94,-0.001198,8.9293
600827,2026-01-08,8.88,-0.000871,8.8723
600827,2026-01-09,9.07,-0.001826,9.0534
600827,2026-01-12,9.2,-0.00247,9.1773
600827,2026-01-13,9.08,-0.00175,9.0641
600827,2026-01-14,9.04,-0.001459,9.0268
600827,2026-01-15,9.07,-0.00156,9.0558
600827,2026-01-16,8.87,-0.000534,8.8653
600827,2026-01-19,8.99,-0.001188,8.9793
600827,2026-01-20,9.14,-0.002004,9.1217
600827,2026-01-21,8.98,-0.001253,8.9687
600827,2026-01-22,9.01,-0.001509,8.9964
600827,2026-01-23,9.08,-0.001928,9.0625
600827,2026-01-26,8.93,-0.001188,8.9194
600827,2026-01-27,8.77,-0.000445,8.7661
600827,2026-01-28,8.78,-0.000597,8.7748
600827,2026-01-29,8.8,-0.000749,8.7934
600827,2026-01-30,8.96,-0.001568,8.946
600827,2026-02-02,8.81,-0.000769,8.8032
600827,2026-02-03,8.89,-0.00118,8.8795
600827,2026-02-04,8.98,-0.001629,8.9654
600827,2026-02-05,9.05,-0.001973,9.0321
600827,2026-02-06,8.94,-0.001373,8.9277
600827,2026-02-09,9.02,-0.001811,9.0037
600827,2026-02-10,8.97,-0.001603,8.9556
600827,2026-02-11,8.94,-0.001479,8.9268
600827,2026-02-12,8.83,-0.000947,8.8216
600827,2026-02-13,8.73,-0.000501,8.7256
600827,2026-02-24,8.71,-0.000435,8.7062
600827,2026-02-25,8.78,-0.000861,8.7724
600827,2026-02-26,8.71,-0.000597,8.7048
600827,2026-02-27,8.74,-0.000818,8.7329
600827,2026-03-02,8.63,-0.000328,8.6272
600827,2026-03-03,8.58,-0.000189,8.5784
600827,2026-03-04,8.37,0.000787,8.3766
600827,2026-03-05,8.4,0.000533,8.4045
600827,2026-03-06,8.48,3.1e-05,8.4803
600827,2026-03-09,8.48,-5e-05,8.4796
600827,2026-03-10,8.5,-0.000273,8.4977
600827,2026-03-11,8.5,-0.000351,8.497
600827,2026-03-12,8.48,-0.000349,8.477
600827,2026-03-13,8.5,-0.000577,8.4951
600827,2026-03-16,8.48,-0.000615,8.4748
600827,2026-03-17,8.51,-0.000883,8.5025
600827,2026-03-18,8.46,-0.000759,8.4536
600827,2026-03-19,8.35,-0.000331,8.3472
600827,2026-03-20,8.29,-0.000176,8.2885
600827,2026-03-23,7.97,0.001309,7.9804
600827,2026-03-24,8.04,0.000761,8.0461
600827,2026-03-25,8.1,0.000287,8.1023
600827,2026-03-26,8.15,-0.000138,8.1489
600827,2026-03-27,8.18,-0.000432,8.1765
600827,2026-03-30,8.29,-0.001132,8.2806
600827,2026-03-31,8.32,-0.00137,8.3086
600827,2026-04-01,8.38,-0.00174,8.3654
600827,2026-04-02,8.35,-0.001585,8.3368
600827,2026-04-03,8.21,-0.000889,8.2027
600827,2026-04-07,8.23,-0.001058,8.2213
600827,2026-04-08,8.36,-0.001781,8.3451
600827,2026-04-09,8.29,-0.001461,8.2779
600827,2026-04-10,8.28,-0.001464,8.2679
600827,2026-04-13,8.34,-0.001819,8.3248
600827,2026-04-14,8.4,-0.002163,8.3818
600827,2026-04-15,8.34,-0.001879,8.3243
600827,2026-04-16,8.23,-0.001365,8.2188
600827,2026-04-17,8.07,-0.000612,8.0651
600827,2026-04-20,8.08,-0.000734,8.0741
600827,2026-04-21,8.11,-0.000939,8.1024
600827,2026-04-22,7.91,0.00011,7.9109
600827,2026-04-23,7.94,-7.5e-05,7.9394
600827,2026-04-24,7.94,-0.000116,7.9391
600827,2026-04-27,7.96,-0.00027,7.9578
600827,2026-04-28,8.05,-0.000782,8.0437
600827,2026-04-29,8.08,-0.000995,8.072
600827,2026-04-30,8.11,-0.001208,8.1002
600827,2026-05-06,8.31,-0.00229,8.291
600827,2026-05-07,8.24,-0.001945,8.224
600827,2026-05-08,8.31,-0.002292,8.2909
600827,2026-05-11,8.28,-0.00212,8.2624
600827,2026-05-12,8.13,-0.00138,8.1188
600827,2026-05-13,8.11,-0.001319,8.0993
600827,2026-05-14,8.48,-0.003238,8.4525
600827,2026-05-15,8.2,-0.001783,8.1854
600827,2026-05-18,8.1,-0.001327,8.0893
600827,2026-05-19,8.19,-0.001844,8.1749
600827,2026-05-20,8.09,-0.001347,8.0791
600827,2026-05-21,7.95,-0.000633,7.945
600827,2026-05-22,7.87,-0.00026,7.868
600827,2026-05-25,7.76,0.000237,7.7618
600827,2026-05-26,7.77,0.000148,7.7711
600827,2026-05-27,7.83,-0.000199,7.8284
600827,2026-05-28,7.88,-0.000481,7.8762
600827,2026-05-29,8.32,-0.002731,8.2973
600827,2026-06-01,8.37,-0.002916,8.3456
600827,2026-06-02,8.22,-0.002082,8.2029
600827,2026-06-03,8.05,-0.001193,8.0404
600827,2026-06-04,7.91,-0.000549,7.9057
600827,2026-06-05,8.0,-0.001089,7.9913
600827,2026-06-08,7.98,-0.001066,7.9715
600827,2026-06-09,7.86,-0.000534,7.8558
600827,2026-06-10,7.89,-0.000754,7.884
600827,2026-06-11,7.74,-5e-05,7.7396
600827,2026-06-12,7.91,-0.001099,7.9013
600827,2026-06-15,7.99,-0.001578,7.9774
600827,2026-06-16,7.94,-0.001352,7.9293
600827,2026-06-17,7.82,-0.000807,7.8137
600827,2026-06-18,7.69,-0.000217,7.6883
600827,2026-06-22,7.78,-0.000739,7.7743
600827,2026-06-23,7.85,-0.001117,7.8412
600827,2026-06-24,7.71,-0.000384,7.707
600827,2026-06-25,7.61,0.000107,7.6108
600827,2026-06-26,7.44,0.000913,7.4468
600827,2026-06-29,7.54,0.000295,7.5422
600827,2026-06-30,7.27,0.001466,7.2807
600827,2026-07-01,7.36,0.000731,7.3654
600827,2026-07-02,7.43,0.000158,7.4312
600827,2026-07-03,7.46,-0.000151,7.4589
600827,2026-07-06,7.66,-0.001279,7.6502
600827,2026-07-07,7.46,-0.000351,7.4574
600827,2026-07-08,7.54,-0.000889,7.5333
600827,2026-07-09,7.47,-0.000615,7.4654
600827,2026-07-10,7.57,-0.001228,7.5607
600827,2026-07-13,7.64,-0.001626,7.6276
600827,2026-07-14,7.79,-0.002455,7.7709
600827,2026-07-15,7.85,-0.002809,7.8279
600827,2026-07-16,7.83,-0.002731,7.8086
600827,2026-07-17,7.65,-0.001816,7.6361
600827,2026-07-20,7.78,-0.002485,7.7607
600827,2026-07-21,7.67,-0.001928,7.6552
600827,2026-07-22,7.61,-0.001669,7.5973
600827,2026-07-23,7.63,-0.001796,7.6163
600827,2026-07-24,7.44,-0.000828,7.4338
600827,2026-07-27,7.53,-0.001284,7.5203
600827,2026-07-28,7.59,-0.001591,7.5779
600827,2026-07-29,7.81,-0.002624,7.7895
600827,2026-07-30,8.05,-0.003727,8.02
600827,2026-07-31,8.07,-0.003671,8.0404
600827,2026-08-03,8.09,-0.003618,8.0607
600827,2026-08-04,7.95,-0.002799,7.9277
603099,2022-07-27,8.42,-0.001302,8.409
603099,2022-07-28,8.48,-0.00181,8.4647
603099,2022-07-29,8.25,-0.000816,8.2433
603099,2022-08-01,8.22,-0.000789,8.2135
603099,2022-08-02,7.85,0.00113,7.8589
603099,2022-08-03,7.73,0.001608,7.7424
603099,2022-08-04,7.93,0.000366,7.9329
603099,2022-08-05,8.04,-0.000308,8.0375
603099,2022-08-08,8.0,-0.000139,7.9989
603099,2022-08-09,8.03,-0.000352,8.0272
603099,2022-08-10,8.0,-0.000188,7.9985
603099,2022-08-11,8.32,-0.001952,8.3038
603099,2022-08-12,8.38,-0.002211,8.3615
603099,2022-08-15,8.46,-0.002577,8.4382
603099,2022-08-16,8.44,-0.00238,8.4199
603099,2022-08-17,8.59,-0.003131,8.5631
603099,2022-08-18,8.47,-0.002408,8.4496
603099,2022-08-19,8.55,-0.002787,8.5262
603099,2022-08-22,8.71,-0.003598,8.6787
603099,2022-08-23,8.84,-0.004163,8.8032
603099,2022-08-24,8.61,-0.002776,8.5861
603099,2022-08-25,8.69,-0.003161,8.6625
603099,2022-08-26,8.77,-0.003541,8.7389
603099,2022-08-29,8.88,-0.003999,8.8445
603099,2022-08-30,8.96,-0.004256,8.9219
603099,2022-08-31,8.91,-0.00368,8.8772
603099,2022-09-01,8.63,-0.001829,8.6142
603099,2022-09-02,8.93,-0.003276,8.9007
603099,2022-09-05,8.6,-0.001231,8.5894
603099,2022-09-06,8.81,-0.002214,8.7905
603099,2022-09-07,8.67,-0.001237,8.6593
603099,2022-09-08,8.9,-0.002309,8.8794
603099,2022-09-09,8.74,-0.001278,8.7288
603099,2022-09-13,8.74,-0.001179,8.7297
603099,2022-09-14,8.7,-0.000884,8.6923
603099,2022-09-15,8.86,-0.001687,8.8451
603099,2022-09-16,8.62,-0.000303,8.6174
603099,2022-09-19,8.87,-0.001627,8.8556
603099,2022-09-20,8.99,-0.002195,8.9703
603099,2022-09-21,8.98,-0.002064,8.9615
603099,2022-09-22,8.73,-0.000661,8.7242
603099,2022-09-23,8.28,0.001829,8.2951
603099,2022-09-26,8.35,0.001335,8.3611
603099,2022-09-27,8.87,-0.001619,8.8556
603099,2022-09-28,8.56,7.1e-05,8.5606
603099,2022-09-29,7.83,0.003948,7.8609
603099,2022-09-30,7.5,0.005455,7.5409
603099,2022-10-10,6.97,0.00804,7.026
603099,2022-10-11,6.89,0.007942,6.9447
603099,2022-10-12,6.96,0.007093,7.0094
603099,2022-10-13,7.0,0.006369,7.0446
603099,2022-10-14,7.13,0.005203,7.1671
603099,2022-10-17,7.25,0.004065,7.2795
603099,2022-10-18,7.19,0.003986,7.2187
603099,2022-10-19,7.12,0.003945,7.1481
603099,2022-10-20,7.29,0.002585,7.3088
603099,2022-10-21,7.25,0.002375,7.2672
603099,2022-10-24,6.89,0.003967,6.9173
603099,2022-10-25,6.98,0.002935,7.0005
603099,2022-10-26,7.11,0.001676,7.1219
603099,2022-10-27,7.82,-0.002711,7.7988
603099,2022-10-28,7.91,-0.003451,7.8827
603099,2022-10-31,7.67,-0.002241,7.6528
603099,2022-11-01,8.04,-0.004447,8.0042
603099,2022-11-02,8.1,-0.005001,8.0595
603099,2022-11-03,8.18,-0.005564,8.1345
603099,2022-11-04,8.56,-0.007543,8.4954
603099,2022-11-07,8.78,-0.008455,8.7058
603099,2022-11-08,8.48,-0.006323,8.4264
603099,2022-11-09,8.68,-0.00698,8.6194
603099,2022-11-10,8.84,-0.007384,8.7747
603099,2022-11-11,9.02,-0.007865,8.9491
603099,2022-11-14,8.85,-0.006421,8.7932
603099,2022-11-15,9.73,-0.010789,9.625
603099,2022-11-16,10.7,-0.015391,10.5353
603099,2022-11-17,10.36,-0.012558,10.2299
603099,2022-11-18,9.51,-0.007079,9.4427
603099,2022-11-21,8.91,-0.003186,8.8816
603099,2022-11-22,8.6,-0.000942,8.5919
603099,2022-11-23,8.41,0.000538,8.4145
603099,2022-11-24,8.42,0.000838,8.4271
603099,2022-11-25,8.43,0.000947,8.438
603099,2022-11-28,8.74,-0.000603,8.7347
603099,2022-11-29,9.29,-0.003314,9.2592
603099,2022-11-30,9.43,-0.003737,9.3948
603099,2022-12-01,9.69,-0.004794,9.6435
603099,2022-12-02,9.93,-0.005692,9.8735
603099,2022-12-05,9.8,-0.004608,9.7548
603099,2022-12-06,9.93,-0.005039,9.88
603099,2022-12-07,10.19,-0.006063,10.1282
603099,2022-12-08,10.22,-0.005815,10.1606
603099,2022-12-09,10.04,-0.004455,9.9953
603099,2022-12-12,10.09,-0.00445,10.0451
603099,2022-12-13,10.36,-0.005585,10.3021
603099,2022-12-14,10.66,-0.007051,10.5848
603099,2022-12-15,10.69,-0.007226,10.6128
603099,2022-12-16,10.69,-0.007136,10.6137
603099,2022-12-19,10.42,-0.00534,10.3644
603099,2022-12-20,10.36,-0.0046,10.3123
603099,2022-12-21,10.4,-0.004338,10.3549
603099,2022-12-22,10.21,-0.002757,10.1818
603099,2022-12-23,10.26,-0.002542,10.2339
603099,2022-12-26,10.61,-0.003953,10.5681
603099,2022-12-27,10.36,-0.002077,10.3385
603099,2022-12-28,10.4,-0.002004,10.3792
603099,2022-12-29,10.46,-0.002066,10.4384
603099,2022-12-30,10.75,-0.00344,10.713
603099,2023-01-03,10.29,-0.000704,10.2828
603099,2023-01-04,11.32,-0.006194,11.2499
603099,2023-01-05,10.76,-0.002757,10.7303
603099,2023-01-06,9.97,0.001712,9.9871
603099,2023-01-09,9.9,0.002026,9.9201
603099,2023-01-10,9.82,0.002424,9.8438
603099,2023-01-11,9.5,0.004098,9.5389
603099,2023-01-12,9.48,0.003972,9.5177
603099,2023-01-13,9.45,0.003814,9.486
603099,2023-01-16,9.45,0.003475,9.4828
603099,2023-01-17,9.62,0.002209,9.6412
603099,2023-01-18,9.45,0.002918,9.4776
603099,2023-01-19,9.4,0.002943,9.4277
603099,2023-01-20,9.55,0.001851,9.5677
603099,2023-01-30,9.3,0.003036,9.3282
603099,2023-01-31,9.14,0.003647,9.1733
603099,2023-02-01,9.23,0.002755,9.2554
603099,2023-02-02,9.66,9.8e-05,9.661
603099,2023-02-03,9.63,6e-05,9.6306
603099,2023-02-06,9.56,0.000216,9.5621
603099,2023-02-07,9.4,0.000764,9.4072
603099,2023-02-08,9.3,0.001068,9.3099
603099,2023-02-09,9.39,2.5e-05,9.3902
603099,2023-02-10,9.49,-0.000895,9.4815
