trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,first_time_hms,code6,stock_name
20260714,600746.SH,化学原料,江苏索普,5.74,9.96,32761598.0,,6703418154.16,6703418131.2,0.49,66511676.0,93002,93002,0,1/1,1.0,U,09:30:02,600746,江苏索普
20260714,600829.SH,医药商业,人民同泰,8.99,10.04,102163227.0,,5213198487.03,5213198442.08,1.99,30314271.0,94001,94055,1,1/1,1.0,U,09:40:01,600829,人民同泰
20260714,600844.SH,化学原料,金煤科技,2.7,10.2,73474758.0,,2221372711.8,2744615448.0,3.32,23056920.0,93027,93239,1,1/1,1.0,U,09:30:27,600844,金煤科技
20260714,603042.SH,通信设备,华脉科技,12.31,10.01,75280472.0,,2569919209.52,2569919209.52,2.95,44605802.0,93038,93038,0,1/1,1.0,U,09:30:38,603042,华脉科技
20260714,603065.SH,化学制品,宿迁联盛,23.54,10.0,1228267600.0,,9862496644.88,9862496550.72,12.98,52567174.0,95637,103113,3,3/6,2.0,U,09:56:37,603065,宿迁联盛
20260714,603186.SH,元件,华正新材,177.01,10.0,3583366368.0,,27753489591.18,27753489591.18,13.24,65989328.0,101956,143829,4,1/1,1.0,U,10:19:56,603186,华正新材
20260714,603197.SH,汽车零部件,保隆科技,29.62,9.99,166832339.0,,6254326001.74,6339439071.74,2.69,71803323.0,93401,100504,1,1/1,1.0,U,09:34:01,603197,保隆科技
20260714,603489.SH,电机Ⅱ,八方股份,26.44,9.98,31136137.0,,6203299364.76,6203299364.76,0.51,52383985.0,93046,93046,0,1/1,1.0,U,09:30:46,603489,八方股份
20260714,603516.SH,计算机设,淳中科技,109.04,10.0,228512325.0,,22164373142.16,22164373142.16,1.03,83472955.0,93042,93048,1,1/1,1.0,U,09:30:42,603516,淳中科技
20260714,603580.SH,塑料,艾艾精工,33.75,10.01,20753516.0,,4410220500.0,4410220500.0,0.47,245510358.0,92500,92500,0,3/4,1.0,U,09:25:00,603580,艾艾精工
20260714,603806.SH,光伏设备,福斯特,14.91,10.04,413917280.0,,38896398416.82,38896398327.36,1.07,87625622.0,93525,93525,0,1/1,1.0,U,09:35:25,603806,福斯特
20260714,605028.SH,电力,世茂能源,22.03,9.99,17760916.0,,3524800000.0,3524800000.0,0.51,38530470.0,93028,93028,0,1/1,1.0,U,09:30:28,605028,世茂能源
20260714,605189.SH,纺织制造,富春染织,14.22,9.98,309101312.0,,3387700832.58,3387700832.58,9.44,133065029.0,102651,102651,0,1/1,1.0,U,10:26:51,605189,富春染织
20260714,605255.SH,汽车零部件,天普股份,79.26,10.01,76068565.0,,10627180800.0,10627180800.0,0.72,23223021.0,93054,93054,0,1/1,1.0,U,09:30:54,605255,天普股份
20260714,688216.SH,半导体,气派科技,41.45,20.01,627800864.0,,4403719335.45,4742059105.45,14.89,89965525.0,100306,130006,2,1/1,1.0,U,10:03:06,688216,气派科技
20260714,920305.BJ,IT服务Ⅱ,云创退,0.93,29.17,17903019.0,,75423813.75,123109796.25,25.55,3131232.0,94507,130001,8,2/2,2.0,U,09:45:07,920305,云创退
