date,symbol,name,strength,rs_index,rs_sector,stock_pct,hs300_pct,sector_code,sector_name,sector_pct,close,rank
2026-01-09,000933,神火股份,71,2.2159,-0.1752,2.6648,0.4489,801055.SI,工业金属,2.84,29.28,2
2026-01-09,601168,西部矿业,43,0.663,-1.7281,1.1119,0.4489,801055.SI,工业金属,2.84,28.19,3
2026-01-09,600131,国网信通,26,-0.0305,-2.9816,0.4184,0.4489,801103.SI,IT服务Ⅱ,3.4,16.8,4
2026-01-09,600989,宝丰能源,6,-2.4876,-2.3987,-2.0387,0.4489,801033.SI,化学原料,0.36,19.22,5
2026-01-12,600131,国网信通,81,4.8844,-2.2043,5.5357,0.6513,801103.SI,IT服务Ⅱ,7.74,17.73,1
2026-01-12,600961,株冶集团,60,0.4755,0.6768,1.1268,0.6513,801055.SI,工业金属,0.45,17.95,2
2026-01-12,601168,西部矿业,24,-1.5381,-1.3368,-0.8868,0.6513,801055.SI,工业金属,0.45,27.94,3
2026-01-12,000933,神火股份,19,-1.8125,-1.6112,-1.1612,0.6513,801055.SI,工业金属,0.45,28.94,4
2026-01-12,600989,宝丰能源,2,-2.9406,-2.3393,-2.2893,0.6513,801033.SI,化学原料,0.05,18.78,5
2026-01-13,000933,神火股份,88,2.9527,1.0597,2.3497,-0.603,801055.SI,工业金属,1.29,29.62,1
2026-01-13,601168,西部矿业,71,1.9988,0.1058,1.3958,-0.603,801055.SI,工业金属,1.29,28.33,2
2026-01-13,600961,株冶集团,66,1.7172,-0.1758,1.1142,-0.603,801055.SI,工业金属,1.29,18.15,3
2026-01-13,600989,宝丰能源,61,0.6562,0.5532,0.0532,-0.603,801033.SI,化学原料,-0.5,18.79,4
2026-01-13,600131,国网信通,35,-1.5403,0.0767,-2.1433,-0.603,801103.SI,IT服务Ⅱ,-2.22,17.35,5
2026-01-14,600989,宝丰能源,100,7.373,4.9518,6.9718,-0.4012,801033.SI,化学原料,2.02,20.1,1
2026-01-14,601168,西部矿业,100,6.1548,4.6736,5.7536,-0.4012,801055.SI,工业金属,1.08,29.96,2
2026-01-14,600961,株冶集团,75,2.0541,0.5729,1.6529,-0.4012,801055.SI,工业金属,1.08,18.45,3
2026-01-14,600131,国网信通,51,2.2456,-2.7356,1.8444,-0.4012,801103.SI,IT服务Ⅱ,4.58,17.67,4
2026-01-14,000933,神火股份,47,0.4687,-1.0125,0.0675,-0.4012,801055.SI,工业金属,1.08,29.64,5
2026-01-15,000933,神火股份,100,3.2073,2.5576,3.4076,0.2003,801055.SI,工业金属,0.85,30.65,1
2026-01-15,600961,株冶集团,100,5.4908,4.8411,5.6911,0.2003,801055.SI,工业金属,0.85,19.5,2
2026-01-15,601168,西部矿业,82,2.0694,1.4197,2.2697,0.2003,801055.SI,工业金属,0.85,30.64,3
2026-01-15,600131,国网信通,70,-0.4267,3.0736,-0.2264,0.2003,801103.SI,IT服务Ⅱ,-3.3,17.63,4
2026-01-15,600989,宝丰能源,70,1.3917,0.732,1.592,0.2003,801033.SI,化学原料,0.86,20.42,5
2026-01-16,600131,国网信通,100,2.9641,5.8325,2.5525,-0.4116,801103.SI,IT服务Ⅱ,-3.28,18.08,1
2026-01-16,601168,西部矿业,76,1.2275,1.6959,0.8159,-0.4116,801055.SI,工业金属,-0.88,30.89,2
2026-01-16,600989,宝丰能源,45,-0.5678,0.0806,-0.9794,-0.4116,801033.SI,化学原料,-1.06,20.22,3
2026-01-16,000933,神火股份,40,-0.763,-0.2946,-1.1746,-0.4116,801055.SI,工业金属,-0.88,30.29,4
2026-01-16,600961,株冶集团,5,-2.7166,-2.2482,-3.1282,-0.4116,801055.SI,工业金属,-0.88,18.89,5
2026-01-19,600131,国网信通,97,1.9366,3.4012,1.9912,0.0546,801103.SI,IT服务Ⅱ,-1.41,18.44,1
2026-01-19,000933,神火股份,90,1.9923,2.4769,2.0469,0.0546,801055.SI,工业金属,-0.43,30.91,2
2026-01-19,600961,株冶集团,61,0.3689,0.8535,0.4235,0.0546,801055.SI,工业金属,-0.43,18.97,3
2026-01-19,600989,宝丰能源,56,1.7258,-1.3696,1.7804,0.0546,801033.SI,化学原料,3.15,20.58,4
2026-01-19,601168,西部矿业,10,-2.4502,-1.9656,-2.3956,0.0546,801055.SI,工业金属,-0.43,30.15,5
2026-01-20,600989,宝丰能源,89,3.4388,0.5498,3.1098,-0.329,801033.SI,化学原料,2.56,21.22,1
2026-01-20,600131,国网信通,88,1.4136,2.9646,1.0846,-0.329,801103.SI,IT服务Ⅱ,-1.88,18.64,2
2026-01-20,600961,株冶集团,50,0.329,-0.42,0.0,-0.329,801055.SI,工业金属,0.42,18.97,3
2026-01-20,601168,西部矿业,40,-0.2348,-0.9838,-0.5638,-0.329,801055.SI,工业金属,0.42,29.98,4
2026-01-20,000933,神火股份,37,-0.4151,-1.1641,-0.7441,-0.329,801055.SI,工业金属,0.42,30.68,5
2026-01-21,600961,株冶集团,100,7.8184,6.2572,7.9072,0.0888,801055.SI,工业金属,1.65,20.47,1
2026-01-21,601168,西部矿业,55,0.9452,-0.616,1.034,0.0888,801055.SI,工业金属,1.65,30.29,2
2026-01-21,600989,宝丰能源,26,-1.1727,-1.4839,-1.0839,0.0888,801033.SI,化学原料,0.4,20.99,3
2026-01-21,000933,神火股份,15,-1.2622,-2.8234,-1.1734,0.0888,801055.SI,工业金属,1.65,30.32,4
2026-01-21,600131,国网信通,13,-2.0738,-1.975,-1.985,0.0888,801103.SI,IT服务Ⅱ,-0.01,18.27,5
2026-01-22,600989,宝丰能源,76,2.2733,0.3668,2.2868,0.0135,801033.SI,化学原料,1.92,21.47,1
2026-01-22,000933,神火股份,70,0.877,1.4505,0.8905,0.0135,801055.SI,工业金属,-0.56,30.59,2
2026-01-22,600131,国网信通,69,1.6285,0.282,1.642,0.0135,801103.SI,IT服务Ⅱ,1.36,18.57,3
2026-01-22,601168,西部矿业,49,-0.3106,0.2629,-0.2971,0.0135,801055.SI,工业金属,-0.56,30.2,4
2026-01-22,600961,株冶集团,7,-2.6515,-2.078,-2.638,0.0135,801055.SI,工业金属,-0.56,19.93,5
2026-01-23,600961,株冶集团,100,8.8786,6.2395,8.4295,-0.4491,801055.SI,工业金属,2.19,21.61,1
2026-01-23,601168,西部矿业,100,5.1842,2.5451,4.7351,-0.4491,801055.SI,工业金属,2.19,31.63,2
2026-01-23,600131,国网信通,85,3.1955,0.3964,2.7464,-0.4491,801103.SI,IT服务Ⅱ,2.35,19.08,3
2026-01-23,600989,宝丰能源,67,1.8464,-0.1527,1.3973,-0.4491,801033.SI,化学原料,1.55,21.77,4
2026-01-23,000933,神火股份,66,2.0509,-0.5882,1.6018,-0.4491,801055.SI,工业金属,2.19,31.08,5
2026-01-26,600961,株冶集团,100,9.4839,4.3389,9.5789,0.095,801055.SI,工业金属,5.24,23.68,1
2026-01-26,601168,西部矿业,100,9.8955,4.7505,9.9905,0.095,801055.SI,工业金属,5.24,34.79,2
2026-01-26,000933,神火股份,87,4.3452,-0.7998,4.4402,0.095,801055.SI,工业金属,5.24,32.46,3
2026-01-26,600989,宝丰能源,72,1.3749,0.9999,1.4699,0.095,801033.SI,化学原料,0.47,22.09,4
2026-01-26,600131,国网信通,24,-2.1914,-0.4964,-2.0964,0.095,801103.SI,IT服务Ⅱ,-1.6,18.68,5
2026-01-27,601168,西部矿业,68,1.033,0.956,1.006,-0.027,801055.SI,工业金属,0.05,35.14,1
2026-01-27,600131,国网信通,63,0.9371,0.4501,0.9101,-0.027,801103.SI,IT服务Ⅱ,0.46,18.85,2
2026-01-27,600989,宝丰能源,44,-0.7878,0.2052,-0.8148,-0.027,801033.SI,化学原料,-1.02,21.91,3
2026-01-27,000933,神火股份,18,-1.7598,-1.8368,-1.7868,-0.027,801055.SI,工业金属,0.05,31.88,4
2026-01-27,600961,株冶集团,0,-3.3936,-3.4706,-3.4206,-0.027,801055.SI,工业金属,0.05,22.87,5
2026-01-28,000933,神火股份,100,9.3057,2.5871,9.5671,0.2614,801055.SI,工业金属,6.98,34.93,1
2026-01-28,600961,株冶集团,100,9.7517,3.0331,10.0131,0.2614,801055.SI,工业金属,6.98,25.16,2
2026-01-28,600989,宝丰能源,100,5.1243,2.1757,5.3857,0.2614,801033.SI,化学原料,3.21,23.09,3
2026-01-28,601168,西部矿业,100,7.4506,0.732,7.712,0.2614,801055.SI,工业金属,6.98,37.85,4
2026-01-28,600131,国网信通,14,-2.3304,-1.529,-2.069,0.2614,801103.SI,IT服务Ⅱ,-0.54,18.46,5
2026-01-29,601168,西部矿业,98,3.3875,1.708,4.148,0.7605,801055.SI,工业金属,2.44,39.42,1
2026-01-29,600961,株冶集团,46,0.5114,-1.1681,1.2719,0.7605,801055.SI,工业金属,2.44,25.48,2
2026-01-29,600131,国网信通,33,-1.248,-0.5075,-0.4875,0.7605,801103.SI,IT服务Ⅱ,0.02,18.37,3
2026-01-29,600989,宝丰能源,29,-1.67,-0.5795,-0.9095,0.7605,801033.SI,化学原料,-0.33,22.88,4
2026-01-29,000933,神火股份,0,-2.6786,-4.3581,-1.9181,0.7605,801055.SI,工业金属,2.44,34.26,5
2026-01-30,600131,国网信通,100,5.8447,6.7149,4.8449,-0.9998,801103.SI,IT服务Ⅱ,-1.87,19.26,1
2026-01-30,600989,宝丰能源,75,1.6554,1.0156,0.6556,-0.9998,801033.SI,化学原料,-0.36,23.03,2
2026-01-30,000933,神火股份,8,-5.626,1.7342,-6.6258,-0.9998,801055.SI,工业金属,-8.36,31.99,3
2026-01-30,600961,株冶集团,0,-9.008,-1.6478,-10.0078,-0.9998,801055.SI,工业金属,-8.36,22.93,4
2026-01-30,601168,西部矿业,0,-8.9951,-1.6349,-9.9949,-0.9998,801055.SI,工业金属,-8.36,35.48,5
2026-02-02,600131,国网信通,70,0.7305,1.5481,-1.4019,-2.1324,801103.SI,IT服务Ⅱ,-2.95,18.99,1
2026-02-02,000933,神火股份,24,-4.2133,2.0643,-6.3457,-2.1324,801055.SI,工业金属,-8.41,29.96,2
2026-02-02,600961,株冶集团,0,-7.8545,-1.5769,-9.9869,-2.1324,801055.SI,工业金属,-8.41,20.64,3
2026-02-02,600989,宝丰能源,0,-6.7256,-1.418,-8.858,-2.1324,801033.SI,化学原料,-7.44,20.99,4
2026-02-02,601168,西部矿业,0,-7.8451,-1.5675,-9.9775,-2.1324,801055.SI,工业金属,-8.41,31.94,5
2026-02-03,600989,宝丰能源,84,2.5885,1.0137,3.7637,1.1752,801033.SI,化学原料,2.75,21.78,1
2026-02-03,601168,西部矿业,72,2.1122,0.1374,3.2874,1.1752,801055.SI,工业金属,3.15,32.99,2
2026-02-03,000933,神火股份,68,1.8622,-0.1126,3.0374,1.1752,801055.SI,工业金属,3.15,30.87,3
2026-02-03,600131,国网信通,23,-0.438,-2.7928,0.7372,1.1752,801103.SI,IT服务Ⅱ,3.53,19.13,4
2026-02-03,600961,株冶集团,0,-2.8225,-4.7973,-1.6473,1.1752,801055.SI,工业金属,3.15,20.3,5
2026-02-04,000933,神火股份,85,1.9581,1.8759,2.7859,0.8278,801055.SI,工业金属,0.91,31.73,1
2026-02-04,600961,株冶集团,72,1.2412,1.159,2.069,0.8278,801055.SI,工业金属,0.91,20.72,2
2026-02-04,600131,国网信通,66,-0.6187,2.8291,0.2091,0.8278,801103.SI,IT服务Ⅱ,-2.62,19.17,3
2026-02-04,601168,西部矿业,50,0.0513,-0.0309,0.8791,0.8278,801055.SI,工业金属,0.91,33.28,4
2026-02-04,600989,宝丰能源,43,-0.5064,-0.2486,0.3214,0.8278,801033.SI,化学原料,0.57,21.85,5
2026-02-05,600989,宝丰能源,44,-0.9088,0.3997,-1.5103,-0.6015,801033.SI,化学原料,-1.91,21.52,1
2026-02-05,000933,神火股份,35,-2.6762,1.4723,-3.2777,-0.6015,801055.SI,工业金属,-4.75,30.69,2
2026-02-05,600961,株冶集团,25,-3.2112,0.9373,-3.8127,-0.6015,801055.SI,工业金属,-4.75,19.93,3
2026-02-05,601168,西部矿业,10,-4.056,0.0925,-4.6575,-0.6015,801055.SI,工业金属,-4.75,31.73,4
2026-02-05,600131,国网信通,0,-2.9457,-2.6672,-3.5472,-0.6015,801103.SI,IT服务Ⅱ,-0.88,18.49,5
2026-02-06,600989,宝丰能源,73,2.433,-0.1813,1.8587,-0.5743,801033.SI,化学原料,2.04,21.92,1
2026-02-06,600961,株冶集团,70,1.2266,0.9823,0.6523,-0.5743,801055.SI,工业金属,-0.33,20.06,2
2026-02-06,000933,神火股份,58,0.5743,0.33,0.0,-0.5743,801055.SI,工业金属,-0.33,30.69,3
2026-02-06,601168,西部矿业,48,-0.0245,-0.2688,-0.5988,-0.5743,801055.SI,工业金属,-0.33,31.54,4
2026-02-06,600131,国网信通,24,-1.4268,-1.4911,-2.0011,-0.5743,801103.SI,IT服务Ⅱ,-0.51,18.12,5
2026-02-09,600131,国网信通,100,3.8938,2.0288,5.5188,1.625,801103.SI,IT服务Ⅱ,3.49,19.12,1
2026-02-09,600989,宝丰能源,51,0.063,0.058,1.688,1.625,801033.SI,化学原料,1.63,22.29,2
2026-02-09,601168,西部矿业,37,-0.3885,-1.1235,1.2365,1.625,801055.SI,工业金属,2.36,31.93,3
2026-02-09,000933,神火股份,33,-0.6149,-1.3499,1.0101,1.625,801055.SI,工业金属,2.36,31.0,4
2026-02-09,600961,株冶集团,18,-1.4256,-2.1606,0.1994,1.625,801055.SI,工业金属,2.36,20.1,5
2026-02-10,600989,宝丰能源,63,0.9209,0.4819,1.0319,0.111,801033.SI,化学原料,0.55,22.52,1
2026-02-10,601168,西部矿业,40,-0.6434,-0.4924,-0.5324,0.111,801055.SI,工业金属,-0.04,31.76,2
2026-02-10,600131,国网信通,39,-0.2156,-1.1246,-0.1046,0.111,801103.SI,IT服务Ⅱ,1.02,19.1,3
2026-02-10,600961,株冶集团,36,-0.8573,-0.7063,-0.7463,0.111,801055.SI,工业金属,-0.04,19.95,4
2026-02-10,000933,神火股份,23,-1.5626,-1.4116,-1.4516,0.111,801055.SI,工业金属,-0.04,30.55,5
2026-02-11,600131,国网信通,100,2.9967,2.6249,2.7749,-0.2218,801103.SI,IT服务Ⅱ,0.15,19.63,1
2026-02-11,600961,株冶集团,100,3.7306,1.7388,3.5088,-0.2218,801055.SI,工业金属,1.77,20.65,2
2026-02-11,601168,西部矿业,85,2.8352,0.8434,2.6134,-0.2218,801055.SI,工业金属,1.77,32.59,3
2026-02-11,600989,宝丰能源,83,2.7973,0.6155,2.5755,-0.2218,801033.SI,化学原料,1.96,23.1,4
2026-02-11,000933,神火股份,54,1.1056,-0.8862,0.8838,-0.2218,801055.SI,工业金属,1.77,30.82,5
2026-02-12,600961,株冶集团,92,2.3475,2.3197,2.4697,0.1222,801055.SI,工业金属,0.15,21.16,1
2026-02-12,601168,西部矿业,86,1.995,1.9672,2.1172,0.1222,801055.SI,工业金属,0.15,33.28,2
2026-02-12,600989,宝丰能源,62,0.5272,0.8794,0.6494,0.1222,801033.SI,化学原料,-0.23,23.25,3
2026-02-12,000933,神火股份,13,-2.0365,-2.0643,-1.9143,0.1222,801055.SI,工业金属,0.15,30.23,4
2026-02-12,600131,国网信通,3,-1.5995,-3.8473,-1.4773,0.1222,801103.SI,IT服务Ⅱ,2.37,19.34,5
2026-02-13,000933,神火股份,25,-2.5504,0.0158,-3.8042,-1.2538,801055.SI,工业金属,-3.82,29.08,1
2026-02-13,600131,国网信通,25,-1.1764,-1.6702,-2.4302,-1.2538,801103.SI,IT服务Ⅱ,-0.76,18.87,2
2026-02-13,601168,西部矿业,14,-3.1332,-0.567,-4.387,-1.2538,801055.SI,工业金属,-3.82,31.82,3
2026-02-13,600961,株冶集团,13,-3.1885,-0.6223,-4.4423,-1.2538,801055.SI,工业金属,-3.82,20.22,4
2026-02-13,600989,宝丰能源,13,-2.7462,-1.24,-4.0,-1.2538,801033.SI,化学原料,-2.76,22.32,5
2026-02-24,600961,株冶集团,83,2.9944,0.3759,4.0059,1.0115,801055.SI,工业金属,3.63,21.03,1
2026-02-24,000933,神火股份,66,2.049,-0.5695,3.0605,1.0115,801055.SI,工业金属,3.63,29.97,2
2026-02-24,600131,国网信通,64,-0.4816,2.2899,0.5299,1.0115,801103.SI,IT服务Ⅱ,-1.76,18.97,3
2026-02-24,600989,宝丰能源,64,2.1247,-0.9038,3.1362,1.0115,801033.SI,化学原料,4.04,23.02,4
2026-02-24,601168,西部矿业,59,1.6912,-0.9273,2.7027,1.0115,801055.SI,工业金属,3.63,32.68,5
2026-02-25,600961,株冶集团,100,4.581,2.6631,5.1831,0.6021,801055.SI,工业金属,2.52,22.12,1
2026-02-25,601168,西部矿业,100,3.6819,1.764,4.284,0.6021,801055.SI,工业金属,2.52,34.08,2
2026-02-25,000933,神火股份,82,2.6345,0.7166,3.2366,0.6021,801055.SI,工业金属,2.52,30.94,3
2026-02-25,600131,国网信通,78,1.2429,1.955,1.845,0.6021,801103.SI,IT服务Ⅱ,-0.11,19.32,4
2026-02-25,600989,宝丰能源,8,-1.775,-3.0629,-1.1729,0.6021,801033.SI,化学原料,1.89,22.75,5
2026-02-26,600961,株冶集团,61,0.3711,0.9208,0.1808,-0.1903,801055.SI,工业金属,-0.74,22.16,1
2026-02-26,600989,宝丰能源,59,0.5419,0.4416,0.3516,-0.1903,801033.SI,化学原料,-0.09,22.83,2
2026-02-26,000933,神火股份,58,0.2226,0.7723,0.0323,-0.1903,801055.SI,工业金属,-0.74,30.95,3
2026-02-26,601168,西部矿业,37,-0.9834,-0.4337,-1.1737,-0.1903,801055.SI,工业金属,-0.74,33.68,4
2026-02-26,600131,国网信通,33,-0.172,-1.8623,-0.3623,-0.1903,801103.SI,IT服务Ⅱ,1.5,19.25,5
2026-02-27,600961,株冶集团,100,7.9697,5.4464,7.6264,-0.3433,801055.SI,工业金属,2.18,23.85,1
2026-02-27,601168,西部矿业,84,3.0155,0.4922,2.6722,-0.3433,801055.SI,工业金属,2.18,34.58,2
2026-02-27,000933,神火股份,73,2.4112,-0.1121,2.0679,-0.3433,801055.SI,工业金属,2.18,31.59,3
2026-02-27,600989,宝丰能源,71,1.964,0.2007,1.6207,-0.3433,801033.SI,化学原料,1.42,23.2,4
2026-02-27,600131,国网信通,67,2.4732,-1.0001,2.1299,-0.3433,801103.SI,IT服务Ⅱ,3.13,19.66,5
2026-03-02,600961,株冶集团,100,8.674,5.5766,9.0566,0.3826,801055.SI,工业金属,3.48,26.01,1
2026-03-02,600989,宝丰能源,100,9.5743,6.8169,9.9569,0.3826,801033.SI,化学原料,3.14,25.51,2
2026-03-02,601168,西部矿业,100,4.2154,1.118,4.598,0.3826,801055.SI,工业金属,3.48,36.17,3
2026-03-02,000933,神火股份,99,4.0808,0.9834,4.4634,0.3826,801055.SI,工业金属,3.48,33.0,4
2026-03-02,600131,国网信通,82,0.1769,3.7395,0.5595,0.3826,801103.SI,IT服务Ⅱ,-3.18,19.77,5
2026-03-03,600989,宝丰能源,100,9.8495,9.2305,8.3105,-1.539,801033.SI,化学原料,-0.92,27.63,1
2026-03-03,000933,神火股份,99,1.1148,4.7758,-0.4242,-1.539,801055.SI,工业金属,-5.2,32.86,2
2026-03-03,600131,国网信通,16,-3.7215,0.3595,-5.2605,-1.539,801103.SI,IT服务Ⅱ,-5.62,18.73,3
2026-03-03,600961,株冶集团,0,-8.4572,-4.7962,-9.9962,-1.539,801055.SI,工业金属,-5.2,23.41,4
2026-03-03,601168,西部矿业,0,-6.7552,-3.0942,-8.2942,-1.539,801055.SI,工业金属,-5.2,33.17,5
2026-03-04,000933,神火股份,100,6.0742,5.36,4.93,-1.1442,801055.SI,工业金属,-0.43,34.48,1
2026-03-04,600131,国网信通,100,4.2408,3.6166,3.0966,-1.1442,801103.SI,IT服务Ⅱ,-0.52,19.31,2
2026-03-04,600961,株冶集团,47,0.1617,-0.5525,-0.9825,-1.1442,801055.SI,工业金属,-0.43,23.18,3
2026-03-04,601168,西部矿业,35,-0.5139,-1.2281,-1.6581,-1.1442,801055.SI,工业金属,-0.43,32.62,4
2026-03-04,600989,宝丰能源,0,-4.3209,-3.5451,-5.4651,-1.1442,801033.SI,化学原料,-1.92,26.12,5
2026-03-05,000933,神火股份,85,1.457,2.5862,2.4362,0.9792,801055.SI,工业金属,-0.15,35.32,1
2026-03-05,600131,国网信通,70,1.6101,0.4493,2.5893,0.9792,801103.SI,IT服务Ⅱ,2.14,19.81,2
2026-03-05,600989,宝丰能源,46,-0.0986,-0.3794,0.8806,0.9792,801033.SI,化学原料,1.26,26.35,3
2026-03-05,601168,西部矿业,29,-1.6843,-0.5551,-0.7051,0.9792,801055.SI,工业金属,-0.15,32.39,4
2026-03-05,600961,株冶集团,0,-3.4382,-2.309,-2.459,0.9792,801055.SI,工业金属,-0.15,22.61,5
2026-03-06,600131,国网信通,100,7.8024,6.1367,8.0767,0.2743,801103.SI,IT服务Ⅱ,1.94,21.41,1
2026-03-06,600989,宝丰能源,100,5.0388,1.0231,5.3131,0.2743,801033.SI,化学原料,4.29,27.75,2
2026-03-06,600961,株冶集团,36,-1.955,0.7493,-1.6807,0.2743,801055.SI,工业金属,-2.43,22.23,3
2026-03-06,601168,西部矿业,19,-2.9294,-0.2251,-2.6551,0.2743,801055.SI,工业金属,-2.43,31.53,4
2026-03-06,000933,神火股份,9,-3.4736,-0.7693,-3.1993,0.2743,801055.SI,工业金属,-2.43,34.19,5
2026-03-09,000933,神火股份,100,4.2118,4.6166,3.2466,-0.9652,801055.SI,工业金属,-1.37,35.3,1
2026-03-09,600131,国网信通,100,4.982,1.2768,4.0168,-0.9652,801103.SI,IT服务Ⅱ,2.74,22.27,2
2026-03-09,600989,宝丰能源,100,7.9922,7.267,7.027,-0.9652,801033.SI,化学原料,-0.24,29.7,3
2026-03-09,600961,株冶集团,63,0.5154,0.9202,-0.4498,-0.9652,801055.SI,工业金属,-1.37,22.13,4
2026-03-09,601168,西部矿业,37,-0.906,-0.5012,-1.8712,-0.9652,801055.SI,工业金属,-1.37,30.94,5
2026-03-10,601168,西部矿业,68,0.7514,1.2562,2.0362,1.2848,801055.SI,工业金属,0.78,31.57,1
2026-03-10,600961,株冶集团,44,-0.5618,-0.057,0.723,1.2848,801055.SI,工业金属,0.78,22.29,2
2026-03-10,600131,国网信通,42,-0.6562,-0.1914,0.6286,1.2848,801103.SI,IT服务Ⅱ,0.82,22.41,3
2026-03-10,000933,神火股份,0,-5.5624,-5.0576,-4.2776,1.2848,801055.SI,工业金属,0.78,33.79,4
2026-03-10,600989,宝丰能源,0,-6.8067,-2.2519,-5.5219,1.2848,801033.SI,化学原料,-3.27,28.06,5
2026-03-11,000933,神火股份,100,2.7376,3.0538,3.3738,0.6362,801055.SI,工业金属,0.32,34.93,1
2026-03-11,600989,宝丰能源,100,9.3781,4.7643,10.0143,0.6362,801033.SI,化学原料,5.25,30.87,2
2026-03-11,600131,国网信通,53,-0.5023,0.9839,0.1339,0.6362,801103.SI,IT服务Ⅱ,-0.85,22.44,3
2026-03-11,601168,西部矿业,14,-2.125,-1.8088,-1.4888,0.6362,801055.SI,工业金属,0.32,31.1,4
2026-03-11,600961,株冶集团,0,-3.3729,-3.0567,-2.7367,0.6362,801055.SI,工业金属,0.32,21.68,5
2026-03-12,000933,神火股份,100,6.372,6.062,6.012,-0.36,801055.SI,工业金属,-0.05,37.03,1
2026-03-12,600131,国网信通,100,3.212,3.702,2.852,-0.36,801103.SI,IT服务Ⅱ,-0.85,23.08,2
2026-03-12,600989,宝丰能源,100,6.2557,4.4557,5.8957,-0.36,801033.SI,化学原料,1.44,32.69,3
2026-03-12,601168,西部矿业,19,-1.6014,-1.9114,-1.9614,-0.36,801055.SI,工业金属,-0.05,30.49,4
2026-03-12,600961,株冶集团,13,-1.9001,-2.2101,-2.2601,-0.36,801055.SI,工业金属,-0.05,21.19,5
2026-03-13,600989,宝丰能源,100,3.2685,3.6355,2.8755,-0.393,801033.SI,化学原料,-0.76,33.63,1
2026-03-13,601168,西部矿业,46,-1.3453,1.1317,-1.7383,-0.393,801055.SI,工业金属,-2.87,29.96,2
2026-03-13,000933,神火股份,22,-2.6586,-0.1816,-3.0516,-0.393,801055.SI,工业金属,-2.87,35.9,3
2026-03-13,600131,国网信通,0,-4.8063,-1.6693,-5.1993,-0.393,801103.SI,IT服务Ⅱ,-3.53,21.88,4
2026-03-13,600961,株冶集团,0,-4.279,-1.802,-4.672,-0.393,801055.SI,工业金属,-2.87,20.2,5
2026-03-16,600989,宝丰能源,41,-1.6872,0.9346,-1.6354,0.0518,801033.SI,化学原料,-2.57,33.08,1
2026-03-16,000933,神火股份,23,-2.7259,0.0759,-2.6741,0.0518,801055.SI,工业金属,-2.75,34.94,2
2026-03-16,600131,国网信通,0,-4.5308,-4.629,-4.479,0.0518,801103.SI,IT服务Ⅱ,0.15,20.9,3
2026-03-16,600961,株冶集团,0,-4.6063,-1.8045,-4.5545,0.0518,801055.SI,工业金属,-2.75,19.28,4
2026-03-16,601168,西部矿业,0,-5.0251,-2.2233,-4.9733,0.0518,801055.SI,工业金属,-2.75,28.47,5
