date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,factor,side
2025-06-20,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,002647,仁东控股,-0.09090909090909091,作废,invalid,,,5.59,0.0,short
2025-06-20,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-20,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,603052,可川科技,0.09090909090909091,试仓·放量破压,trial,-0.6153070221318947,10.767556450528266,27.56,3032.0,long
2025-06-27,A,000430,张家界,0.09090909090909091,止跌缩量候选,candidate,,,6.73,2006.0,long
2025-06-27,A,001215,千味央厨,0.09090909090909091,止跌缩量候选,candidate,-0.219893146552826,22.162835706434215,28.41,2006.0,long
2025-06-27,A,002132,恒星科技,0.09090909090909091,止跌缩量候选,candidate,-0.8,0.5458910078577758,3.57,2006.0,long
2025-06-27,A,002515,金字火腿,0.09090909090909091,止跌缩量候选,candidate,-0.7200118538743912,1.5847329070709462,5.65,2006.0,long
2025-06-27,A,002715,登云股份,0.09090909090909091,止跌缩量候选,candidate,-0.8,0.1523600975636285,18.47,2006.0,long
2025-06-27,A,002731,*ST萃华,0.09090909090909091,止跌缩量候选,candidate,0.08034950959603093,15.189714104920196,13.97,2006.0,long
2025-06-27,A,002967,广电计量,0.09090909090909091,止跌缩量候选,candidate,0.2817143344879829,21.981400836468904,16.87,2006.0,long
2025-06-27,A,600234,科新发展,0.09090909090909091,止跌缩量候选,candidate,-0.10295277991422669,6.727854150643299,7.5,2006.0,long
2025-06-27,A,600543,*ST莫高,0.09090909090909091,止跌缩量候选,candidate,,,6.25,2006.0,long
2025-06-27,A,600783,鲁信创投,0.09090909090909091,止跌缩量候选,candidate,0.016498968351938537,12.706237104399232,12.39,2006.0,long
2025-06-27,A,603777,来伊份,-0.09090909090909091,作废,invalid,,,13.02,5.0,short
2025-06-27,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.05530676760950657,7.34,5.0,short
2025-06-27,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,002647,仁东控股,-0.09090909090909091,作废,invalid,,,6.12,0.0,short
2025-06-27,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-06-27,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,002534,西子洁能,0.09090909090909091,缩量回踩确认,confirming,-0.033075531145478454,11.129300636515543,11.46,4042.0,long
2025-07-04,A,002515,金字火腿,0.09090909090909091,试仓·放量破压,trial,-0.7132516756531452,1.7290923958115347,6.02,3038.0,long
2025-07-04,A,603776,永安行,0.09090909090909091,试仓·放量破压,trial,,,22.53,3032.0,long
2025-07-04,A,000688,国城矿业,0.09090909090909091,止跌缩量候选,candidate,-0.5187244590339652,6.328773363703356,13.11,2006.0,long
2025-07-04,A,002132,恒星科技,0.09090909090909091,止跌缩量候选,candidate,-0.8,0.5547397572040059,3.52,2006.0,long
2025-07-04,A,002715,登云股份,0.09090909090909091,止跌缩量候选,candidate,-0.8,0.15482985366720128,18.85,2006.0,long
2025-07-04,A,002731,*ST萃华,0.09090909090909091,止跌缩量候选,candidate,0.17433895101373476,16.111930407908442,13.63,2006.0,long
2025-07-04,A,002967,广电计量,0.09090909090909091,止跌缩量候选,candidate,0.2815661381586083,22.337697788104542,17.14,2006.0,long
2025-07-04,A,600234,科新发展,0.09090909090909091,止跌缩量候选,candidate,-0.09204341488085199,6.8369130859471845,7.53,2006.0,long
2025-07-04,A,600543,*ST莫高,0.09090909090909091,止跌缩量候选,candidate,,,6.57,2006.0,long
2025-07-04,A,600783,鲁信创投,0.09090909090909091,止跌缩量候选,candidate,0.03541850272552738,12.911668728987326,12.36,2006.0,long
2025-07-04,A,603777,来伊份,-0.09090909090909091,作废,invalid,,,12.88,5.0,short
2025-07-04,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.056203289717124044,7.58,5.0,short
2025-07-04,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,002647,仁东控股,-0.09090909090909091,作废,invalid,,,6.09,0.0,short
2025-07-04,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-04,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,002534,西子洁能,0.09090909090909091,建仓,entry,-0.016489623829601063,11.457895882385149,11.75,5062.0,long
2025-07-11,A,603391,力聚热能,0.09090909090909091,缩量回踩确认,confirming,1.4971291533435283,99.8601948422077,39.17,4042.0,long
2025-07-11,A,605589,圣泉集团,0.09090909090909091,缩量回踩确认,confirming,0.4259287035648218,41.052487375631216,28.48,4036.0,long
2025-07-11,A,002967,广电计量,0.09090909090909091,试仓·放量破压,trial,0.26050962993183413,22.613542760977104,17.76,3038.0,long
2025-07-11,A,000688,国城矿业,0.09090909090909091,试仓·放量破压,trial,-0.5112718889488399,6.583167655859126,13.43,3032.0,long
2025-07-11,A,600783,鲁信创投,0.09090909090909091,试仓·放量破压,trial,0.01705198548188913,13.292869450248292,13.03,3032.0,long
2025-07-11,A,601108,财通证券,0.09090909090909091,试仓·放量破压,trial,1.1107764829121383,17.350582689537777,8.01,3032.0,long
2025-07-11,A,002266,浙富控股,0.09090909090909091,止跌缩量候选,candidate,1.0422034822554793,6.616739282507753,3.2,2006.0,long
2025-07-11,A,002354,天娱数科,0.09090909090909091,止跌缩量候选,candidate,,,6.49,2006.0,long
2025-07-11,A,002552,宝鼎科技,0.09090909090909091,止跌缩量候选,candidate,0.0749564375324363,16.618826524251467,15.27,2006.0,long
2025-07-11,A,002650,ST加加,0.09090909090909091,止跌缩量候选,candidate,,,6.18,2006.0,long
2025-07-11,A,603776,永安行,-0.09090909090909091,作废,invalid,,,22.53,5.0,short
2025-07-11,A,603777,来伊份,-0.09090909090909091,作废,invalid,,,13.17,5.0,short
2025-07-11,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,002647,仁东控股,-0.09090909090909091,作废,invalid,,,6.06,0.0,short
2025-07-11,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-11,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,605589,圣泉集团,0.09090909090909091,建仓,entry,0.3148925933859863,41.45856346946015,31.2,5062.0,long
2025-07-18,A,002534,西子洁能,0.09090909090909091,建仓,entry,-0.023753820767254186,11.246355984761232,11.75,5056.0,long
2025-07-18,A,603636,南威软件,0.09090909090909091,缩量回踩确认,confirming,,,13.4,4048.0,long
2025-07-18,A,601108,财通证券,0.09090909090909091,缩量回踩确认,confirming,1.1632329406598996,17.522186819345187,7.89,4042.0,long
2025-07-18,A,002967,广电计量,0.09090909090909091,缩量回踩确认,confirming,0.26172672682792064,22.837253755585365,17.49,4036.0,long
2025-07-18,A,603391,力聚热能,0.09090909090909091,缩量回踩确认,confirming,1.4670769080070531,98.01696555512021,39.17,4036.0,long
2025-07-18,A,000688,国城矿业,0.09090909090909091,试仓·放量破压,trial,-0.524818211068211,6.505238690476191,13.65,3032.0,long
2025-07-18,A,002266,浙富控股,0.09090909090909091,试仓·放量破压,trial,0.9946807093808103,6.682180376425714,3.31,3032.0,long
2025-07-18,A,003005,竞业达,0.09090909090909091,试仓·放量破压,trial,-0.4232825489044779,12.520535863283785,21.61,3032.0,long
2025-07-18,A,002552,宝鼎科技,0.09090909090909091,试仓·放量破压,trial,0.08287084300972025,17.672452157918634,16.8,3026.0,long
2025-07-18,A,000008,神州高铁,0.09090909090909091,止跌缩量候选,candidate,,,2.79,2006.0,long
2025-07-18,A,603776,永安行,-0.09090909090909091,作废,invalid,,,22.53,5.0,short
2025-07-18,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.057460215916486035,7.51,5.0,short
2025-07-18,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,002647,仁东控股,-0.09090909090909091,作废,invalid,,,5.85,0.0,short
2025-07-18,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-18,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,605589,圣泉集团,0.09090909090909091,缩量回踩确认,confirming,0.41142334202479613,43.03429769833603,31.18,4042.0,long
2025-07-25,A,601108,财通证券,0.09090909090909091,缩量回踩确认,confirming,1.1992994528036034,18.1882064746858,7.89,4036.0,long
2025-07-25,A,603636,南威软件,0.09090909090909091,缩量回踩确认,confirming,,,13.4,4036.0,long
2025-07-25,A,603755,日辰股份,0.09090909090909091,试仓·放量破压,trial,-0.2335940076929669,20.532016533905416,26.31,3038.0,long
2025-07-25,A,000688,国城矿业,0.09090909090909091,试仓·放量破压,trial,-0.5391328447010124,6.885355300166874,13.65,3032.0,long
2025-07-25,A,600234,科新发展,0.09090909090909091,试仓·放量破压,trial,-0.17457667794392806,7.255471000872872,8.24,3032.0,long
2025-07-25,A,600730,*ST高科,0.09090909090909091,试仓·放量破压,trial,-0.5948165948197224,2.9092168491943933,7.18,3032.0,long
2025-07-25,A,603660,苏州科达,0.09090909090909091,试仓·放量破压,trial,,,7.39,3032.0,long
2025-07-25,A,000008,神州高铁,0.09090909090909091,止跌缩量候选,candidate,,,2.85,2006.0,long
2025-07-25,A,000430,张家界,0.09090909090909091,止跌缩量候选,candidate,,,6.24,2006.0,long
2025-07-25,A,000628,高新发展,0.09090909090909091,止跌缩量候选,candidate,-0.8,3.2722695031688334,45.72,2006.0,long
2025-07-25,A,603668,天马科技,-0.09090909090909091,作废,invalid,-0.7841364525015552,2.8429229205545186,13.17,5.0,short
2025-07-25,A,603776,永安行,-0.09090909090909091,作废,invalid,,,22.53,5.0,short
2025-07-25,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.05964405120440787,7.64,5.0,short
2025-07-25,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-07-25,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,605589,圣泉集团,0.09090909090909091,建仓,entry,0.34535176666272305,42.809093215207845,32.73,5056.0,long
2025-08-01,A,603660,苏州科达,0.09090909090909091,缩量回踩确认,confirming,,,7.29,4042.0,long
2025-08-01,A,601108,财通证券,0.09090909090909091,缩量回踩确认,confirming,1.2447890055274282,18.09299938455107,7.89,4036.0,long
2025-08-01,A,603636,南威软件,0.09090909090909091,缩量回踩确认,confirming,,,13.4,4036.0,long
2025-08-01,A,002380,科远智慧,0.09090909090909091,试仓·放量破压,trial,1.3659770114942527,63.66844137931034,25.28,3032.0,long
2025-08-01,A,600234,科新发展,0.09090909090909091,试仓·放量破压,trial,-0.19626868619253823,7.217507197991007,8.24,3032.0,long
2025-08-01,A,600730,*ST高科,0.09090909090909091,试仓·放量破压,trial,-0.6603289136133934,2.893997656013888,7.18,3032.0,long
2025-08-01,A,000688,国城矿业,0.09090909090909091,试仓·放量破压,trial,-0.5279674675711363,6.4243627663568335,13.65,3026.0,long
2025-08-01,A,000008,神州高铁,0.09090909090909091,止跌缩量候选,candidate,,,2.76,2006.0,long
2025-08-01,A,000628,高新发展,0.09090909090909091,止跌缩量候选,candidate,-0.8,3.2551485426445748,44.18,2006.0,long
2025-08-01,A,000793,*ST华闻,0.09090909090909091,止跌缩量候选,candidate,,,2.52,2006.0,long
2025-08-01,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.05933198726620304,7.52,5.0,short
2025-08-01,A,605016,百龙创园,-0.09090909090909091,作废,invalid,0.0,19.66,19.44,5.0,short
2025-08-01,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,600826,兰生股份,-0.09090909090909091,作废,invalid,0.3750120030300983,15.11138191330078,10.67,0.0,short
2025-08-01,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-01,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,605589,圣泉集团,0.09090909090909091,建仓,entry,0.40563803217125494,43.43421519409178,32.73,5056.0,long
2025-08-08,A,002380,科远智慧,0.09090909090909091,缩量回踩确认,confirming,1.4411949274414955,63.00724107726499,26.43,4042.0,long
2025-08-08,A,000980,众泰汽车,0.09090909090909091,试仓·放量破压,trial,,,2.23,3038.0,long
2025-08-08,A,603206,嘉环科技,0.09090909090909091,试仓·放量破压,trial,0.0,18.06,18.02,3038.0,long
2025-08-08,A,002354,天娱数科,0.09090909090909091,试仓·放量破压,trial,,,7.45,3032.0,long
2025-08-08,A,002731,*ST萃华,0.09090909090909091,试仓·放量破压,trial,0.022833958586778724,15.199312624599532,14.77,3032.0,long
2025-08-08,A,600730,*ST高科,0.09090909090909091,试仓·放量破压,trial,-0.6414829465171924,2.936254668024194,7.18,3032.0,long
2025-08-08,A,600857,宁波中百,0.09090909090909091,试仓·放量破压,trial,,,12.93,3032.0,long
2025-08-08,A,603389,亚振家居,0.09090909090909091,试仓·放量破压,trial,,,27.4,3032.0,long
2025-08-08,A,000688,国城矿业,0.09090909090909091,试仓·放量破压,trial,-0.5190175909594643,6.786661791561959,13.65,3026.0,long
2025-08-08,A,600113,浙江东日,0.09090909090909091,试仓·放量破压,trial,-0.6018630539632017,13.066854568927718,32.73,3026.0,long
2025-08-08,A,603779,威龙股份,-0.09090909090909091,作废,invalid,-0.8,0.06019835403494635,7.66,5.0,short
2025-08-08,A,605016,百龙创园,-0.09090909090909091,作废,invalid,0.0,20.34,20.11,5.0,short
2025-08-08,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,600826,兰生股份,-0.09090909090909091,作废,invalid,0.4027477793194203,15.332033227961263,10.61,0.0,short
2025-08-08,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-08,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,000980,众泰汽车,0.09090909090909091,建仓,entry,,,2.5,5062.0,long
2025-08-15,A,605589,圣泉集团,0.09090909090909091,建仓,entry,0.32487551735753284,43.98586717627009,32.73,5056.0,long
2025-08-15,A,002364,中恒电气,0.09090909090909091,缩量回踩确认,confirming,-0.5938940787039024,8.382026215551454,20.6,4048.0,long
2025-08-15,A,001211,双枪科技,0.09090909090909091,缩量回踩确认,confirming,-0.3838761709783485,14.897874185743534,17.76,4042.0,long
2025-08-15,A,002380,科远智慧,0.09090909090909091,缩量回踩确认,confirming,1.5,75.6023556376138,26.43,4036.0,long
2025-08-15,A,600857,宁波中百,0.09090909090909091,缩量回踩确认,confirming,,,13.71,4036.0,long
2025-08-15,A,603052,可川科技,0.09090909090909091,缩量回踩确认,confirming,-0.6214120093510048,11.868733506845999,31.35,4036.0,long
2025-08-15,A,603206,嘉环科技,0.09090909090909091,缩量回踩确认,confirming,0.0,17.94,18.35,4036.0,long
2025-08-15,A,002354,天娱数科,0.09090909090909091,试仓·放量破压,trial,,,7.45,3032.0,long
2025-08-15,A,600113,浙江东日,0.09090909090909091,试仓·放量破压,trial,-0.740023258720875,13.23281613110746,32.73,3032.0,long
2025-08-15,A,600730,*ST高科,0.09090909090909091,试仓·放量破压,trial,-0.6624805114807026,2.97354669385501,7.18,3032.0,long
2025-08-15,A,603776,永安行,-0.09090909090909091,作废,invalid,,,23.48,5.0,short
2025-08-15,A,605016,百龙创园,-0.09090909090909091,作废,invalid,0.0,20.83,20.6,5.0,short
2025-08-15,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,600826,兰生股份,-0.09090909090909091,作废,invalid,0.41667766243121696,15.526787180246139,10.64,0.0,short
2025-08-15,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-15,A,605388,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,603588,高能环境,0.09090909090909091,缩量回踩确认,confirming,1.1309579891753816,15.19373046282047,7.1,4048.0,long
2025-08-22,A,603739,蔚蓝生物,0.09090909090909091,缩量回踩确认,confirming,0.0,15.19,15.48,4048.0,long
2025-08-22,A,001215,千味央厨,0.09090909090909091,缩量回踩确认,confirming,-0.2933742875962997,21.5026204284446,30.43,4042.0,long
2025-08-22,A,002534,西子洁能,0.09090909090909091,缩量回踩确认,confirming,-0.12831829034794207,13.476199231220816,16.06,4042.0,long
2025-08-22,A,600841,动力新科,0.09090909090909091,缩量回踩确认,confirming,,,7.38,4042.0,long
2025-08-22,A,603206,嘉环科技,0.09090909090909091,缩量回踩确认,confirming,0.0,18.43,18.35,4042.0,long
2025-08-22,A,600857,宁波中百,0.09090909090909091,缩量回踩确认,confirming,,,13.71,4036.0,long
2025-08-22,A,603052,可川科技,0.09090909090909091,缩量回踩确认,confirming,-0.6191828976489319,12.163298249093117,31.35,4036.0,long
2025-08-22,A,600596,新安股份,0.09090909090909091,试仓·放量破压,trial,,,10.26,3018.0,long
2025-08-22,A,000417,合百集团,0.09090909090909091,止跌缩量候选,candidate,1.0776713676996508e-05,6.13006606125484,6.09,2006.0,long
2025-08-22,A,000628,高新发展,0.09090909090909091,止跌缩量候选,candidate,-0.7842554572985024,8.04522603086223,61.16,2006.0,long
2025-08-22,A,603045,福达合金,-0.09090909090909091,作废,invalid,-0.47421379586459855,10.105610843482415,19.18,5.0,short
2025-08-22,A,605016,百龙创园,-0.09090909090909091,作废,invalid,0.0,20.91,20.68,5.0,short
2025-08-22,A,000596,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,000957,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,002661,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,600809,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,600814,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,600826,兰生股份,-0.09090909090909091,作废,invalid,0.41945977608635765,15.91214408992807,10.88,0.0,short
2025-08-22,A,601007,,-0.09090909090909091,nan,nan,,,,0.0,short
2025-08-22,A,605108,,-0.09090909090909091,nan,nan,,,,0.0,short
