annual_return,max_drawdown,sharpe,total_return,month_win_rate,avg_day_return,trade_days,variant,rank_ic,icir,ic_count,forward_days,factor_col,rebalance_freq,bench_total_return,bench_annual_return,excess_total,excess_annual
-0.0737625015691948,-0.2404769438732049,-0.3626331522752711,-0.0830100561734679,0.6428571428571429,3.0992038031344733e-05,285,A,-0.0050018536780936,-0.0421205840900661,59,5,pattern_factor,weekly,0.19111673749154545,0.16723853213276563,-0.27412679366501336,-0.2410010337019604
-0.2270111891539074,-0.3815873049790194,-1.026969057065447,-0.2526410793354448,0.3571428571428571,-0.0006719834636308,285,B,0.0137362902204607,0.1060930979290149,59,5,upside,weekly,0.19111673749154545,0.16723853213276563,-0.4437578168269902,-0.394249721286673
-0.1989100882837856,-0.3819504863975752,-1.0680134127304906,-0.2218414481933935,0.2857142857142857,-0.0007522227789756,285,Q,-0.0204906626035215,-0.1608797115592861,13,20,company_q,monthly,0.19111673749154545,0.16723853213276563,-0.4129581856849389,-0.3661486204165512
0.0943323376957887,-0.2538704757571296,0.3748720993158915,0.1073270731181161,0.4285714285714285,0.0007358875550408,285,M+,-0.0468241500394117,-0.2609456205124968,59,5,mud_plus,weekly,0.19111673749154545,0.16723853213276563,-0.08378966437342936,-0.07290619443697692
-0.2841072138815471,-0.399045742588846,-0.9928989298422162,-0.3147642949292417,0.5,-0.0009088198846804,285,M-,0.0218655316371459,0.1189026684922146,59,5,mud_minus,weekly,0.19111673749154545,0.16723853213276563,-0.5058810324207872,-0.4513457460143127
